Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,552.2,6,821.0,51,692.87,0.0875,0.00625,1.60801626,0.0,2,3,3,6,15,1,True,False
12,196.25,7,168.2,154,441.7916667,0.015609756,0.085714286,2.045137389,1.0,4,5,6,9,18,0,False,False
16,77.33333333,7,468.4,102,2502.816667,0.02,0.005072464,2.917518089,0.8,4,7,11,3,6,1,False,False
18,42.33333333,6,40.02,254,10.0,0.000934579,0.028070175,9.429362483,0.8,2,6,3,3,18,1,False,False
7,62.0,7,13.1,141,9661.585763,0.008823529,0.039814815,18.99269231,0.8,9,4,6,6,18,2,False,False
14,272.5,0,19.0,68,4554.692744,0.1125,0.031505682,3.728742569,0.8,5,8,3,4,15,1,True,False
15,202.8333333,3,204.0,133,620.13,0.007446809,0.007894737,16.09065,0.6,4,5,7,5,19,1,True,False
15,94.7,7,407.5,12,365.4,0.003921569,0.005545073,3.696136038,0.4,2,6,6,8,15,2,True,False
14,215.5,7,8.0,187,261.0,0.038888889,0.036410256,5.613708292,0.8,6,4,11,4,18,1,True,False
15,118.75,6,104.0,126,1202.916667,0.008527132,0.133333333,8.868449011,0.0,2,2,8,8,13,1,False,False
15,222.75,8,70.5,18,644.0,0.021621622,0.08,10.67331708,1.0,2,6,5,7,20,0,True,False
0,45.33333333,10,128.0,293,68.25,0.024652778,0.039269841,0.120699914,0.0,0,8,4,7,17,1,True,True
16,258.1444444,4,545.0,94,255.0,0.032183908,0.133333333,44.92362122,0.2,2,6,8,5,15,1,True,False
14,326.0,5,100.0,59,579.5833333,0.010550214,0.036488095,45.12532172,0.0,4,1,3,5,15,2,True,False
16,68.6,12,23.5,187,1887.158242,0.045977011,0.02962963,6.135982448,0.2,1,7,1,4,10,0,False,False
15,79.0,6,404.5833333,227,54.0,0.007207207,0.017682257,39.038442,0.2,5,5,3,7,15,1,False,False
14,173.4115512,5,322.8,186,1942.933333,0.007699443,0.01953125,3.582981195,1.0,2,1,3,6,19,0,True,False
18,34.44242424,7,76.6,258,3009.0875,0.000714286,0.031075269,3.685400817,0.2,3,6,7,6,13,1,False,False
15,50.9,7,109.8,103,673.0,0.006547137,0.019444444,14.92784091,0.8,2,3,7,1,13,2,False,False
15,70.4,6,204.0,94,323.6833333,0.011520436,0.01025641,20.30438949,0.0,2,6,7,3,14,2,True,False
15,122.5171429,6,303.2,169,1784.755219,0.012244898,0.057142857,10.22993737,0.0,2,6,6,2,6,1,False,False
20,189.2646154,7,27.75,232,137.7,0.019934641,0.017425336,9.063088034,0.2,3,5,8,9,19,2,False,True
15,19.0,8,65.0,157,179.8,0.003037975,0.0145,3.303059969,0.4,5,3,3,7,13,1,False,False
16,131.0,14,38.2,391,104.95,0.053205128,0.026077098,45.05554866,0.0,6,6,6,3,13,1,True,False
15,18.75,6,8.0,119,884.8040616,0.030769231,0.003014129,21.10579025,1.0,6,2,11,8,20,2,True,False
15,445.3333333,6,167.1666667,148,330.0833333,0.003409091,0.020634921,14.11909834,0.4,4,1,3,2,13,1,False,False
24,32.5,6,56.5,179,468.1916667,0.038888889,0.059444444,10.48533333,0.0,2,5,11,9,15,0,False,False
0,318.8012821,16,175.5,108,1860.25,0.002457143,0.004876543,2.705833333,0.6,6,3,4,5,16,0,True,True
15,359.3,24,1220.0,86,425.0333333,0.011911765,0.067517007,14.78422174,0.4,4,3,6,5,9,1,False,False
15,15.75,14,108.0,56,1066.393635,0.020411523,0.111111111,1.444763592,0.8,2,6,3,3,19,1,False,False
5,390.5,10,99.5,69,471.4,0.004373522,0.010555556,60.19477937,0.2,1,5,12,5,1,0,True,True
18,20.16666667,6,66.0,133,1321.322222,0.019047619,0.020907736,0.700155006,1.0,6,3,8,5,13,1,True,False
11,197.5,7,47.64,124,1630.972222,0.030769231,0.012754534,1.298232174,0.0,6,6,3,7,14,1,False,False
15,19.2,7,285.625,154,927.2777778,0.001515152,0.030266123,23.33239205,0.4,2,3,1,7,6,2,False,False
15,32.5,3,1530.0,118,596.0333333,0.031818182,0.016226074,4.027998418,0.8,0,5,8,9,18,2,True,False
20,93.4,1,352.0833333,391,464.0,0.001142857,0.005896806,61.9395,1.0,1,7,12,9,2,0,False,True
8,81.83333333,7,24.5,76,1781.69697,0.007092199,0.006,40.18975207,0.6,3,2,6,7,15,0,False,False
15,376.3333333,6,4.0,36,696.225,0.001869159,0.0265,5.761347436,0.8,2,8,6,7,13,1,False,False
10,215.6,5,25.75,135,243.4666667,0.014814815,0.037333333,19.34826667,0.0,2,2,12,5,15,1,True,False
20,107.2083333,2,114.75,397,71.16666667,0.010771277,0.008754209,42.93595137,0.8,9,7,4,7,17,2,False,True
4,43.2,7,107.0,151,2426.266667,0.003448276,0.054444444,20.37964966,0.8,2,7,10,6,13,2,False,False
20,214.7833333,1,139.5,260,264.5,0.000684932,0.012186396,13.91276554,0.0,1,6,12,2,16,1,True,True
18,232.9,8,417.0,108,347.6666667,0.019047619,0.01446281,1.718218835,0.0,6,6,6,3,19,1,True,False
