Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
17,83.0,7,418.5,109,2209.75,0.003070175,0.035897436,5.00765405,0.0,6,4,6,5,15,0,True,False
13,152.5,0,341.6,131,4191.031746,0.021978022,0.133333333,2.702517858,0.6,2,3,5,6,13,1,True,False
18,219.9333333,9,183.2666667,377,234.475,0.011259259,0.09047619,5.468093499,0.6,2,5,3,1,15,0,True,False
16,326.0,6,451.5,188,124.5,0.023333333,0.017561939,47.30370179,0.0,2,3,13,1,5,0,False,False
23,76.0,6,844.0,42,480.9166667,0.004444444,0.003837261,21.10579025,0.8,2,3,6,8,15,1,True,False
18,71.6,6,69.0,54,387.4,0.028,0.015567766,26.02377063,0.2,2,6,1,8,15,1,False,False
15,175.48,7,136.75,15,542.9333333,0.007667474,0.038809156,33.44471217,0.0,2,4,9,1,15,1,True,False
15,3398.75,24,1039.166667,197,289.75,0.028571429,0.055555556,31.74373458,0.4,2,6,3,9,13,0,True,False
15,20.06666667,7,64.4,85,53.0,0.003529412,0.108558559,10.59553121,1.0,2,6,3,2,19,1,False,False
23,214.25,6,68.2,70,64.4,0.027272727,0.05625,16.87878625,0.8,6,6,6,3,18,1,True,False
6,40.9,7,313.0,138,526.3761905,0.008045977,0.0375,18.5845777,0.2,7,5,13,8,20,1,False,False
18,34.44242424,3,100.1,59,191.0714286,0.030555556,0.007154088,0.408238132,0.6,5,5,2,5,20,2,True,False
7,114.0,6,97.0,88,558.3333333,0.042222222,0.144444444,10.1319644,0.8,2,8,6,8,13,0,False,False
19,398.5727115,6,719.0,101,464.6583333,0.2,0.001449275,11.12205139,0.0,6,6,3,2,15,1,True,False
18,35.5,6,50.5,159,93.0,0.011428571,0.055342466,12.99938379,0.2,6,5,6,3,18,1,False,False
14,126.2631579,3,19.75,98,683.1653846,0.010769231,0.039824561,1.842913617,0.6,2,7,7,7,10,2,False,False
