Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
14,32.7,6,56.9,103,63.0,0.005228377,0.042647059,16.19731984,1.0,2,2,8,8,15,1,False,False
15,55.575,6,6.5,97,708.5333333,0.18,0.02254902,2.810812468,1.0,2,2,7,1,7,0,True,False
4,69.23333333,3,59.5,24,3882.025758,0.2,0.042222222,21.02481633,0.2,2,5,3,2,9,1,True,False
11,235.75,16,97.75,326,2628.0,0.001396161,0.017425336,9.078681618,0.4,6,2,4,6,1,0,True,True
16,315.845679,6,102.75,179,73.0,0.01547619,0.085714286,3.356892857,0.2,7,8,3,2,13,0,True,False
15,1012.5,7,383.75,128,3209.0,0.012698413,0.07,13.82316952,0.4,2,7,6,7,18,0,True,False
20,17.33333333,24,260.0,286,949.75,0.003760684,0.002941176,24.75047619,0.4,6,3,9,3,11,2,False,True
8,45.25,6,13.0,55,1835.066667,0.2,0.158333333,0.468406088,0.8,2,2,1,8,15,1,False,False
13,14.75,16,179.5,140,6100.527778,0.2,0.037130178,30.84751033,0.4,8,2,6,6,18,1,True,False
15,666.0,8,113.0,96,1190.4,0.026666667,0.008641975,0.906375967,0.6,5,6,8,5,12,1,True,False
15,97.0,14,82.0,101,734.5833333,0.08,0.016960486,1.573423226,1.0,2,4,4,3,18,1,False,False
18,115.7,7,24.5,77,190.25,0.021212121,0.043075335,4.504381818,1.0,8,6,3,6,15,2,True,False
15,367.6333333,6,32.2,60,1954.4,0.015178571,0.125,3.919126984,0.0,2,5,7,5,18,2,False,False
15,73.3,3,42.4,54,683.3,0.08,0.012763533,6.322599996,0.2,8,6,10,2,13,1,False,False
24,157.8883333,3,235.6,36,2087.64987,0.068421053,0.051041667,8.27583441,0.8,6,1,6,3,6,2,True,False
17,88.25,4,376.5,42,6079.82,0.004767742,0.133333333,19.1127451,1.0,2,2,3,7,14,0,True,False
21,194.2916667,6,148.0,48,7712.375,0.011965812,0.075,8.022839506,0.4,5,6,1,5,10,1,True,False
15,204.75,6,160.0,374,20.2,0.015540541,0.002439024,15.3498858,1.0,2,3,6,8,15,1,True,False
15,63.5,4,47.64,94,2066.927778,0.006494118,0.037575758,5.237224754,0.2,2,6,3,4,13,2,False,False
15,186.1,2,89.53333333,140,766.2166667,0.001449275,0.058666667,6.812105263,1.0,2,4,6,9,10,0,False,False
17,177.3333333,6,99.5,153,2199.972222,0.019230769,0.030107527,4.529635712,0.8,2,1,11,3,19,1,False,False
18,214.6,3,241.7,55,303.2464286,0.005531915,0.034090909,6.190582078,0.4,8,3,2,9,18,1,False,False
20,1230.333333,1,704.75,326,482.6666667,0.007070707,0.043050847,31.40784,0.8,0,5,4,1,9,0,False,True
10,241.0,6,34.625,45,406.8666667,0.007692308,0.032291667,5.052145956,0.2,8,1,7,3,13,1,True,False
0,754.1095238,0,1368.0,234,1328.626894,3.94e-05,0.012539087,60.622383,0.4,9,8,12,6,17,0,True,True
13,20.0,6,886.25,2,2767.2,0.002539683,0.038095238,4.023323663,0.4,2,6,6,4,15,0,True,False
18,30.2,1,82.0,131,2180.933333,0.019047619,0.012763533,1.60801626,0.6,2,5,1,4,5,1,False,False
15,187.2777778,5,269.6666667,18,543.8333333,0.013114754,0.055555556,5.850665427,0.8,2,1,6,6,12,0,False,False
15,163.0,8,41.2,188,619.5208333,0.004464286,0.133333333,12.07468889,0.2,2,3,10,8,14,1,False,False
16,8.5,5,477.6,67,465.6333333,0.2,0.020625,11.87691429,1.0,2,4,3,8,19,1,True,False
15,515.6,6,40.5,112,501.6666667,0.005405405,0.029230769,2.341419718,1.0,2,6,3,2,13,1,False,False
8,73.0,6,66.0,66,1411.0,0.005263158,0.002898551,7.542144271,0.4,9,6,5,6,18,0,False,False
14,95.17,12,72.125,220,57.75,0.2,0.042469796,18.16617631,0.8,2,6,13,5,13,1,False,False
15,359.3,8,51.5,148,4264.419078,0.001315789,0.075604396,5.911452178,0.0,7,7,6,8,3,0,False,False
6,13.73333333,24,88.5,232,7793.158685,0.072727273,0.010446429,15.38432962,1.0,9,8,5,7,5,2,True,True
16,69.03333333,6,52.0,95,872.4,0.016190476,0.036842105,36.0824516,0.8,2,7,6,4,15,1,False,False
8,52.25,3,79.7,43,1065.9,0.003933137,0.009289617,112.4406212,0.4,2,7,10,3,7,1,True,False
9,29.0,6,120.8,62,985.0802412,0.014141414,0.020720721,9.550627398,0.8,4,7,10,3,13,1,True,False
15,20.0,1,61.0,91,868.1636364,0.003454411,0.022949495,14.388,0.6,5,6,5,1,15,1,False,False
20,245.3333333,10,95.0,534,2016.564401,0.016853933,0.035397453,82.12367816,0.8,9,8,1,8,17,1,False,True
20,543.0,0,162.75,346,153.2,0.00167364,0.097619048,5.220705882,0.4,9,8,13,1,2,1,False,True
15,261.0,6,17.0,151,1561.2,0.005412371,0.018376068,27.03298037,0.8,2,6,8,5,15,2,True,False
8,145.7708333,6,146.0,78,2021.4,0.003301887,0.046190476,36.672294,0.8,2,8,9,1,1,1,False,False
15,19.2,6,97.0,153,381.3583333,0.002666667,0.032765957,5.659271218,1.0,5,2,6,8,19,2,True,False
15,6.333333333,6,132.0,157,881.4416667,0.2,0.029333333,53.22268667,0.0,2,6,8,1,9,2,True,False
9,341.8166667,6,44.5,52,172.5,0.013636364,0.015238095,3.941736143,0.2,5,6,3,6,15,1,False,False
5,72.5,7,2195.3,187,3580.333333,0.0095,0.066033333,24.61425,0.8,5,1,5,7,15,1,False,False
23,276.8666667,12,103.0,94,687.5,0.04,0.028830409,10.67331708,1.0,2,7,3,4,13,1,True,False
17,37.66666667,6,47.75,105,295.6666667,0.057142857,0.017222222,26.8752,0.8,2,2,8,5,8,1,False,False
18,12.1,4,142.0,78,62.0,0.01025641,0.008471594,27.61615655,0.6,2,1,12,3,13,0,True,False
15,337.5416667,6,62.75,64,3025.058333,0.2,0.004062416,1.70506715,0.6,2,6,3,2,15,0,False,False
11,68.6,6,691.0,85,187.0,0.026315789,0.075555556,4.495585092,0.2,2,6,10,9,2,1,False,False
8,97.5,7,16.5,66,363.0,0.2,0.023128655,39.75577236,0.0,2,6,2,7,15,2,True,False
9,241.6,6,79.0,227,1661.833333,0.002222222,0.030833333,4.683075961,0.2,2,6,9,9,10,1,True,False
18,65.4,6,171.0,51,2218.717208,0.002457143,0.026492375,14.85337253,0.8,2,4,2,1,10,0,True,False
6,204.0833333,5,419.0,286,692.6222222,0.006,0.007571185,5.887666731,0.8,9,6,4,3,12,2,True,True
18,29.0,6,63.0,135,1040.0,0.004021164,0.040350877,24.13073118,0.8,2,3,6,1,19,2,True,False
18,246.252381,12,378.8,85,2109.919048,0.038596491,0.028830409,26.5455,0.0,2,6,3,3,15,2,False,False
13,84.66666667,8,30.5,50,831.9333333,0.004807692,0.03255814,4.027998418,0.6,2,5,8,5,18,1,False,False
8,214.6214286,6,80.16666667,255,598.4333333,0.013793103,0.015396825,1.592774194,0.4,2,1,3,7,5,1,True,False
11,115.0,3,114.0,67,331.3333333,0.082142857,0.036830357,19.03293603,1.0,2,6,6,3,18,1,True,False
4,345.8065476,3,600.0,94,2864.633333,0.002325581,0.084375,0.0,0.4,2,6,7,1,18,1,False,False
18,121.4,6,627.75,49,17.0,0.090909091,0.033908935,79.0,0.6,2,5,10,5,15,1,False,False
14,278.6666667,7,346.1666667,584,1830.583333,0.000675676,0.013793103,9.453449065,0.6,2,6,8,7,19,1,False,False
15,132.7222222,2,291.5,71,919.0,0.004878049,0.029166667,3.014025584,0.8,2,3,3,8,13,1,True,False
9,20.0,6,168.8333333,51,1356.0,0.013541667,0.133333333,58.105625,0.8,4,6,9,7,13,0,False,False
0,474.0,5,14.2,15,1154.766667,0.004878049,0.034848485,17.06291074,0.4,8,1,6,7,13,1,True,False
0,103.9333333,12,506.0,234,1040.1,0.004931973,0.007619048,35.8370931,1.0,3,1,12,6,1,2,False,True
7,226.9545455,5,15.2,92,2954.759524,0.075,0.011794872,11.12205139,0.8,4,6,3,8,17,2,False,False
15,48.97619048,3,1210.397619,65,477.7166667,0.014814815,0.013853727,1.483746347,1.0,5,5,7,8,18,2,False,False
