sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.289221546763601,3.1410585175827377,4.800920548137566,1.7706466825670832,1
6.533799941667212,2.8476419440135428,4.278469455303767,1.2669589598316802,1
6.155544603662896,2.855604362422512,4.712325064700022,1.8025069711753297,2
5.233573807008437,3.2147345333878468,1.3913929594365988,1.562516234586177,1
5.168348749349737,2.9684707718815724,1.6133345158816703,0.2801429946298145,0
5.927639464359853,2.999185780854606,4.004288101558354,1.2366384672841075,1
5.455887003276523,3.3324749496450403,1.5388482091701747,0.18927585351833415,0
6.631425825529545,2.9156418169841785,5.1182437356161445,1.9316246612732,2
6.235221700454157,2.6709166513700864,4.1012245755249985,1.4162145207338617,1
6.432777028457019,3.3738731499936483,5.168537512065277,1.7389513086853727,0
6.478629914007214,3.03851299405914,4.770105720973135,1.6020747200394028,1
6.772695776121587,3.1257507420934556,5.571968434641321,1.7803609594140464,2
4.850289118886904,3.2421035116503303,4.477022503197091,1.426203876350125,1
6.385354426624012,2.94807786927684,4.557379864991895,1.5436886587650365,1
6.381099049052149,3.2886451111414887,4.925749472857128,1.5863073588021146,2
4.841474840824481,2.670912340533332,4.175277551441752,1.1830351844388494,0
6.285052942802556,2.8169606702508396,4.706055939394048,1.6623055875186237,1
5.067330660531545,3.439470989772023,5.26526045516175,1.7147612678601702,2
6.1954401149753275,2.88321634371793,4.828539272730283,1.4577342898035601,1
5.021375607806678,2.6976489423457712,4.494751978757337,1.4674495916752492,1
5.1907932184381105,3.17794848563182,4.944238380174716,1.7921254293470268,2
4.953026291467615,3.0849519344682665,1.4024262623956891,1.5887027958850133,2
6.395237313608,3.046191536586016,4.7160724458752314,0.1216508847864522,1
6.50611903118043,2.7708896626714257,5.310885565785633,1.9022539422733256,2
5.067567021353965,2.783647083056822,1.2968419814992758,1.3969643213422578,1
4.700813646315221,2.9049241097872938,4.141448814103568,1.3655928977112894,1
6.486097877504424,2.8085076320155835,4.262492736789362,1.2926821707814495,1
6.059830276640901,2.7994042632777463,4.874555826806487,1.6190396757705618,2
5.257625938798506,3.398488540501098,1.4499431462141008,1.6510606778097316,0
4.859121166412183,2.8575907726971015,4.025396204253085,1.3316661723130876,1
