sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.6247945994579345,3.2289494942835333,4.561506220663503,1.556109699472343,1
5.122204138538033,3.2505491981612837,1.4231830908762984,0.17764145784483565,0
5.039246911541711,3.09637812768573,5.271489592934898,1.9108577647857667,2
6.427476132666151,3.1727453755747668,1.4099746059485325,0.33704761570423325,1
6.727416290531146,2.8502263022986924,5.615076068174686,1.7898408712126728,1
6.592739873226943,2.966666733303513,1.5448581745998047,1.7787492092291362,1
4.911908336326479,3.2147387277154995,4.7319482373898545,1.6335659344580937,0
6.878740064780686,3.155199419468075,5.075047388527529,1.4972109822009438,1
5.016083231605142,3.2465803855251956,1.5638927864622456,0.25541026341867556,2
6.497418404691902,3.0877385525535668,4.446620326930504,1.4555781600856705,1
5.4574974672942975,3.2726019942837383,1.7429745488246253,0.3339978423479463,0
6.857809592874357,3.0839494435555848,5.230145882295198,1.958195130240429,2
6.778981229418734,3.1756668995486583,5.253608496914726,1.7042820312700366,2
6.402083134302417,3.3606569167666662,4.956689958927128,1.6121760449171356,2
7.028438246928432,3.316333009767424,5.317288297998408,1.6535748708623972,1
4.9278419383278145,3.065704737220105,1.330677461827523,0.2951038065376988,0
5.9880634988351895,2.8849757826119475,1.0,0.1,0
6.577213392323196,3.1874050866634915,4.554673079511151,1.5352529794805774,1
6.189733895645487,2.611130029252973,4.726406808527881,1.3336400434943483,0
5.205752508869054,3.2646982032546283,1.5705252833760481,0.3416380625784261,0
6.5177662022563885,2.8172334413591993,4.849072021260622,1.5818928449888932,1
6.330997353917841,3.086075702617395,4.669613627130866,1.8524655794783242,2
6.682761338854245,3.0073865011542655,4.5044425038047935,1.7835302575209677,1
5.677702526848889,2.971663965952815,4.760690994922046,1.5886666001074279,1
6.205585910639479,3.4319668948664135,1.8874643411093017,1.8996805295596597,0
5.221445417676933,3.236075750173078,1.3450135785661845,1.5388656497476385,1
6.294849101576562,2.9844695745025787,4.753786259477696,1.525390126278905,1
6.461645945167408,3.4007814396180125,4.753089914281476,0.32913012843807676,1
5.283951710262423,3.241329599943821,1.3523707117718966,1.6262108336282448,1
5.222196227157609,3.334760438783101,4.899246269480646,1.7907729124854934,0
