sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.620773376702812,2.989355255512679,1.4448001643148365,1.4128004702261259,2
6.393986558383144,3.281556044957133,1.6643895004699862,0.26422944964886813,0
5.362370052988748,2.9988814823833887,4.694117169609669,1.3861221190386914,1
5.141529763522784,3.537942827904572,5.018505074602821,1.6119684872033524,1
4.900049802971022,3.198545069447741,1.3502460428459555,0.159644381778385,0
5.021874316581302,2.992207409967556,4.746551620499754,1.5504771690165697,1
6.404997843129332,2.86127332247088,4.787985411680652,1.618514288574703,1
6.3162083389873604,2.848093812912681,4.723104707055255,1.3671765021535645,1
6.379700367811328,2.825996510313465,4.977850992403628,1.533818349651026,1
5.134928778860343,3.047589505628634,1.5073247606022429,1.727143761598621,0
6.692996765859675,3.37038489079748,5.266457781543977,1.8485802526341497,2
4.856010431754917,2.9994650531708276,1.3343029020003636,1.4375818858461278,1
6.348632552363332,3.163708475279318,4.705524910068358,1.818467898865332,2
4.871423368624568,3.5369462090506043,1.4470709589238986,0.2491372369874038,0
6.840788395348225,3.4265968971724154,2.055229617600215,2.2058128995375337,2
6.414482129366339,3.0791281687767764,4.274849421006258,1.4495687730870084,1
6.313766096808062,3.1858613643708447,5.378030356854248,1.868760404076203,2
6.887454846241277,2.6732403088897887,4.85860893924708,1.4656223577891843,2
6.230076272262732,3.1286472166105312,5.038797176116528,1.7851572394427297,2
5.056793567758082,3.179233546068295,4.791556068401685,1.7910131861158494,2
5.088446920816997,3.0152779072658893,1.3177739890627518,0.2954063663084437,1
6.313636361394114,3.180786926965454,5.168527777081247,1.9657360739290375,2
6.64077365608288,3.33861668032535,5.557850459298097,1.9265060403478824,2
5.2211951407536095,3.273773842826316,1.572696276458253,0.18102297792530597,0
5.371292849671775,3.243111222170758,4.893053599570899,1.7622449792614396,0
6.183513274743552,3.4435949226258074,4.52222024546696,1.9041092239697273,1
6.325309547149665,2.90627906403374,4.993691941746079,1.7270084012076161,2
6.570819037551739,2.8248437459617084,4.4266197639149025,1.296027198605089,2
5.106252327095129,2.9764500724593446,4.287539751998637,1.7362404120820258,0
5.936199842618402,2.600950955283091,4.224768421668692,1.4986232442934808,1
