input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
100.0,68.4306621495266,74.87459333291073,98.15413883888066,100.0,0.0,73.42628441745046,5.697551380957673,12.346064272487585,0.0,46.58166106454235,0.0,47.57341314685202,51.58882167833722,94.0505317229306,0.0,8
0.0,98.05961730140501,84.44996612617535,49.11456841231623,98.39387585021646,0.0,89.12032780076696,0.0,12.346065626832374,36.621638780516804,100.0,0.0,74.71037279838148,0.0,0.0,0.0,6
22.962126642630135,72.39516704672101,84.1799195291376,49.115254424305846,100.0,68.58427268827347,55.73941286811078,48.393263421054854,100.0,13.173371361396125,11.767226098367322,24.83131225629211,65.49202661487065,0.0,0.0,0.0,3
62.96524118113922,54.665412243495155,57.557094759362414,29.213905773562416,100.0,0.0,17.020298718148226,0.0,100.0,2.6239098299337584,100.0,25.27815074100245,54.27052179829975,85.11181131439172,94.06928366011826,98.57339564835878,5
81.51112687327412,98.07274545344063,67.31931355108195,18.961146299436024,45.06306177588874,0.0,2.054302511826023,5.705079032402768,80.9300017702285,36.76713999958711,100.0,25.27806749142971,67.31401457012696,4.130485178152547,52.98239290812823,0.0,6
12.756308448144127,98.03274462321932,84.44944371191373,49.11848547605883,45.062504563325916,51.2198759101603,33.77371732439344,5.6975817632165935,80.93114298209696,13.166571363210348,100.0,25.2787644092815,100.0,0.0,0.0,1.4967275900451207,4
46.984907086794124,100.0,84.42322176977149,98.15446082168346,97.36481415202746,51.2258912837258,65.56899108991612,5.697615719858913,80.93113778295404,0.0,100.0,72.52573406160805,67.11933025512701,0.0,0.0,7.9455626796071535,6
5.446530054161793,98.19426729830374,84.44927379170406,98.15413873101372,100.0,68.58427268827347,93.4782467864768,29.441472213500727,12.346065626832374,0.0,11.76722739159002,0.0,12.169840329384922,0.0,94.0505317229306,0.0,2
5.469697854731815,100.0,57.777596451208154,49.11454899688256,100.0,10.34150799104117,16.099649344183938,0.0,100.0,13.166651405992631,87.12473251172207,24.825234044913692,12.099579916237964,51.5962772826338,94.0505317229306,81.86084228663177,5
100.0,100.0,37.07027497652407,98.15414099621937,8.166641769034415,0.0,100.0,0.0,100.0,0.0,87.12349472384355,24.825303893027563,100.0,51.68193180489818,0.0,81.80680857656608,4
62.96094586785602,98.84649387848856,74.87461314706479,49.114550614835366,45.0632828919851,0.0,72.69718001706853,5.698082176892903,100.0,36.621638780516804,100.0,25.27800089177152,91.70918898181614,0.0,52.981188488210194,0.0,4
35.805151606037604,84.27766743605484,100.0,98.15438110801804,100.0,51.21987440292563,33.656091631640585,5.697551380957673,100.0,0.0,46.57609012598372,11.526684619212963,12.935768782979586,6.3223918377467765,0.0,21.532991278352664,3
26.256115118839876,98.82024042905847,84.4498739354233,82.6675851078454,100.0,10.341880942539596,19.053147852315746,5.697553168149373,100.0,0.0,100.0,0.0,36.69313915291024,8.70883006469279,0.0,0.0,4
5.432155901194785,100.0,57.777582651493866,29.434949396969877,100.0,0.0,73.17172304955338,0.0,100.0,0.0,87.12470769391999,24.825235470385405,63.014401353662535,0.0,94.0505317229306,41.12598185682714,0
74.03803995415386,79.31772846317388,74.85140680983726,29.435367745193517,100.0,51.45680415677872,54.424645950258245,0.0,100.0,0.0,11.76722739159002,0.0,0.0,59.218083005248786,0.0,41.30206736404552,4
62.96294122407802,98.04186622932527,57.77811689757562,49.1160342775582,8.177765199549926,0.0,100.0,5.697551380957673,100.0,36.62216439268662,100.0,25.278103169818024,100.0,100.0,0.0,0.0,4
62.965201450594975,98.22789371486444,57.658962278854816,49.11455223278818,76.71422017911308,0.0,94.7319704318893,5.697551380957673,100.0,13.166571363210348,46.58166106454235,25.27800089177152,12.099624378359898,82.80573725332529,94.05053520053477,0.0,4
19.57894007957541,100.0,100.0,59.4060300369584,8.178487608555287,10.341480641264617,23.374066719056934,5.697554955341076,12.344061873714775,0.0,100.0,24.825234044913692,35.192853270632554,0.0,1.8165231344765473,0.2301060756558826,4
27.000387394392952,100.0,36.96914693544986,59.42329611126828,100.0,10.384243260074527,92.66979577993494,5.697551380957673,100.0,0.0,100.0,24.86914142457553,61.0649718375566,48.378207435612524,0.0,0.0,4
5.470000975419137,9.840807337639106,84.44558435396021,49.16573293389082,100.0,68.58427268827347,89.30340504513629,85.46770987250164,100.0,0.0,46.58166106454235,24.82538799585855,36.4298505810723,55.07750998576081,0.0,0.0,9
100.0,100.0,84.13919471633446,49.43884660339825,45.04664965475257,10.341485613951264,20.280558094235218,5.697553168149373,78.30561740635264,0.0,11.766534870836258,25.28085278427764,35.82263512190165,40.256856202000066,94.05054146022226,0.0,5
100.0,37.83096712371239,57.772849349492795,49.11658761741774,45.06327935412756,51.21987440292563,5.266747372927988,29.441472213500727,80.92048733870558,0.0,100.0,25.27800089177152,40.02159332810679,0.0,1.8164676818654968,0.0,1
5.426073971890084,83.58051811269979,84.4499805874698,59.40315117260358,100.0,68.58427268827347,100.0,48.392784181303746,93.93858471563479,36.621638780516804,100.0,24.825234044913692,16.203931404586616,2.0166231713985545,0.0,0.0,7
