state_code,lat,lon,bird,lat_zone
45,41.6006695049894,-83.39788828358763,2,19
47,45.38672343056252,-116.56886271711141,0,27
30,24.972477748596578,-84.0514352104534,1,22
7,38.18563596956219,-83.2468142664636,0,21
36,35.052743508632716,-124.29779185769468,2,25
2,30.672781504920565,-103.42814868597803,1,20
27,39.86873029510355,-122.88813490185667,2,19
37,45.011002667351995,-104.99477331798612,2,26
24,40.86244471194179,-99.75390382800481,2,12
12,41.38205513553956,-76.12209776748301,2,13
42,30.028175802917854,-123.51174745952945,1,20
14,41.64964810589272,-76.6405093225617,2,19
39,42.37871286891831,-100.04336317254285,2,23
20,27.837293563652064,-80.73124536796374,2,1
4,23.428955599129335,-126.24456932807695,2,7
25,30.87187854891884,-122.7412320366768,1,20
50,45.47357510514284,-103.13046580330949,2,26
37,37.808398195568444,-87.59869354205773,2,26
19,24.230720645723245,-88.37052778699115,1,2
39,34.684729883838926,-110.31940831764433,0,23
49,40.4127569459855,-82.05538395217613,2,19
16,36.52624456823426,-96.43845356485832,2,26
30,36.73442582648885,-128.45733656590534,1,15
48,40.96319324770965,-99.68571660736188,0,0
4,32.94748692279829,-124.03591039804289,1,7
37,42.01564674726536,-104.77498798570537,2,26
47,46.91976271248989,-118.49255346493848,1,27
28,23.35727463101928,-87.49486602106599,0,28
50,41.90883456035258,-112.11680617963307,2,26
37,42.46287282205559,-110.0183359302306,2,26
43,25.08392799196069,-97.66030132205567,1,20
50,44.52088818578291,-106.10044980715988,2,26
47,46.15852225827693,-116.27982496988648,2,27
12,41.92268884886248,-75.99997684184353,2,13
6,45.9514975067454,-86.73656824952778,1,0
5,39.574513595922994,-107.3879152896901,0,17
19,41.856893862008576,-98.44904693186125,0,2
5,36.09343740142198,-104.59668621172447,2,17
27,38.257316974519945,-82.41549285058369,2,19
1,27.09773356508347,-129.05229802880922,0,29
29,38.99524779494533,-100.06592486999483,2,26
20,38.69147589492484,-128.37730205825756,1,1
48,44.18508087910719,-108.38205930282574,0,0
17,41.40632129359159,-73.78514473608422,2,19
40,32.47562845588176,-120.07694513805858,0,8
3,25.962478919893186,-103.29447041595522,0,5
11,36.268037393736904,-127.79277506372125,1,15
8,38.58059052278511,-75.00069701762293,2,11
24,44.598513459062666,-99.12776051997278,2,12
24,39.930680369938905,-127.99442394516166,2,12
36,36.7971646270924,-101.32745426575434,2,25
19,41.716049118053824,-99.3005847593872,2,2
47,45.977989785913515,-122.1232756229442,2,27
0,23.445841307193856,-128.0793847482811,0,28
12,41.49633742284098,-75.31021918161836,2,13
44,40.70745276133659,-103.7437060561658,0,6
18,30.79526654673353,-108.77326311903337,2,3
16,37.255373512677046,-101.78794832891349,2,26
38,42.00473745816195,-121.53916884786831,2,19
19,41.524835568066315,-99.27869140936807,2,2
42,32.05620711876017,-96.18118210403844,1,20
49,36.59874175417047,-82.36941089469695,1,19
44,37.232137914827526,-103.93298268646262,2,6
45,41.38949587962811,-82.58667986598586,2,19
29,45.85308297301468,-101.72552645055265,2,26
3,30.330512492067083,-103.90638438776038,2,5
10,37.0973015842497,-128.06744554154537,0,4
48,45.891070093998756,-99.38137812828661,2,0
0,23.752087007133866,-86.99816420464825,0,28
22,40.46267221198662,-121.91150219278444,2,0
33,35.13023221562964,-104.03898301718247,2,18
14,41.693608809772954,-83.98049415864106,2,19
47,45.210697509642486,-122.78309230653227,2,27
26,25.647633585203376,-123.06109313127679,2,26
37,38.59562149444241,-105.87591204387508,2,26
48,43.54047763274683,-100.01235283091354,2,0
3,36.101838600291615,-103.76148914268843,0,5
36,25.518500967475113,-92.95533664072697,2,25
12,40.353098271457576,-75.27100895799467,2,13
17,42.90258724140517,-82.09268759918862,2,19
36,33.03714732119457,-121.86433505771318,2,25
27,41.72053753619907,-78.32982855020059,2,19
41,45.02566535003287,-102.02960184804148,0,24
50,41.10901215990923,-94.42692965335122,2,26
3,33.96016969493528,-123.0220267712913,2,5
39,41.41326346888424,-99.14585477631185,2,23
39,25.536515914075256,-87.10838253207497,2,23
12,42.60141210592036,-94.9095967796657,2,13
26,23.584012118610488,-123.21678155048157,2,26
26,40.236873702667644,-104.79779089547036,2,26
29,45.04934330926815,-108.71926447325069,2,26
22,41.86844840480901,-122.08556380237859,2,0
49,40.25226622865847,-83.02492598703068,2,19
32,27.96117325613059,-102.93850985821096,2,14
37,44.93770555982202,-104.37588607167137,2,26
1,33.58020418533507,-123.44493863534508,2,29
18,30.96255984694863,-121.57815119785184,0,3
27,42.446063329568986,-82.54880995100028,2,19
36,36.992751486909704,-101.3723697263559,2,25
43,25.447144472262746,-94.84567340817837,1,20
43,31.53713635660302,-98.8608957772808,1,20
50,24.344274700573717,-102.72692995141792,2,26
42,31.754827647053418,-95.15280544864427,2,20
13,40.17830989929896,-114.00136981925579,2,18
43,25.635409484546088,-116.52555047278206,1,20
44,36.89855096574538,-125.91477857006537,1,6
34,40.128872220409534,-80.46380607776638,0,12
12,39.60869401233147,-75.45491727757388,2,13
24,40.80012263465001,-76.58497088605613,2,12
27,40.341483523554274,-75.03310319743272,2,19
12,38.522401194102876,-70.83285647878117,2,13
0,23.541214368156517,-128.12696522990083,0,28
25,31.347660784225297,-101.97477795795028,1,20
45,37.85583087922955,-84.44768752970307,2,19
42,29.043490046582566,-97.51835402523301,1,20
10,33.44150598142139,-87.09289398501684,2,4
32,26.21982677209108,-108.98530534132334,0,14
7,38.68066040790321,-75.81891899064615,1,21
5,41.111715970992606,-111.86623641594952,1,17
31,40.017966707909686,-75.42303511916627,2,13
4,35.6586031189422,-114.81789729839035,2,7
2,31.373344983170604,-99.87521099692349,1,20
44,40.191455426604456,-104.01449871045077,2,6
12,41.32354989090991,-73.51967388686116,2,13
30,44.22153200841797,-96.80061256446632,0,22
25,28.634438071791603,-122.52343220454381,2,20
17,39.28541461809202,-83.49045768490767,2,19
12,40.766440958188,-76.94767062657836,2,13
6,41.244045420851755,-128.9515095232795,2,0
24,45.19153004558214,-87.17010795026474,0,12
32,36.91155365223297,-108.41950354818614,2,14
37,43.73070776010743,-106.26788968540906,2,26
4,35.513226513978566,-122.80921128758156,2,7
21,43.29725468734851,-99.58462147084799,1,9
33,45.051786312770865,-103.23391315941606,2,18
38,39.372023650467185,-82.69113604527084,2,19
19,42.802818933067805,-99.36357646359626,1,2
10,23.546635981084748,-122.04721181320335,2,4
40,35.53247987145417,-77.780846512408,0,8
27,41.57037181254279,-119.75760241961467,2,19
34,38.3544870070753,-123.88124085630932,2,12
29,42.12164424442633,-94.47516435150258,2,26
31,43.380631036154305,-91.27647851536793,2,13
16,41.82483441580435,-106.53207304260215,2,26
27,25.225177585111478,-122.97761538333914,2,19
42,25.46356401028256,-122.19091027842734,2,20
32,31.455397100419447,-109.6259085367729,2,14
11,37.03070107601037,-128.0024062581949,1,15
26,46.137076583682024,-95.8186920870523,2,26
47,47.124972788096265,-121.60045709815203,2,27
44,38.53560259655572,-110.83391386591549,2,6
21,44.712524714316544,-98.30081910542245,1,9
24,39.82971525437805,-76.19648324125801,2,12
20,40.14147997277182,-78.95569748640932,2,1
23,48.3003248763785,-95.09821360154609,2,10
49,42.995067051823995,-80.05882655426699,2,19
44,39.041171033656916,-88.23977642759417,0,6
11,37.04006018288527,-127.63299466813113,1,15
50,45.601137534509334,-92.71036551493857,2,26
47,44.95716398527332,-115.1527929414577,0,27
36,35.43997344024262,-98.50121853171534,2,25
23,45.874854192151666,-115.15966037017816,2,10
14,41.17023050539277,-81.35804318806628,2,19
12,41.564556982103134,-75.54249221460577,2,13
8,37.50183619298712,-69.69738670120016,2,11
42,28.47347276751867,-117.67162276074407,1,20
27,40.84499824297634,-78.74905022326536,0,19
9,34.72748360575368,-96.60047849457912,1,20
50,47.07351218340748,-108.93677447639962,2,26
19,28.49569113065478,-100.21486920642096,2,2
7,38.139255144788024,-82.30487689548453,2,21
33,44.783199249277,-115.10607254476308,2,18
23,45.33350575837377,-119.25225489182188,0,10
34,41.03134491184224,-71.78559084842276,2,12
14,43.21195738346098,-83.42386945436945,2,19
26,46.02848649678277,-104.89867805463602,2,26
1,31.33756872647705,-87.00851953509732,0,29
28,43.98147740608746,-107.24667302919762,2,26
5,36.84749193456775,-114.01875349005672,2,17
45,40.84848262805482,-79.15984959489532,2,19
16,41.7156633269559,-103.62076286078562,2,26
22,42.78434513016848,-99.7954375675041,2,0
25,28.3862255592463,-102.18503502641228,1,20
18,31.248229667698517,-120.79026018803617,1,3
18,33.46030709767069,-86.52928762939561,1,3
16,45.79303165337766,-95.30575585305795,2,26
50,48.6159318232545,-98.70563565557084,2,26
37,40.55321864066222,-91.03347445468944,2,26
0,23.521206905938204,-128.27819126365827,0,28
38,42.543976659334795,-117.32279475842353,2,19
47,47.94051604748564,-115.33785059591854,2,27
12,41.05960268333071,-73.09957651307529,2,13
36,35.64407510102593,-91.61025018312151,2,25
0,23.36495395231727,-87.3662911299446,0,28
37,41.8713768668149,-99.08185690210982,2,26
2,26.00578108936841,-121.79805204645058,2,20
34,36.15377373084696,-99.43027631279442,2,12
8,38.484973424224,-123.7116092894369,0,11
45,40.27356174867422,-82.05602631766389,2,19
4,33.368721310013186,-118.19805964230042,2,7
45,39.8578625024567,-81.79368185499011,2,19
19,27.200833372861204,-96.16661369939186,2,2
26,40.46935015854459,-92.36965599504154,2,26
4,32.5349584459756,-123.18082012484736,0,7
46,42.578075476179215,-97.33257961545823,1,16
23,41.67539855673549,-93.59585301846538,2,10
11,36.993402885058785,-128.11597493299791,1,15
50,41.0016695489842,-91.49289894230905,2,26
44,42.212825611171716,-87.1558504091624,2,6
13,36.983735042587284,-114.84959957565043,2,18
11,36.347045188466986,-127.76559266332555,1,15
48,44.473323917541386,-122.91328939304427,2,0
27,42.824878294068206,-74.37812632340163,2,19
35,41.94199929611214,-71.49560876754094,2,19
11,37.09104427399109,-131.17701309446824,1,15
49,43.581455141051435,-83.97097384123582,2,19
27,37.438221757494695,-80.50944814011885,2,19
15,41.592187956010854,-75.21590763182482,2,19
3,23.139594551886166,-104.10986541471591,0,5
33,42.73258321917881,-102.89690657299961,2,18
12,40.35289907936212,-122.03433190476964,2,13
2,31.353832812776982,-94.75723558856423,1,20
