sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.838502331174691,2.706750874096927,1.3804772323529226,1.1954919843720537,1
7.685763380942632,3.591779743369852,6.081972488101959,2.4907872304426513,2
5.275604036339175,2.397212562917141,4.435969134519579,1.4606540393794896,2
6.351126254524438,2.329520417104341,4.4647400311848955,1.4330847091831271,1
6.1418835942343,2.2819239140637144,1.6050065922929337,1.0918153988936319,1
5.723947048047849,3.013827080692021,1.6177229645509779,2.0154965609710125,1
4.4407782469592565,2.251384904770037,1.2376872364749973,0.27262142339248624,0
5.926378550195597,3.015231035631793,4.233402567392434,1.2170700292836178,1
4.876015681251438,3.862401219032924,1.9799832312757453,0.4351425117571752,0
5.049108292120135,2.666433398593491,4.149162645752097,1.0140846124107874,2
5.572588317633245,3.005857486705098,4.570763666971009,1.742786687713577,1
6.205647625539924,2.8610011822894448,1.5781887236622136,1.3683664586695974,1
4.4,3.0979790410480135,1.169233869445328,0.14254482837015076,0
5.025525975924521,2.4388643262536145,1.3216388909025045,1.031482811388994,1
5.833718378072659,3.077209299447782,5.16932458766913,2.086531542201252,1
5.577882969940458,2.881844145650183,4.16018313113121,1.279652009691741,1
5.45003674822307,2.0,3.8035938501310342,1.1441089922253271,1
7.759119462091439,2.822836865043667,6.508000453946403,1.9618161544198334,2
7.670062656079925,2.782714108675919,6.662091011809751,2.1806270119623665,2
6.276289847492782,2.359530394227943,1.704479281251093,1.478792077369562,1
6.112574533011996,2.3917801037269975,4.662667328351876,1.378713644750841,1
7.116091684411996,3.2402522968237135,1.9079451863150503,2.2692603340561206,1
5.554546572900648,3.0447772431560534,1.3573935677979507,0.32521721239508544,0
6.564891070151468,2.7952084836436786,5.508797869568444,2.006703946017565,2
4.6008861687968565,3.236547596642674,1.6904936540837836,0.3079484648578317,0
6.128010290350968,2.889393897044585,4.315352085221455,1.6122612963980698,1
6.886821067931253,3.0078709148657246,4.9365673346574495,1.7208952378632056,1
7.052574512231972,3.103577335329198,6.046457209299118,2.5,2
5.729897218311572,2.701782262112495,4.584602656823171,1.6899234626954223,1
6.569725089023507,3.2247789663837247,5.535035797601873,2.4156967866391454,2
