sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.620593586704085,3.1273712449820574,5.779332718878985,2.242750035801646,2
7.9,3.8092145402090285,6.420208034946745,2.010327102831725,2
5.649882554244018,2.9710620714018154,4.136537400767375,1.1675681089244416,1
5.881267353156312,3.0737032659790136,4.423023747592421,1.2584542115006692,1
5.908240009808532,2.3737968794542383,5.1039230974788765,2.146485138298678,2
6.116741925982373,3.0251472872111047,4.4744554471610245,1.3402575576016438,1
7.216283603920212,2.8516619601076725,6.193991802385957,1.7458256302183184,2
6.6367710314422474,3.2634914479407064,4.619934573062437,1.55908340917713,1
6.5692668868551,3.070955781174946,6.194222150079782,2.5,2
6.6853810675887315,3.107039455351684,6.034743894471028,1.919963388014257,2
6.500429252688155,3.157988081787108,5.627171313670142,2.164989556727223,2
6.138474107412377,2.8222150382243965,1.5284742921314398,1.0248972796200138,1
6.311654951605665,3.4376905170837015,5.32126944663291,2.0663892452977892,1
5.527570353930304,2.968902272107316,4.489718682509966,1.4013695043639602,1
4.8770645566556095,3.3453521694594457,1.4863062351421719,0.38185802141885034,0
5.957681872605011,2.7910458763778316,4.299669024157863,1.4020387459850805,1
6.132725893904642,2.6724546247286174,1.1801662546077973,1.3329068303191987,1
6.1335071781694674,2.619347121840881,5.642429389357522,2.421683091311807,2
4.4752154884598205,2.979654411987349,1.2739218897214446,0.18854196957972924,0
7.9,3.814692017881619,6.43222046939456,2.0164659305865698,2
5.955401910532173,2.7474696513227173,3.823409719846212,1.1652751216252897,1
4.478109676862601,2.0,2.560450770093894,0.5198532891357757,1
4.491549831085987,3.5109733329603907,1.0858894007217892,0.14986282733529813,0
6.173097263049509,2.842206528025162,1.5540985343667981,1.3473025398118998,1
5.873565835235226,2.1269966220914722,3.839899248520247,0.918182201865488,1
6.816264217409981,3.378430075402777,5.614083971870791,2.051677745842266,2
5.265531778854217,2.635884920310388,1.5741715174240023,1.2522916514001579,1
7.274984260765615,3.64329608485213,6.194950890212812,2.348523649616389,2
6.4369991075174,3.048142678998923,5.366967859481275,2.1298074419175266,2
5.659970588710829,2.7492298139024713,4.307963911079152,1.5551738164926947,1
