beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,0.5,1057,0,6946.0,1,98104,1170000
8,6.5,1365,0,6138.0,1,98199,1460000
14,9.0,376,0,5724.0,0,98117,860000
14,1.0,2560,0,5120.0,1,98144,595000
9,9.0,1092,0,1228.0,1,98101,835000
9,6.0,672,0,0.86,1,98115,925000
14,6.5,2567,0,8612.0,1,98101,535000
8,0.5,4490,0,8057.0,1,98112,1106000
9,0.5,950,0,6084.0,1,98104,531000
9,9.0,1372,0,7182.0,1,98109,1100400
8,2.0,2067,0,4200.0,1,98121,705000
15,9.0,2495,0,7865.0,1,98101,1025000
7,0.5,2310,0,1093.0,1,98101,969950
2,0.5,2540,0,2475.0,1,98125,555000
15,9.0,3200,0,1362.0,1,98109,1450000
14,0.5,2560,0,5016.0,1,98101,1400000
15,3.5,3057,0,8240.0,1,98106,600000
14,9.0,2777,0,5665.0,0,98102,399950
15,2.0,1448,0,5616.0,0,98104,395000
15,5.5,1881,0,1.54,1,98116,950000
6,6.5,3014,0,1045.0,0,98101,1500000
8,0.5,2170,0,6772.0,1,98121,739000
15,6.0,1396,0,7548.0,0,98108,560000
14,9.0,1370,0,1550.0,0,98177,1270000
2,5.0,1030,0,1395.0,0,98104,549000
14,0.5,696,0,4148.0,1,98101,999999
4,9.0,677,0,9050.0,0,98105,1995000
14,6.5,1915,0,987.0,0,98115,900000
15,0.5,777,0,1.21,1,98144,1110000
3,1.0,1731,0,6099.0,0,98136,750000
15,5.5,1411,0,9956.0,1,98146,1766000
14,6.0,2852,0,8297.0,0,98121,489000
15,9.0,1248,0,7006.0,0,98178,699950
14,0.5,3300,0,2613.0,1,98101,1500000
15,6.0,690,0,3726.0,0,98109,280000
3,6.5,1978,0,1049.0,1,98177,865000
9,6.5,1893,0,966.0,1,98104,825000
8,1.5,3360,0,3431.0,0,98126,610000
7,7.0,543,0,3770.0,1,98199,1460000
1,0.5,3270,0,1201.0,0,98136,656500
9,5.5,954,0,1314.0,0,98101,852000
14,2.0,1606,0,6946.0,1,98168,1450000
7,3.0,5704,0,6656.0,1,98101,850000
9,6.5,434,0,4656.0,1,98125,3122000
15,5.5,1915,0,1331.0,1,98104,1725000
2,6.5,1196,0,1792.0,1,98126,800000
14,0.5,1286,0,4362.0,0,98133,450000
14,5.0,2940,0,5346.0,1,98116,1295000
14,1.5,2852,0,6535.0,1,98101,1290000
14,9.0,1291,0,8760.0,0,98104,1055000
1,7.0,1415,0,7620.0,1,98146,520000
15,0.5,1188,0,0.52,1,98116,715000
7,0.5,889,0,5996.0,0,98101,340000
15,5.0,871,0,583.0,1,98115,880000
8,9.0,1090,0,5640.0,1,98101,2010000
2,7.0,940,0,5996.0,1,98103,985000
8,1.0,3000,0,9205.0,1,98101,500000
4,1.5,1701,0,1418.0,1,98144,1275000
9,3.5,1159,0,9399.0,1,98121,980000
14,6.5,2810,0,1570.0,1,98115,749900
15,0.5,2960,0,3840.0,1,98117,1200000
5,6.5,1523,0,1262.0,0,98104,4100000
15,1.0,2634,0,9750.0,0,98178,475000
14,7.0,920,0,6532.0,1,98125,980000
15,5.5,1978,0,1312.0,1,98106,590000
15,0.5,2770,0,4.66,1,98104,1087500
15,7.0,2300,0,8573.0,1,98101,729950
1,0.5,2260,0,3080.0,1,98101,1250000
14,9.0,1679,0,5016.0,1,98125,820000
3,7.0,3760,0,1568.0,1,98109,850000
8,0.5,571,0,5504.0,1,98126,940000
14,4.5,920,0,802.0,1,98119,859000
14,0.5,1022,0,2997.0,1,98146,545000
15,0.5,2250,0,2044.0,1,98112,770000
7,9.0,3180,0,1154.0,1,98177,3400000
15,0.5,1261,0,1093.0,1,98125,625000
14,9.0,1163,0,2997.0,1,98103,1325000
3,7.0,1846,0,7182.0,1,98107,750000
14,7.0,2860,0,5038.0,1,98101,877500
15,3.5,250,0,1751.0,1,98146,1500000
9,3.0,2996,0,8382.0,1,98104,1385000
15,1.5,3270,0,1143.0,0,98107,1000000
8,0.5,993,0,2352.0,1,98125,4000000
9,6.5,677,0,2450.0,1,98101,875000
8,0.5,2529,0,6582.0,1,98105,2330000
2,4.5,2206,0,4625.0,1,98178,525000
2,1.0,1106,0,1124.0,1,98115,600000
6,0.5,773,0,1792.0,1,98101,910000
14,0.5,717,0,8030.0,1,98119,1665500
7,2.5,571,0,4011.0,0,98101,800000
8,7.0,1163,0,250.0,1,98101,656500
15,5.5,930,0,1175.0,1,98101,925000
15,6.0,2817,0,5896.0,1,98101,1394600
3,2.5,2495,0,4362.0,0,98101,689000
9,0.5,1248,0,1750.0,1,98125,625000
3,7.0,3460,0,8992.0,1,98101,986500
1,2.0,1242,0,2997.0,1,98101,965000
9,6.5,1332,0,962.0,1,98126,1360000
5,7.0,627,0,7707.0,0,98105,4325000
6,0.5,1550,0,8340.0,1,98104,725000
15,9.0,2090,0,856.0,1,98121,2525000
