beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
8,6.5,2474,0,928.0,0,98118,605000
15,0.5,2668,0,2421.0,1,98104,900000
2,9.0,3350,0,2880.0,1,98168,625000
15,6.5,2370,0,9000.0,0,98133,1105000
14,0.5,3020,0,2670.0,1,98101,977000
4,0.5,2015,0,4480.0,1,98101,1200000
15,0.5,910,0,4842.0,1,98126,942000
15,7.0,875,0,2200.0,1,98101,2195000
7,0.5,621,0,1560.0,1,98168,925000
15,6.5,2024,0,1.17,0,98177,3200000
15,0.5,2735,0,9750.0,1,98178,435000
9,9.0,1149,0,3780.0,0,98104,399950
14,1.0,1490,0,1094.0,1,98126,575000
14,9.0,2777,0,0.34,1,98199,875000
15,2.5,2170,0,3840.0,1,98118,1175000
3,6.5,1915,0,2613.0,0,98117,890000
14,6.5,1512,0,4503.0,1,98104,858000
14,1.0,1799,0,8556.0,1,98121,890000
3,7.0,557,0,6769.0,1,98101,925000
14,7.0,880,0,250.0,1,98104,630000
15,6.5,1523,0,3710.0,1,98108,524950
3,0.5,3956,0,2039.0,0,98101,422000
8,6.5,2783,0,7407.0,1,98101,1850000
9,6.5,995,0,4895.0,1,98103,1485000
6,7.0,3260,0,4349.0,0,98126,722500
15,6.5,1076,0,2613.0,0,98146,1325000
15,5.5,740,0,1389.0,1,98101,819950
8,0.5,1127,0,6018.0,1,98168,625000
8,9.0,2106,0,9702.0,1,98101,675000
3,2.5,875,0,8625.0,1,98112,800000
3,9.0,1684,0,6084.0,1,98104,1650000
15,5.5,1964,0,7100.0,1,98101,1087500
9,9.0,773,0,1312.0,0,98133,1119000
3,6.5,1413,0,2519.0,1,98121,875000
5,4.5,1022,0,4200.0,1,98133,1299950
7,5.0,924,0,1041.0,1,98101,920000
14,1.5,1248,0,1374.0,1,98146,1125000
15,4.0,996,0,5586.0,1,98108,785000
8,4.5,1371,0,1171.0,1,98106,700000
14,0.5,1415,0,2217.0,0,98125,429900
14,9.0,1310,0,7992.0,0,98104,1460000
6,0.5,2387,0,6120.0,1,98103,700000
9,9.0,2610,0,2703.0,0,98101,399900
2,9.0,2460,0,6550.0,0,98121,515000
14,4.5,2555,0,3850.0,0,98177,159488
2,5.0,724,0,2217.0,1,98115,890000
15,6.0,1190,0,4173.0,1,98177,1256000
8,6.0,1010,0,2462.0,1,98101,3000000
8,5.5,3930,0,966.0,1,98108,950000
14,6.5,4693,0,6223.0,1,98112,697000
7,5.5,1515,0,6501.0,0,98115,819980
14,6.0,998,0,9420.0,1,98178,865000
9,6.5,513,0,2168.0,1,98177,890000
14,9.0,2830,0,8184.0,1,98122,1100000
8,6.0,993,0,1255.0,1,98106,870000
15,5.0,881,0,0.59,1,98178,835000
14,9.0,1073,0,2462.0,1,98118,575000
7,4.0,2659,0,1048.0,1,98102,1200000
4,4.5,2490,0,656.0,1,98105,1900000
4,0.5,2188,0,6011.0,1,98101,745000
8,9.0,3050,0,656.0,1,98133,865000
9,9.0,1011,0,5027.0,0,98103,1325000
6,7.0,1147,0,5300.0,1,98177,1305000
15,9.0,1544,0,5020.0,1,98105,870000
7,3.5,2474,0,8640.0,1,98101,1800000
7,0.5,1448,0,1124.0,1,98104,974999
7,1.0,1608,0,3326.0,0,98101,440000
3,1.5,2996,0,4081.0,1,98109,660000
15,7.0,1488,0,1753.0,1,98136,1140000
8,4.5,2350,0,3755.0,1,98133,1125000
14,6.5,1328,0,6022.0,1,98121,600000
14,1.0,820,0,5569.0,1,98126,650000
14,6.5,1196,0,2929.0,1,98101,891000
15,0.5,839,0,1690.0,1,98104,575000
8,5.0,3310,0,564.0,1,98126,640000
8,4.5,522,0,1389.0,1,98103,1130000
14,9.0,3105,0,9399.0,1,98101,960000
7,0.5,2720,0,1055.0,1,98101,888000
14,0.5,3057,0,8370.0,1,98126,705000
2,6.5,1328,0,3623.0,0,98107,690000
8,6.0,1680,0,3623.0,1,98101,930000
15,3.5,580,0,2462.0,1,98102,583000
14,6.0,881,0,8820.0,1,98177,515000
