beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
15,9.0,3463,0,9660.0,0,98121,1150000
14,0.5,889,0,0.96,1,98136,750000
7,0.5,1088,0,1544.0,1,98146,710000
15,6.5,2050,0,3380.0,1,98178,816750
1,3.0,1042,0,815.0,0,98125,1250000
6,4.5,5690,0,1948.0,1,98133,3150000
15,9.0,4790,0,8741.0,1,98101,985000
14,7.0,1057,0,1027.0,1,98101,2610000
8,9.0,1076,0,3774.0,1,98146,940000
15,9.0,3556,0,928.0,1,98119,1150000
9,6.5,640,0,9856.0,1,98104,1810000
14,1.5,1163,0,8094.0,1,98102,1315000
2,7.0,2310,0,9065.0,1,98101,605000
14,2.0,1569,0,5100.0,1,98101,945000
14,9.0,1500,0,6396.0,1,98116,770000
7,0.5,4990,0,4342.0,1,98122,1060000
8,6.5,3180,0,3932.0,1,98101,1225000
5,9.0,815,0,4814.0,1,98133,865000
7,0.5,1970,0,3520.0,0,98104,395000
14,9.0,2820,0,1124.0,1,98105,935000
14,0.5,1150,0,747.0,1,98121,835000
15,9.0,1073,0,912.0,1,98109,530000
14,3.5,1960,0,0.52,1,98109,1400000
8,9.0,583,0,9100.0,1,98121,1200000
7,7.0,1806,0,1000.0,1,98122,779000
15,9.0,650,0,6030.0,0,98104,551000
8,6.5,1966,0,5056.0,1,98177,2100000
8,1.0,1448,0,2.27,1,98122,1125000
8,6.5,930,0,1036.0,1,98104,945000
3,2.5,1015,0,6532.0,1,98125,800000
7,3.0,2867,0,1792.0,1,98106,600000
15,6.0,677,0,1395.0,1,98107,745000
15,6.5,3410,0,4300.0,1,98101,1195000
7,6.5,866,0,6180.0,1,98119,325000
8,7.0,1966,0,4242.0,1,98118,580000
15,6.5,730,0,9625.0,1,98101,919000
2,9.0,3700,0,6395.0,1,98121,675000
7,9.0,1199,0,8520.0,1,98118,720000
15,9.0,910,0,7260.0,1,98125,830000
15,3.0,2209,0,1177.0,1,98104,780000
8,0.5,1070,0,1595.0,1,98101,579000
8,9.0,571,0,2929.0,1,98104,468000
14,6.5,1690,0,1550.0,1,98118,2100000
2,0.5,2460,0,3848.0,1,98101,500000
6,7.0,1106,0,5350.0,1,98116,985000
15,5.0,2213,0,3491.0,1,98126,1420000
14,6.5,1147,0,6096.0,1,98136,769900
4,5.5,1380,0,1170.0,0,98107,517500
8,2.0,2310,0,6022.0,1,98116,550000
15,9.0,2304,0,1785.0,1,98101,1775000
14,0.5,2980,0,5665.0,1,98101,1395000
14,3.5,2010,0,1326.0,1,98122,1750000
7,1.0,2899,0,5229.0,1,98101,700000
15,5.0,2030,0,1201.0,1,98104,1800000
8,3.5,2700,0,5950.0,1,98108,2300000
7,6.5,2720,0,3800.0,0,98168,520000
7,1.0,2282,0,1632.0,0,98119,915000
2,7.0,1110,0,1249.0,1,98101,490000
7,6.5,3450,0,979.0,1,98101,920000
3,2.0,3228,0,1980.0,1,98107,915000
8,1.5,1080,0,915.0,1,98121,710000
8,9.0,670,0,1.31,1,98126,850000
15,6.5,2735,0,8800.0,1,98115,880000
15,2.5,1475,0,1094.0,1,98118,820000
3,0.5,1680,0,4250.0,1,98177,1087500
14,5.0,522,0,4178.0,0,98178,475000
1,7.0,1380,0,3100.0,1,98104,315000
14,6.5,880,0,6161.0,1,98117,950000
8,7.0,861,0,1101.0,1,98116,926000
9,2.0,3220,0,7721.0,0,98101,935000
15,3.5,574,0,7992.0,0,98199,1750000
6,0.5,707,0,6103.0,1,98116,725000
9,0.5,1344,0,6350.0,1,98101,835000
9,4.0,870,0,1188.0,1,98146,2010000
14,9.0,1523,0,729.0,0,98116,680000
5,7.0,3350,0,9127.0,1,98104,795000
15,2.5,1291,0,1062.0,1,98122,1275000
9,0.5,5020,0,5504.0,1,98101,708000
15,9.0,1660,0,9216.0,0,98121,690000
8,6.5,1380,0,4360.0,1,98109,475000
3,4.5,1096,0,2041.0,0,98168,680000
15,6.5,1141,0,0.36,1,98115,1560000
15,0.5,2282,0,4845.0,1,98101,2250000
4,1.0,3190,0,3405.0,1,98121,825000
7,9.0,2206,0,7206.0,1,98177,799950
15,3.0,1520,0,6348.0,1,98144,825000
3,9.0,1516,0,8775.0,1,98126,899999
14,6.5,3018,0,1170.0,1,98101,655500
15,9.0,4180,0,2388.0,0,98178,775000
14,3.5,912,0,1238.0,1,98101,2000000
4,9.0,806,0,1199.0,1,98112,1550000
15,2.0,1261,0,1191.0,1,98121,1625000
3,5.5,1930,0,3172.0,1,98146,1500000
5,5.5,1621,0,3797.0,1,98112,1550000
3,7.0,1217,0,6882.0,1,98118,500000
14,6.5,1172,0,0.49,1,98107,690000
14,0.5,748,0,0.34,1,98104,1472500
4,5.5,3325,0,1332.0,1,98177,1550000
15,9.0,3800,0,1994.0,1,98101,710000
8,5.5,4790,0,8421.0,1,98104,852500
7,0.5,1608,0,1464.0,0,98101,824500
9,7.0,2943,0,5624.0,1,98112,835000
15,6.5,1514,0,0.46,0,98126,1550000
8,0.5,1790,0,2891.0,1,98136,2600000
15,6.0,1386,0,1350.0,1,98104,829000
1,2.5,870,0,802.0,1,98102,705000
7,5.5,1822,0,2497.0,1,98102,697000
3,2.0,1149,0,1124.0,1,98118,916500
9,3.0,571,0,7865.0,1,98107,999950
8,6.0,1103,0,3600.0,1,98119,1975000
15,0.5,2880,0,2761.0,1,98136,1200000
15,9.0,1996,0,2041.0,0,98101,1210000
2,0.5,1043,0,5760.0,0,98122,685000
7,3.0,1217,0,1097.0,1,98121,780000
6,9.0,1138,0,5750.0,1,98126,650000
3,9.0,1380,0,5624.0,1,98105,965000
14,6.0,2172,0,1094.0,0,98105,1350000
8,9.0,1411,0,1950.0,1,98101,1299000
14,2.0,994,0,2519.0,0,98117,900000
14,2.0,880,0,2943.0,1,98106,700000
15,5.0,3290,0,1471.0,1,98101,700000
8,0.5,3057,0,2352.0,1,98104,829000
15,7.0,2820,0,8741.0,1,98101,1200000
14,0.5,2285,0,2808.0,1,98101,889000
15,6.5,877,0,8580.0,0,98178,523750
14,9.0,979,0,1632.0,1,98115,1395000
7,7.0,2437,0,3848.0,1,98104,905000
14,4.0,1011,0,650.0,0,98146,1175000
14,9.0,1285,0,9290.0,1,98177,1712000
7,6.5,3880,0,3072.0,1,98177,884950
6,6.0,2247,0,695.0,1,98102,739000
5,0.5,2555,0,8385.0,1,98101,665000
7,9.0,680,0,1482.0,1,98101,568000
9,0.5,2852,0,3220.0,1,98104,955000
2,9.0,1884,0,3062.0,1,98101,845000
14,6.5,4990,0,4672.0,1,98101,2485000
7,2.0,1750,0,960.0,1,98126,2675000
6,6.0,1800,0,9625.0,1,98146,625000
1,9.0,1328,0,1238.0,1,98107,485000
8,2.5,2760,0,6772.0,0,98101,960000
14,9.0,3050,0,0.32,1,98104,1357000
8,6.0,4350,0,910.0,1,98101,769950
15,1.0,2011,0,2588.0,1,98178,560000
14,9.0,5020,0,1191.0,1,98104,1415000
7,7.0,1076,0,680.0,1,98101,599950
14,9.0,780,0,1056.0,1,98101,816750
14,9.0,1217,0,5400.0,1,98121,1325000
15,1.5,979,0,680.0,1,98116,675000
6,6.5,3707,0,9830.0,1,98119,475000
15,7.0,1415,0,8778.0,0,98136,505000
4,9.0,4530,0,6172.0,1,98103,890000
9,9.0,1440,0,6395.0,1,98104,1350000
14,9.0,711,0,7338.0,0,98144,699950
4,7.0,1199,0,4380.0,0,98118,650000
3,6.5,376,0,2526.0,1,98121,825000
3,0.5,1590,0,8207.0,1,98101,700000
15,9.0,806,0,2392.0,1,98104,899000
14,7.0,2470,0,2734.0,1,98108,805000
5,5.0,1092,0,4.66,1,98118,1000000
2,6.5,1800,0,3380.0,1,98101,680000
15,9.0,1248,0,1238.0,1,98101,1087500
8,0.5,1684,0,1550.0,1,98122,1650000
6,2.0,1678,0,500.0,1,98119,1140000
14,6.5,2288,0,8240.0,0,98146,515000
14,0.5,1762,0,7407.0,1,98108,455000
15,7.0,1320,0,675.0,0,98177,4325000
9,6.5,2555,0,1750.0,0,98101,159488
15,0.5,711,0,990.0,0,98199,385000
8,7.0,1761,0,1333.0,1,98116,965000
14,7.0,2020,0,1426.0,1,98115,2485000
7,6.5,1103,0,9996.0,0,98121,1350000
15,9.0,3660,0,4640.0,1,98144,735000
1,0.5,1936,0,7620.0,1,98106,590000
14,3.5,1469,0,1092.0,1,98121,1550000
4,2.5,1820,0,8240.0,1,98199,922000
6,5.0,1248,0,6532.0,1,98118,660000
15,7.0,748,0,2475.0,1,98104,1605000
2,7.0,1740,0,7770.0,1,98104,700000
15,7.0,3280,0,1471.0,0,98199,1950000
14,6.5,1094,0,7025.0,1,98177,2095000
9,9.0,2080,0,1110.0,1,98121,1040000
6,0.5,2420,0,6402.0,1,98121,655500
15,9.0,1187,0,4173.0,1,98115,965000
9,9.0,3050,0,2260.0,0,98126,850000
15,6.5,1621,0,6093.0,1,98106,720000
9,0.5,1740,0,850.0,1,98121,766000
2,4.5,2880,0,8036.0,0,98146,363500
14,6.5,890,0,1326.0,1,98117,1184000
9,6.5,3110,0,1065.0,1,98101,1650000
14,6.5,1103,0,1550.0,1,98115,1511000
14,6.5,1365,0,4560.0,1,98144,630000
9,6.5,1344,0,250.0,1,98106,859000
15,5.5,616,0,3920.0,1,98101,799950
5,4.0,3240,0,1149.0,1,98104,780000
8,2.5,1115,0,1536.0,1,98108,840000
2,6.5,3610,0,1498.0,1,98104,624999
14,6.5,1730,0,1268.0,1,98104,2700000
3,0.5,3200,0,900.0,1,98199,1650000
15,6.5,1187,0,5518.0,0,98104,955000
14,3.5,2720,0,8421.0,1,98146,1130000
7,4.5,1159,0,2835.0,1,98146,775000
4,7.0,750,0,3024.0,0,98101,1350000
2,0.5,1650,0,2835.0,1,98178,475000
6,4.5,1475,0,2.27,1,98178,580000
8,9.0,748,0,8556.0,1,98104,919000
14,6.5,839,0,2600.0,1,98101,895000
7,6.0,3300,0,1494.0,1,98199,490000
7,9.0,700,0,5760.0,0,98115,685000
2,0.5,1400,0,0.64,1,98104,409050
14,2.5,4397,0,5563.0,0,98144,765000
14,1.0,1936,0,4650.0,0,98101,543750
8,2.0,1196,0,1494.0,1,98101,625000
2,7.0,1113,0,1.17,1,98121,695000
8,0.5,1027,0,6084.0,0,98144,1495000
7,9.0,2540,0,770.0,1,98104,1074900
9,6.5,1520,0,0.4,1,98101,490000
8,2.0,2830,0,1063.0,1,98101,900000
9,5.0,1910,0,1094.0,1,98104,1000000
15,7.0,1719,0,1608.0,1,98116,947000
4,6.5,2880,0,1316.0,1,98108,945000
9,4.5,2840,0,6946.0,1,98104,780000
6,9.0,1242,0,1316.0,1,98178,535000
8,6.5,1503,0,1494.0,1,98122,816750
7,6.5,1124,0,5272.0,1,98122,699950
7,6.5,1760,0,0.4,1,98104,1305000
15,3.5,1092,0,6511.0,1,98105,1250000
8,9.0,903,0,1950.0,0,98177,2195000
2,0.5,1070,0,6395.0,1,98126,605000
15,6.5,3260,0,1027.0,1,98136,395000
15,6.5,1100,0,4635.0,1,98108,769900
15,7.0,2300,0,6138.0,1,98136,926000
9,2.0,640,0,1762.0,1,98116,656500
9,7.0,1498,0,1086.0,1,98121,875000
15,7.0,3487,0,1110.0,1,98177,2000000
9,2.0,2188,0,5229.0,1,98125,660000
8,5.0,3190,0,2272.0,0,98177,950000
15,6.0,2474,0,6328.0,1,98119,1025000
6,6.5,707,0,6678.0,1,98101,870000
15,3.0,976,0,3825.0,1,98104,1575000
7,0.5,582,0,2462.0,1,98136,725000
15,0.5,3400,0,695.0,1,98107,1075000
14,6.5,3556,0,1037.0,1,98108,2700000
7,0.5,912,0,4.11,1,98118,918000
