beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
8,5.5,2209,0,3024.0,1,98104,1225000
4,9.0,1915,0,4995.0,1,98101,1025000
2,9.0,1092,0,5535.0,1,98121,780000
9,6.5,1749,0,6802.0,1,98109,699999
15,0.5,3080,0,5725.0,1,98104,915000
3,6.0,1192,0,5760.0,1,98136,780000
15,6.5,5704,0,1168.0,0,98122,1220000
8,5.5,1469,0,6018.0,1,98118,530000
14,0.5,805,0,0.59,1,98101,474000
14,2.0,1101,0,4101.0,1,98108,800000
3,6.5,3820,0,2588.0,0,98133,689000
5,0.5,2490,0,7980.0,1,98108,780000
7,7.0,1240,0,6532.0,1,98112,1500000
15,3.0,2090,0,0.28,1,98177,1118000
15,1.0,1930,0,6037.0,1,98121,800000
5,9.0,724,0,7992.0,1,98101,665000
7,0.5,1124,0,1316.0,1,98119,1000000
15,3.0,1960,0,1478.0,1,98101,25000000
14,7.0,1718,0,6567.0,0,98101,399900
8,0.5,1131,0,1563.0,1,98101,1975000
6,9.0,620,0,2044.0,1,98102,331000
14,6.0,1670,0,4002.0,1,98104,1000000
14,6.5,950,0,7770.0,1,98101,765000
14,0.5,1027,0,8184.0,0,98112,2050000
7,9.0,3014,0,4550.0,1,98126,1025000
7,9.0,3105,0,2.71,1,98108,820000
14,0.5,2297,0,675.0,1,98101,900000
15,2.0,1413,0,9830.0,1,98103,1100000
9,0.5,2550,0,5160.0,1,98103,699950
2,4.5,2430,0,8120.0,1,98126,850000
15,7.0,2466,0,9192.0,1,98104,2300000
8,0.5,4180,0,826.0,0,98104,380000
9,9.0,699,0,7514.0,1,98101,925000
2,6.5,5200,0,2486.0,1,98101,625000
7,6.5,5020,0,5027.0,1,98109,747250
15,0.5,1324,0,4760.0,1,98101,1060000
3,7.0,773,0,792.0,1,98136,900000
14,7.0,1482,0,1569.0,1,98104,599000
8,0.5,1291,0,7598.0,1,98117,615000
7,5.0,1455,0,1740.0,1,98177,789500
4,3.5,804,0,6001.0,0,98115,1125000
9,9.0,4790,0,6348.0,0,98116,568000
7,5.5,901,0,1486.0,1,98101,1130000
6,9.0,4510,0,1550.0,1,98101,870000
7,7.0,1966,0,6710.0,1,98104,2300000
15,0.5,1690,0,5303.0,1,98136,1125000
1,6.5,1100,0,0.54,0,98112,3050000
4,7.0,2284,0,1086.0,1,98101,995000
15,9.0,2188,0,8001.0,1,98105,895000
8,0.5,3488,0,0.27,1,98178,675000
14,0.5,1936,0,6700.0,1,98118,1275000
9,9.0,540,0,4625.0,1,98126,1400000
3,2.0,1740,0,9856.0,0,98112,689000
8,6.5,2282,0,2526.0,1,98101,1385000
14,6.0,2570,0,2450.0,1,98109,860000
3,6.5,460,0,1316.0,1,98112,1766000
15,7.0,1433,0,1400.0,1,98144,625000
3,2.0,3160,0,1314.0,0,98116,575000
15,7.0,11010,0,5504.0,1,98115,1180000
14,3.5,1174,0,1063.0,1,98112,689000
8,9.0,2540,0,1354.0,1,98112,1185000
14,3.0,1761,0,1187.0,0,98178,1263500
14,1.0,3350,0,7025.0,0,98125,675000
8,9.0,820,0,4362.0,0,98177,740000
9,0.5,1395,0,8077.0,1,98101,2700000
15,5.5,2899,0,5950.0,0,98104,405000
6,4.0,2760,0,837.0,1,98103,1150000
8,3.0,1718,0,7620.0,0,98177,1180000
1,1.0,776,0,7700.0,1,98107,345000
4,9.0,2659,0,0.36,1,98115,1116000
3,6.5,2055,0,0.66,1,98121,888000
2,4.5,1192,0,1588.0,1,98116,630000
8,6.0,1324,0,5896.0,1,98106,1599500
4,6.0,1480,0,6650.0,1,98112,1075000
15,7.0,1196,0,8937.0,1,98104,1340000
3,3.0,515,0,5259.0,1,98121,800000
14,6.5,2890,0,9295.0,1,98125,3050000
8,9.0,2447,0,7980.0,0,98177,360000
8,6.0,1488,0,6380.0,1,98101,670000
9,2.5,1237,0,966.0,0,98104,1650000
8,1.5,650,0,1881.0,1,98115,640000
15,6.5,2867,0,6099.0,1,98108,729000
15,0.5,2172,0,9000.0,1,98106,525000
15,9.0,1515,0,9465.0,1,98107,916500
15,1.5,1930,0,856.0,1,98119,3630000
14,9.0,1096,0,4842.0,0,98133,1150000
14,9.0,900,0,5001.0,1,98168,759999
3,6.5,3090,0,4120.0,1,98108,800000
8,0.5,2640,0,8184.0,1,98101,880000
6,2.0,1510,0,2.63,1,98101,630000
15,0.5,1047,0,9295.0,1,98109,620000
15,6.5,866,0,560.0,1,98117,980000
14,0.5,3228,0,4635.0,1,98102,1995000
15,3.0,2680,0,8057.0,1,98101,2100000
3,6.5,1884,0,4011.0,0,98121,775000
6,6.5,993,0,7407.0,1,98102,1385000
14,6.0,871,0,1881.0,0,98108,399950
3,4.5,2996,0,9625.0,1,98121,765000
14,0.5,866,0,4224.0,0,98121,512000
8,9.0,2213,0,3740.0,1,98112,699000
3,0.5,1000,0,8160.0,1,98104,750000
8,6.5,3488,0,5586.0,1,98102,769900
14,9.0,748,0,5272.0,1,98104,700500
15,1.0,3105,0,8580.0,1,98103,1678000
4,7.0,1996,0,1850.0,1,98177,1050000
15,0.5,1516,0,1518.0,0,98102,729950
14,1.0,1324,0,8000.0,1,98136,640000
14,9.0,924,0,6402.0,1,98119,895000
14,6.5,2880,0,3710.0,1,98101,750000
8,9.0,889,0,2388.0,0,98121,465000
5,6.0,1094,0,1494.0,1,98101,1100000
14,9.0,1319,0,0.49,0,98115,275000
3,9.0,2352,0,2757.0,1,98121,1575000
9,0.5,810,0,6200.0,0,98104,610000
8,0.5,2336,0,898.0,1,98101,1410000
14,0.5,1989,0,7840.0,1,98101,959630
14,1.0,2131,0,2700.0,1,98144,660000
8,6.5,1128,0,5518.0,1,98101,1600000
15,6.0,3335,0,5504.0,0,98104,1352000
9,6.0,2164,0,5272.0,0,98178,800000
6,5.5,1174,0,3753.0,1,98121,1165000
3,6.5,3760,0,2064.0,0,98122,1650000
15,9.0,1115,0,960.0,1,98101,1116000
2,6.0,1523,0,9880.0,1,98103,675000
14,0.5,1894,0,5080.0,0,98107,1338600
14,7.0,3335,0,5700.0,1,98108,1725000
15,1.0,2880,0,1110.0,1,98106,800000
15,6.5,748,0,3774.0,1,98101,1167500
8,7.0,677,0,5504.0,1,98117,765000
3,4.5,1047,0,7770.0,1,98178,795000
5,9.0,2490,0,4388.0,1,98177,905000
14,3.0,1806,0,3751.0,1,98104,1100000
6,6.5,1395,0,1262.0,1,98177,720000
15,7.0,1225,0,5535.0,1,98104,1299000
7,6.5,4350,0,7100.0,1,98101,644999
14,6.5,1310,0,675.0,0,98121,1099970
9,5.0,3707,0,8612.0,0,98144,489000
15,9.0,3636,0,8636.0,1,98104,745000
14,6.5,2180,0,7464.0,1,98101,1295000
15,7.0,2495,0,0.36,0,98104,875000
14,0.5,1286,0,5413.0,1,98116,725000
7,9.0,777,0,1753.0,0,98108,1250000
8,9.0,861,0,6090.0,1,98199,1185000
14,9.0,1846,0,5725.0,1,98101,935625
2,9.0,2970,0,5700.0,1,98146,710000
7,0.5,1684,0,0.58,1,98119,1180000
5,6.5,1011,0,7026.0,0,98101,605000
6,5.5,1515,0,9500.0,1,98101,399950
14,9.0,1455,0,4.27,1,98101,650000
6,2.5,990,0,8967.0,1,98107,895000
2,9.0,1352,0,4002.0,1,98125,850000
15,7.0,2840,0,1483.0,1,98121,965000
6,9.0,1042,0,4.11,1,98177,1050000
14,6.5,3590,0,1562.0,0,98119,2350000
5,6.5,706,0,6827.0,1,98101,1125000
7,7.0,7636,0,1354.0,1,98136,720000
15,0.5,2930,0,770.0,0,98104,1325000
14,6.0,574,0,8612.0,1,98104,965000
15,6.5,2840,0,5183.0,0,98105,2350000
15,9.0,1731,0,1948.0,1,98117,1800000
7,0.5,3636,0,8760.0,1,98103,1160000
14,2.0,2340,0,3858.0,1,98108,795000
14,0.5,1749,0,1980.0,1,98121,649950
7,0.5,3370,0,2320.0,1,98133,720000
8,7.0,3370,0,8992.0,1,98125,1125000
14,0.5,4990,0,5569.0,0,98103,590000
5,2.5,8660,0,962.0,1,98104,1600000
8,4.5,690,0,4.27,1,98144,1325000
14,9.0,1806,0,6957.0,1,98146,1865000
6,7.0,1396,0,870.0,0,98101,2925000
14,1.0,1676,0,1136.0,1,98101,337000
2,6.5,1894,0,2.63,1,98106,677000
4,9.0,1310,0,1274.0,1,98115,800000
14,4.0,815,0,9975.0,1,98144,1150000
14,9.0,3325,0,2497.0,1,98101,680000
4,0.5,1291,0,1694.0,1,98126,1850000
9,0.5,1503,0,8500.0,0,98115,1650000
6,6.0,677,0,3220.0,1,98108,1406000
5,0.5,1212,0,7464.0,1,98101,800000
8,7.0,920,0,0.41,1,98101,1275000
8,5.5,1047,0,5715.0,1,98104,1500000
2,6.0,2890,0,9216.0,1,98121,699950
6,0.5,1936,0,6084.0,1,98101,1065000
2,0.5,1830,0,5600.0,1,98199,490000
6,6.5,1915,0,2690.0,1,98168,780000
6,2.0,1057,0,4968.0,0,98126,689000
15,6.5,672,0,1602.0,0,98102,349000
1,3.0,2630,0,4703.0,1,98118,605000
14,6.5,2966,0,2670.0,1,98101,660000
15,6.5,2284,0,2850.0,0,98104,690000
9,0.5,3198,0,0.48,1,98117,615000
4,5.5,706,0,5589.0,1,98199,980000
15,9.0,1086,0,7320.0,1,98101,880000
14,0.5,2943,0,0.4,1,98177,950000
14,6.5,4060,0,7740.0,1,98133,490000
8,6.0,2860,0,7700.0,0,98116,3500000
15,6.5,800,0,1532.0,0,98101,1090000
14,6.5,3487,0,7154.0,1,98107,1750000
14,7.0,1720,0,7653.0,1,98104,1600000
15,9.0,1261,0,1568.0,1,98107,1200000
15,5.5,1621,0,2613.0,1,98144,725000
14,9.0,1307,0,839.0,1,98107,999950
7,7.0,620,0,1464.0,1,98101,500000
3,7.0,1188,0,3298.0,1,98168,895000
8,6.5,750,0,1175.0,1,98101,699900
15,0.5,840,0,9127.0,0,98107,1399999
9,5.5,3198,0,5772.0,1,98121,1330000
3,5.5,1379,0,8207.0,0,98136,875000
7,4.5,850,0,1255.0,0,98126,335000
14,3.0,707,0,5023.0,1,98199,1300000
5,5.5,2015,0,6093.0,1,98101,895000
15,7.0,3350,0,1312.0,1,98107,850000
2,1.5,1040,0,5996.0,1,98136,500000
14,0.5,1437,0,898.0,0,98133,915000
15,0.5,3930,0,6650.0,1,98116,650000
15,9.0,2270,0,1037.0,1,98101,805000
7,6.5,8660,0,3405.0,1,98133,474000
7,9.0,1057,0,7721.0,1,98121,1150000
2,0.5,3350,0,1.09,1,98101,835000
14,7.0,3556,0,0.68,1,98146,765000
14,0.5,995,0,5856.0,0,98104,450000
14,1.5,1498,0,5346.0,1,98101,675000
15,9.0,1248,0,9920.0,1,98108,2325000
8,6.0,912,0,1188.0,1,98116,1981000
8,0.5,1192,0,1544.0,1,98126,575000
5,9.0,1115,0,5850.0,1,98101,599950
1,6.5,2200,0,2757.0,1,98101,530000
4,6.5,1015,0,1751.0,1,98101,1395000
15,4.0,1030,0,6270.0,1,98177,2100000
8,0.5,677,0,9450.0,1,98116,826500
2,1.0,3707,0,1452.0,1,98146,710000
15,0.5,1371,0,745.0,1,98136,665000
15,6.0,4190,0,4224.0,1,98104,948800
14,6.5,1288,0,1372.0,1,98101,1299950
14,0.5,6240,0,1274.0,1,98122,1106000
4,0.5,2352,0,2.63,1,98101,825000
5,1.5,3228,0,5150.0,1,98133,1125000
2,6.5,1120,0,1770.0,1,98106,689000
2,2.5,1149,0,2462.0,1,98116,725000
15,6.5,1822,0,4250.0,1,98121,1950000
3,6.5,1503,0,3751.0,1,98104,2000000
15,6.5,1565,0,6501.0,1,98125,940000
15,0.5,5090,0,3844.0,1,98146,2080000
5,9.0,1989,0,745.0,1,98104,980000
8,2.0,2966,0,3072.0,1,98101,955000
8,6.5,2850,0,1498.0,1,98108,1441000
7,9.0,1380,0,2280.0,0,98144,720000
6,6.0,711,0,8421.0,1,98101,660000
15,0.5,2288,0,4700.0,1,98101,1575000
14,6.5,2290,0,2500.0,0,98116,690000
7,7.0,1371,0,3993.0,1,98118,670000
14,2.5,2899,0,9450.0,1,98126,650000
2,0.5,2304,0,1065.0,1,98104,490000
4,6.0,1290,0,5160.0,1,98125,980000
14,4.0,1096,0,1362.0,0,98146,330000
8,2.5,1510,0,4590.0,1,98102,1850000
5,6.5,1514,0,1177.0,1,98101,795000
15,6.5,2787,0,5220.0,0,98101,850000
15,6.0,1127,0,9996.0,1,98178,855000
7,1.5,881,0,513.0,1,98106,916500
15,6.0,866,0,2208.0,1,98101,975000
8,0.5,1538,0,7992.0,1,98199,829000
3,9.0,4040,0,4560.0,0,98109,1325000
15,6.5,1790,0,5480.0,0,98136,849000
14,6.5,3610,0,4635.0,1,98101,1225000
14,9.0,583,0,4865.0,0,98121,340000
8,0.5,2943,0,776.0,0,98121,425000
7,0.5,1101,0,6090.0,0,98104,699950
7,7.0,2024,0,1607.0,1,98104,800000
14,7.0,2297,0,6710.0,1,98101,1865000
6,9.0,5020,0,1751.0,1,98115,700000
14,7.0,2015,0,1361.0,0,98112,727000
7,2.5,770,0,2850.0,1,98125,870000
6,5.5,2106,0,7443.0,1,98117,708000
15,5.0,968,0,9920.0,1,98105,868500
1,1.0,1719,0,2497.0,1,98106,435000
2,9.0,815,0,6808.0,1,98125,800000
8,7.0,1480,0,2526.0,1,98104,685000
7,6.5,3370,0,1125.0,1,98101,816750
15,6.5,1350,0,3726.0,1,98104,1343000
6,0.5,1719,0,8280.0,1,98104,1050000
1,9.0,3680,0,5229.0,0,98117,725000
14,6.5,543,0,5272.0,0,98103,665000
15,0.5,2029,0,5580.0,0,98104,553500
7,4.5,1020,0,4081.0,0,98106,280000
3,6.5,3350,0,2909.0,1,98121,965000
15,0.5,1516,0,2929.0,1,98118,898000
14,0.5,2700,0,916.0,0,98116,387000
3,7.0,2800,0,1.17,1,98133,675000
3,0.5,3014,0,3491.0,1,98144,725000
15,9.0,1806,0,5624.0,1,98178,916500
9,0.5,2820,0,1312.0,1,98104,605000
8,2.0,8660,0,6215.0,1,98177,899950
8,2.5,776,0,1101.0,1,98104,1295000
15,0.5,1330,0,2850.0,1,98101,1825000
15,0.5,5020,0,1274.0,1,98121,543750
8,6.5,1103,0,846.0,1,98125,1685000
8,6.5,5210,0,4814.0,0,98136,660000
14,4.0,522,0,1873.0,1,98101,1127500
4,9.0,2180,0,4101.0,1,98108,640000
4,9.0,1517,0,4625.0,1,98115,1350000
3,2.5,3495,0,2462.0,1,98144,875000
4,2.5,1276,0,9399.0,0,98121,925000
8,6.0,2011,0,1536.0,1,98136,1125000
9,5.5,881,0,1095.0,0,98102,729000
8,3.5,704,0,6375.0,1,98104,1200000
14,9.0,2867,0,4349.0,1,98102,799000
14,0.5,2520,0,1452.0,1,98108,599950
7,4.5,4510,0,2450.0,0,98107,998000
8,6.0,1448,0,910.0,1,98107,690000
7,9.0,4299,0,560.0,1,98121,770000
14,0.5,1684,0,6900.0,1,98104,1300000
8,7.0,3370,0,2486.0,1,98102,1950000
14,0.5,1210,0,6827.0,1,98126,1250000
5,6.0,1889,0,1632.0,1,98101,910000
15,0.5,1608,0,4828.0,1,98104,974999
14,9.0,2730,0,1608.0,1,98121,1200000
3,6.5,839,0,747.0,0,98146,860000
9,6.5,2550,0,2226.0,1,98119,1023000
7,6.5,4693,0,8030.0,1,98101,510000
14,7.0,1048,0,2044.0,0,98168,899000
15,6.5,2106,0,3755.0,1,98121,1130000
14,5.5,2380,0,3080.0,1,98126,960000
9,9.0,3600,0,6650.0,1,98105,618000
2,9.0,2170,0,1452.0,1,98144,645000
8,2.5,1319,0,1562.0,1,98101,629000
8,0.5,1141,0,1950.0,1,98144,1750000
14,9.0,3080,0,1139.0,1,98112,715000
8,5.0,1096,0,1827.0,0,98199,1650000
15,9.0,2530,0,7089.0,1,98121,1440000
