age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
63,2,298495,11,9,0,7,1,2,0,0,0,40,38,0
43,2,165544,12,14,4,11,1,4,1,0,0,40,38,0
25,2,22513,9,13,4,4,1,4,0,0,0,40,38,0
21,2,379684,15,10,4,9,1,4,1,0,0,20,38,0
44,2,99194,9,13,4,7,1,4,1,0,0,32,38,0
43,2,115479,15,10,0,13,1,4,1,0,0,40,38,0
24,2,198743,11,9,4,0,2,4,0,4423,0,40,38,0
21,2,280286,15,10,4,3,3,2,1,0,0,40,38,0
47,2,217676,11,9,2,9,0,4,1,0,0,40,38,1
36,2,241443,11,9,2,0,0,4,1,0,0,40,38,0
26,2,122152,15,10,4,5,3,4,1,0,0,40,19,0
29,2,95460,9,13,2,0,0,4,1,0,0,40,38,1
34,2,58534,15,10,4,0,1,2,0,0,0,40,38,0
47,0,158066,15,10,4,4,1,1,1,0,0,35,29,0
41,2,192814,11,9,4,9,3,4,0,0,0,24,38,0
20,2,103701,11,9,4,3,3,4,1,0,0,40,38,0
32,3,185864,9,13,2,7,0,4,1,0,0,40,38,1
54,2,326530,9,13,2,9,0,4,1,0,1889,40,38,1
39,2,313261,2,6,3,3,1,4,1,0,0,40,38,0
31,0,138757,15,10,2,2,0,4,1,832,0,40,38,0
56,4,105661,9,13,0,7,1,4,0,0,0,50,38,0
45,2,104415,11,9,2,6,0,4,1,0,0,40,38,0
30,2,255912,15,10,2,0,0,1,1,0,0,45,38,0
30,1,111866,15,10,2,3,0,4,1,0,0,40,38,0
28,2,187456,11,9,5,0,1,4,0,0,0,40,38,0
42,2,290780,9,13,2,11,0,4,1,0,0,44,38,1
41,0,62365,9,12,2,7,5,4,0,0,0,40,38,1
25,2,85019,15,10,0,9,3,4,1,0,0,40,38,0
42,2,167516,4,8,0,11,3,4,0,0,0,30,38,0
56,1,377798,9,13,0,3,1,4,1,0,0,40,38,1
60,2,93119,0,6,3,9,1,4,0,0,0,40,38,0
22,2,218210,11,9,4,9,3,4,1,0,0,35,38,0
39,2,528999,11,9,4,3,2,4,1,0,0,40,25,0
41,2,271956,14,14,2,10,0,4,1,7298,0,51,38,1
45,2,145634,8,12,2,2,0,4,1,6448,0,55,38,1
53,2,274400,9,13,0,11,1,4,0,0,0,40,38,0
50,4,375582,9,13,2,3,0,4,1,0,0,50,38,1
24,2,226370,9,13,4,3,3,4,0,0,0,40,38,0
41,2,155190,15,10,2,13,0,4,1,0,0,60,38,0
22,2,149480,6,7,4,3,3,4,1,0,0,48,38,0
55,2,140086,15,10,6,9,1,4,0,0,0,30,38,0
35,2,193281,9,13,2,11,0,4,1,0,0,40,38,1
46,1,142980,11,9,0,9,1,4,0,0,0,45,38,0
58,1,122450,11,9,2,13,0,4,1,0,0,40,38,1
46,5,32695,9,13,0,4,4,4,1,0,0,70,38,0
28,2,26976,9,13,2,13,0,4,1,0,0,40,38,1
40,4,266474,15,10,2,7,0,4,1,0,0,65,38,0
47,2,136399,11,9,4,4,1,4,1,0,1902,50,38,0
33,2,336748,9,13,2,11,0,4,1,0,0,97,38,1
33,4,95353,11,9,2,7,0,2,1,0,0,52,38,0
31,2,184680,9,13,0,6,4,4,0,0,0,40,4,0
46,2,192039,5,6,5,11,1,1,0,0,0,40,16,0
31,2,252993,3,5,4,3,2,4,1,0,0,60,38,0
52,4,183278,9,13,2,3,0,4,1,0,0,40,38,1
23,1,193846,9,13,4,11,1,4,0,0,0,40,38,0
36,2,190795,9,13,2,6,0,4,1,0,0,50,7,1
21,2,375778,11,9,4,3,3,2,1,0,0,40,38,0
37,2,308857,11,9,3,2,4,4,0,0,0,40,38,0
34,2,215538,11,9,2,2,0,4,1,0,0,40,38,0
30,2,280930,11,9,4,2,1,4,1,0,0,50,38,0
76,2,108630,11,9,6,13,2,4,0,0,0,40,38,0
26,2,170471,15,10,4,9,1,4,1,0,0,18,38,0
36,2,36007,11,9,4,13,3,0,1,0,0,70,38,0
37,2,188093,9,13,2,11,0,4,1,0,1929,45,38,1
36,4,190769,0,6,2,0,0,4,1,0,0,50,38,1
26,2,120322,9,13,4,12,2,4,0,0,0,40,38,0
17,2,340798,1,9,4,6,3,4,0,0,0,15,38,0
37,2,255228,9,13,4,7,4,2,0,0,0,40,38,0
32,2,184523,15,10,0,0,3,4,0,0,0,40,38,0
50,1,396883,15,14,2,2,0,4,1,0,0,40,38,1
37,2,47615,11,9,0,7,1,4,0,0,0,40,38,0
45,3,330685,11,9,2,3,0,4,1,0,0,40,38,1
30,1,191328,9,13,2,11,0,2,1,0,0,50,38,1
40,2,187470,11,9,4,3,1,4,1,7414,0,45,38,1
48,2,47770,12,13,5,6,3,4,0,0,0,50,38,0
64,2,144648,15,10,2,7,0,4,1,0,0,40,38,0
62,2,249660,11,9,4,11,1,4,0,0,0,60,38,0
51,3,196269,9,13,2,10,0,4,1,0,0,45,38,0
27,2,32031,9,13,4,9,1,4,0,0,0,45,38,0
56,2,191966,9,13,6,11,1,4,0,0,0,40,38,0
60,3,175571,9,13,2,9,0,4,1,0,0,48,38,1
17,4,195891,15,10,4,6,3,4,1,0,0,32,38,0
17,2,231598,11,9,4,5,3,4,0,0,0,15,38,0
56,2,145498,9,13,2,0,0,4,1,0,0,24,38,0
35,2,229871,15,10,2,10,0,4,1,0,0,40,4,1
41,2,47522,12,14,2,2,0,4,1,0,0,40,38,1
55,2,145061,9,13,2,3,0,4,1,11340,0,40,38,1
40,2,198084,15,10,2,11,0,4,1,0,0,40,38,0
21,2,524043,15,10,4,2,1,4,1,0,0,30,38,0
30,1,325518,15,10,0,9,1,4,0,0,0,40,38,0
28,1,56742,7,10,4,9,1,4,0,0,0,35,38,0
22,2,346709,11,9,4,4,3,4,1,0,0,38,1,0
20,2,309586,11,9,4,7,3,4,1,0,0,30,38,0
35,2,162472,1,7,5,10,1,2,0,0,0,40,38,0
28,2,181358,11,9,4,11,1,4,0,0,0,15,38,0
33,2,175761,15,10,2,2,0,4,1,0,0,40,38,0
32,2,90892,15,10,2,3,5,4,0,0,0,40,38,1
30,2,58409,1,6,4,13,1,4,0,0,0,40,38,0
50,2,115673,11,9,2,2,0,4,1,0,1887,50,38,0
38,2,213542,15,10,2,13,0,4,1,0,0,50,38,0
18,2,73168,15,10,4,10,3,1,1,0,0,40,38,0
23,2,106387,9,13,4,3,3,4,1,0,0,60,38,0
20,2,205831,1,7,4,3,3,2,1,0,0,40,38,0
52,2,29854,15,10,2,11,0,4,1,0,0,50,38,0
