age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37,2,33800,11,9,0,2,4,4,1,0,0,60,38,0
53,2,182733,11,9,2,13,0,4,1,0,0,40,38,0
33,1,356923,9,13,6,3,4,4,0,0,1744,40,38,0
60,5,128396,15,10,4,11,1,4,0,0,0,40,38,0
58,1,96495,9,13,2,3,0,4,1,0,0,50,38,1
53,2,89515,2,7,6,9,1,4,0,0,0,40,38,0
48,4,144690,11,9,2,13,2,4,1,0,0,40,38,0
35,2,263752,11,9,2,12,0,4,1,0,0,40,38,0
26,2,171671,11,9,2,0,0,4,1,0,0,40,4,0
36,2,251248,4,6,0,2,4,4,0,0,0,45,38,0
46,2,132355,15,10,2,11,0,2,1,0,0,50,38,1
52,2,183105,12,14,4,0,1,4,1,0,0,60,38,0
51,5,173998,11,9,0,11,1,4,0,0,0,35,38,0
24,2,199968,15,10,4,3,3,4,1,0,0,40,38,0
25,4,116747,6,9,4,2,3,4,1,0,0,40,38,0
49,2,64360,12,14,2,11,0,4,1,0,0,40,38,1
25,1,122503,9,13,4,4,3,4,1,0,0,52,38,0
27,2,115774,6,9,4,0,4,4,0,0,0,32,38,0
35,1,273074,12,14,4,9,4,4,0,13069,0,40,38,0
52,2,227139,11,9,2,11,0,4,1,0,0,60,38,1
29,2,730214,1,6,2,3,0,4,1,0,0,40,38,0
21,2,35441,1,9,2,2,0,4,1,0,0,40,38,0
17,2,121049,1,7,4,6,3,4,1,0,0,10,38,0
58,2,31422,0,6,6,4,1,4,1,0,0,45,38,0
21,2,168136,11,9,4,7,3,4,1,0,0,20,38,0
35,1,188018,9,13,4,9,2,2,1,0,0,38,38,0
63,2,180244,9,13,2,5,0,4,1,0,3759,40,38,1
17,2,142623,1,7,4,5,3,4,1,0,1977,20,38,0
65,2,183046,15,10,2,13,0,4,1,0,0,40,38,1
33,2,286163,9,13,0,9,1,4,1,0,1887,40,38,0
38,4,234942,11,14,2,9,0,4,1,24385,0,50,38,1
44,2,160979,11,9,2,2,0,4,1,0,0,12,38,0
34,1,117764,9,13,4,7,3,4,0,0,0,40,38,0
66,2,176086,11,9,2,13,0,4,1,0,0,40,38,0
64,2,121918,15,10,2,3,0,4,1,0,0,40,38,0
32,2,264673,9,13,4,0,1,4,0,0,0,40,38,0
26,2,195799,6,10,0,11,4,4,0,0,0,24,38,0
33,2,341272,8,13,2,4,0,4,1,0,0,40,38,0
37,2,251893,15,10,4,5,3,4,0,0,0,40,38,0
57,2,300862,15,10,2,3,0,4,1,0,0,40,25,1
21,2,153565,15,10,4,5,3,4,0,0,0,40,38,0
