checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,4.328842454400876,3,4,5962.689723612514,1,3,2.0,3,2,4.0,0,41.846498807007904,1,1,2.0,0,2.0,0,1,1
1,10.375823266688398,3,2,786.5947206394662,2,1,4.0,3,2,4.0,2,33.52580732614421,1,0,1.0,1,1.0,1,1,0
1,11.02169843799759,1,6,2312.303324887136,1,3,4.0,0,2,3.0,3,55.12445969107968,1,1,4.0,3,1.0,1,1,1
2,25.344781358951074,3,9,7156.661120716977,1,1,2.0,3,2,3.0,0,28.517685998164744,1,1,2.0,1,1.0,0,1,1
1,12.390303159492111,3,3,769.890813625221,1,2,2.0,3,1,3.0,1,38.54606587422471,1,1,1.0,3,2.0,0,1,1
1,23.925083084525294,2,4,4777.461160884293,1,2,3.0,3,2,4.0,2,52.43060134842354,1,0,2.0,1,2.0,0,1,0
3,10.22002775190079,3,6,761.8900495783547,3,1,4.0,3,2,3.0,2,33.30783672582038,1,1,1.0,3,1.0,1,1,1
0,24.512655835697377,3,3,3239.826955429109,1,0,3.0,1,2,4.0,2,54.89639028408012,1,0,1.0,1,1.0,0,1,1
3,59.078323361666065,1,4,13437.435237434744,4,0,2.0,3,2,4.0,2,62.01105416984035,0,0,1.0,0,1.0,1,1,1
1,18.20929890534594,3,6,2064.914392689445,1,2,1.0,0,2,1.0,1,20.142981893221584,1,1,1.0,1,1.0,0,1,0
1,23.74034980635778,3,4,4496.275002933988,1,3,2.0,3,0,3.0,1,30.06066294670429,1,1,1.0,1,1.0,1,1,0
2,21.170769214977486,3,0,2801.987026337117,2,0,4.0,1,2,2.0,0,61.39192796119156,0,2,2.0,3,1.0,0,1,0
1,46.412443349583754,3,1,2898.9368652086114,1,2,3.0,3,2,4.0,0,52.29657445543006,1,1,1.0,1,1.0,0,1,0
2,10.821988789149403,4,3,2659.9014839431666,1,1,4.0,0,2,3.0,1,23.969344425797583,1,2,2.0,1,1.0,0,1,0
3,4.0,1,4,3375.0848456965564,1,3,1.0,0,2,1.0,3,36.97379207546286,1,1,1.0,1,2.0,0,1,1
1,5.47961769606563,1,4,583.4823892571737,0,3,3.0,0,2,4.0,3,38.2719428197846,1,1,2.0,3,1.0,1,1,1
1,17.80310164171574,3,3,2432.6596608590444,1,4,4.0,3,2,1.0,0,24.865489501757438,1,1,1.0,2,1.0,0,1,0
2,19.573599992749074,3,9,6308.954464599032,4,4,2.0,3,2,4.0,3,51.02138048994396,1,1,1.0,0,1.0,1,1,1
0,14.064749479795367,1,6,1155.2017391178836,4,2,3.0,3,2,4.0,2,37.97830590909334,1,0,2.0,1,1.0,1,1,0
1,12.876497933941955,3,4,1038.9872691348,4,2,4.0,2,2,2.0,0,23.766858136045997,1,1,1.0,1,1.0,0,1,0
3,7.658004745929178,1,4,2342.911688579628,3,2,1.0,2,2,2.0,0,25.450607445587966,1,1,1.0,1,1.0,0,1,1
0,10.994315057619389,3,2,1782.3192666737932,1,1,4.0,0,2,4.0,1,20.263528847587022,1,2,1.0,1,1.0,1,1,1
2,24.36254679239136,3,6,2115.6544880567094,1,0,4.0,0,2,4.0,0,20.820196729784495,1,1,1.0,1,1.0,1,1,1
2,24.101343781120576,3,6,3826.759772900845,3,4,1.0,0,2,4.0,2,23.22927202668329,1,2,1.0,2,1.0,0,1,1
1,6.286907834875387,0,0,654.4953000098559,1,1,4.0,0,2,3.0,3,37.40140740309921,1,1,2.0,2,1.0,0,0,1
3,23.98882944454514,1,2,1922.419754808756,4,2,3.0,0,2,2.0,0,32.95958825796562,1,1,2.0,1,1.0,1,1,1
2,23.940677101080478,3,4,1176.6759255522463,1,1,4.0,3,2,1.0,1,25.865792640519057,1,1,1.0,1,1.0,0,1,1
3,10.097586805739601,1,6,495.33218722250297,4,0,4.0,0,2,3.0,1,30.338369165619277,0,1,1.0,3,2.0,0,1,0
1,4.0,1,4,250.0,0,3,3.0,0,2,4.0,3,35.20736899076327,1,1,2.0,3,1.0,1,1,1
2,9.500485446651904,1,4,1084.220280588199,0,2,4.0,0,2,4.0,0,37.9020571430879,1,1,2.0,1,1.0,0,1,1
2,9.917861088074366,1,4,1664.832876814274,2,1,4.0,3,2,1.0,0,25.17831268830592,1,1,1.0,1,1.0,0,1,1
2,39.43940350605131,2,4,8679.797789504924,1,2,2.0,0,2,2.0,1,61.6777965400649,1,2,1.0,1,1.0,0,1,1
3,12.940586827314933,3,0,1225.1499174729665,1,2,2.0,2,2,2.0,3,26.822930246897666,1,1,1.0,1,1.0,1,0,1
2,23.922389024146455,2,6,6307.133404817645,1,1,1.0,3,2,2.0,0,32.71922660892705,1,1,1.0,1,1.0,0,1,1
3,37.40577072389755,4,7,2893.1358868879925,1,2,4.0,3,2,2.0,0,27.934082819414638,1,1,2.0,1,1.0,0,1,1
3,4.0,1,4,3024.0602651205004,1,3,1.0,0,2,1.0,3,35.1021060305358,1,1,1.0,1,2.0,0,1,1
3,6.299260102529539,3,7,7029.956249571584,3,3,2.0,2,2,4.0,3,23.26182610994487,1,2,1.0,3,1.0,0,1,1
3,9.503659966820337,1,2,1616.1525363521341,4,3,4.0,0,2,2.0,0,53.66246046312463,1,1,1.0,1,1.0,0,1,1
2,16.57838670553302,3,0,1736.9826189990754,0,1,3.0,2,2,3.0,3,34.446989473800606,0,1,1.0,1,1.0,1,1,1
2,33.16004979429242,2,4,7055.680765065457,2,0,2.0,3,2,4.0,0,37.93001238662281,1,1,4.0,0,1.0,1,1,0
3,15.272129442104664,1,9,3423.753608513549,0,0,3.0,3,2,4.0,2,23.185904378090974,1,2,2.0,1,1.0,1,1,1
3,38.54203001522297,3,0,3008.0741772767806,4,2,4.0,1,2,2.0,3,33.16954420300851,0,1,1.0,1,1.0,0,1,0
3,22.518588423178944,2,3,1779.0243791378603,2,3,4.0,3,2,3.0,3,35.658948896539194,1,1,2.0,0,1.0,0,1,1
0,9.48330876840613,1,3,2956.645057794303,4,0,1.0,3,2,4.0,0,25.798117859578216,1,2,3.0,1,1.0,1,1,1
3,19.62840245243403,1,6,1299.6210287343924,1,4,4.0,0,2,4.0,0,68.73730390027237,1,1,2.0,2,1.0,0,1,1
3,18.306077719485522,1,6,1725.342782481181,3,2,2.0,2,2,2.0,1,54.587692549325325,1,1,2.0,3,1.0,0,1,1
1,25.305964844105624,3,4,3469.144369935745,1,2,3.0,3,2,2.0,0,41.13912606902173,1,1,1.0,3,1.0,0,1,0
