checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,24.653080953217806,3,6,2168.7817506529805,2,2,4.0,3,2,4.0,0,30.477477868665186,1,2,1.0,0,1.0,1,1,1
2,12.906963546641347,3,6,6281.255572761127,1,1,4.0,2,1,1.0,3,26.79351285143487,0,1,1.0,3,1.0,0,1,1
0,14.673303129286957,1,1,1234.5499508988003,4,2,4.0,0,2,2.0,0,23.776818053554027,1,2,1.0,1,1.0,1,1,1
2,31.07431081130187,1,4,2310.3781176088755,4,0,4.0,3,2,4.0,3,37.1415098745583,1,1,2.0,1,1.0,0,1,1
2,10.325450414623257,3,6,500.46477750883287,3,2,4.0,3,2,3.0,3,61.07796468996666,1,1,1.0,3,1.0,0,1,0
3,11.451967959811627,1,4,1464.6690707850603,1,0,4.0,3,2,4.0,0,48.3284779839446,0,1,3.0,1,1.0,0,1,1
3,10.439770261865322,1,6,1065.1637365290132,2,4,4.0,0,2,4.0,3,55.353306120696786,1,1,3.0,3,1.0,0,1,1
2,8.17841447273804,2,6,2088.433647798691,1,0,4.0,3,2,2.0,1,37.04777907774916,1,1,2.0,3,1.0,0,1,1
2,24.481876675771378,3,6,4084.943897552352,3,4,1.0,0,2,4.0,2,24.090159068902935,1,2,1.0,2,1.0,0,1,1
1,14.647772748689013,3,4,2312.8603206909556,1,2,4.0,0,1,4.0,1,31.31656686924662,1,1,1.0,1,1.0,1,1,1
3,23.790329766052587,1,9,2111.029245486916,4,3,4.0,3,2,4.0,0,41.97693737625116,1,1,2.0,1,2.0,1,1,1
0,12.434348889597349,3,3,2319.8751948853605,1,2,1.0,0,2,2.0,0,46.81962334737804,1,1,1.0,3,1.0,0,1,1
3,7.033325224603409,3,3,3249.1343411565513,3,2,1.0,3,2,2.0,0,33.445706057992865,1,1,1.0,1,1.0,1,1,1
2,6.275459828418889,2,4,1252.6799766727313,1,4,4.0,3,2,4.0,1,47.80966429051335,1,1,1.0,0,1.0,1,1,0
3,12.400925896277425,3,6,949.5752730168003,4,2,4.0,0,2,2.0,0,21.350774683665414,1,1,1.0,1,1.0,0,1,1
3,10.24565683281237,3,6,8139.95203596202,1,2,4.0,3,2,2.0,3,28.465104960231848,0,1,2.0,1,1.0,0,1,1
3,12.079020215857605,3,6,1505.5303250392128,1,1,4.0,0,2,3.0,0,34.11055571087321,1,1,1.0,1,2.0,0,1,1
1,19.308778227940554,1,3,4130.383173178954,1,0,1.0,0,2,4.0,1,23.527794006176553,1,1,2.0,1,1.0,0,1,1
2,4.0,3,6,1759.144741287299,1,2,2.0,3,1,2.0,3,30.644474281690417,1,1,1.0,1,1.0,0,1,1
1,23.517338106404402,0,3,3224.5233475151413,1,3,3.0,3,2,4.0,0,25.90806451738963,0,1,1.0,1,1.0,0,1,0
3,7.063780812774329,1,6,868.684927140163,4,0,4.0,3,2,4.0,2,37.48831590363496,1,0,2.0,1,1.0,0,1,1
3,7.01134648258901,3,4,3783.3673361578963,1,2,2.0,3,1,3.0,1,26.884838684156264,1,2,1.0,1,1.0,0,1,1
3,35.777341701568034,1,0,4868.880694385424,1,3,3.0,3,0,1.0,3,34.82191042065709,1,1,2.0,1,1.0,0,1,1
2,30.20831598492175,4,0,4321.5123050985185,2,2,4.0,0,2,4.0,0,26.138418291985307,1,2,2.0,3,1.0,0,1,0
2,17.28043044309419,2,5,2071.81730330827,1,2,2.0,3,2,3.0,0,27.14213455463863,0,1,2.0,1,1.0,1,1,1
1,6.780691307527972,1,4,789.7951039799883,0,3,3.0,0,2,4.0,3,40.092250654336574,1,1,2.0,3,1.0,1,1,1
0,17.13924087475087,3,6,2765.28553545915,1,1,2.0,0,2,3.0,3,26.461415719414866,1,1,1.0,3,1.0,0,1,0
1,8.644067410016515,3,4,1365.5593664717558,1,1,3.0,3,2,2.0,2,26.688590478148424,1,0,1.0,0,1.0,1,1,0
2,24.668928397731147,3,4,3171.8548316072297,1,2,3.0,0,2,4.0,1,21.513329853672555,1,2,1.0,3,1.0,1,1,0
3,21.04570875817356,3,4,2791.364764757314,3,3,1.0,0,2,2.0,0,31.049933538789574,0,1,1.0,0,1.0,0,1,1
1,18.278958603105906,3,6,1970.539324384124,4,3,2.0,2,2,4.0,0,23.1905696980909,1,2,2.0,3,1.0,0,1,1
1,24.61614971365895,4,3,4528.045526974201,1,0,3.0,3,2,4.0,2,24.393927599986036,0,2,2.0,1,2.0,0,1,0
3,11.698457316150076,3,3,1720.1840354290503,1,2,3.0,3,2,2.0,3,23.736176833372006,1,2,1.0,3,1.0,0,1,1
0,10.745932955538354,4,6,1613.8545642673428,1,1,4.0,3,2,2.0,0,36.44270224956518,1,1,2.0,0,1.0,1,1,0
2,10.053640269523248,3,6,3355.464808456447,1,2,4.0,3,2,3.0,3,24.92184200539497,1,1,1.0,1,1.0,0,1,1
2,5.731923839756094,0,4,888.4908599443305,2,1,1.0,0,2,1.0,1,31.624939641808485,2,1,1.0,3,1.0,0,1,0
3,4.900489303921799,1,6,1686.7916078185258,1,3,2.0,3,2,1.0,3,43.69923781373704,1,1,3.0,3,2.0,0,1,1
3,16.617156580740165,3,0,1778.7829201233362,1,3,4.0,3,2,1.0,0,32.48934278080081,2,1,2.0,1,1.0,1,1,1
2,13.951493287433909,3,4,1145.45049868571,2,1,4.0,0,2,2.0,1,24.707383950327657,0,1,1.0,3,1.0,0,1,0
3,23.732090778735888,3,3,819.1496055998829,4,3,4.0,3,2,2.0,0,30.030784245053386,2,1,1.0,1,1.0,1,1,1
3,35.7653842756308,4,7,2566.246797001284,1,2,4.0,3,2,2.0,0,26.844106500745593,1,1,2.0,1,1.0,0,1,1
2,17.288669466047107,1,0,2891.62630410712,1,3,2.0,3,2,3.0,1,24.46461614197851,1,1,2.0,1,1.0,0,1,1
1,60.0,3,0,7352.9107723389925,1,0,4.0,3,0,4.0,2,36.1637510659189,1,2,1.0,1,1.0,0,1,0
2,23.483816557090528,2,0,6329.400116516816,2,3,4.0,3,2,4.0,0,34.13260206964938,1,2,1.0,0,1.0,1,1,1
3,11.006329844700966,1,6,1776.4325991452806,1,0,2.0,3,2,2.0,2,25.1306265381481,1,1,2.0,1,1.0,0,1,1
3,11.141339653016246,3,6,2833.695998981299,0,3,2.0,1,2,4.0,3,58.47612338022904,1,1,1.0,3,1.0,0,1,1
0,7.128207462540693,1,2,1225.901133891797,1,2,2.0,0,2,4.0,1,53.31616156139029,1,1,1.0,3,1.0,0,1,1
2,6.820974304503402,3,0,720.040561408006,1,1,3.0,2,2,2.0,3,24.968456841498117,1,1,1.0,1,1.0,1,1,1
1,12.887007001066321,3,4,1141.3792799398057,1,2,2.0,0,2,4.0,0,26.556515434936774,1,2,1.0,1,1.0,0,1,1
1,26.984112897203627,3,6,3405.220911552222,1,2,3.0,3,2,2.0,0,26.96405829527994,1,1,1.0,0,1.0,0,1,1
2,10.098346262652996,3,4,1256.1660096379226,1,0,4.0,3,2,4.0,0,27.960955793612793,1,1,2.0,1,1.0,0,1,1
3,20.93392989072078,2,3,1582.819514038708,2,3,4.0,3,2,3.0,3,33.92782314601507,1,1,2.0,0,1.0,0,1,1
1,4.0,3,4,12713.420837063068,1,0,1.0,3,2,4.0,2,61.2244465935316,0,1,1.0,0,1.0,1,1,0
1,4.0,3,3,508.8081193299463,1,2,1.0,3,2,2.0,3,28.366366945001957,0,1,1.0,3,1.0,1,1,1
1,24.13666060549841,3,3,4261.721547337793,1,2,4.0,3,2,4.0,1,28.309169972187114,1,1,1.0,1,1.0,0,1,1
2,8.398934555202105,3,6,1133.4017667915318,1,2,2.0,0,1,3.0,3,71.0512337707261,1,1,1.0,1,1.0,0,1,1
0,30.209747325472453,1,6,3697.797536429484,4,0,4.0,3,2,4.0,1,49.46821993609267,2,1,2.0,3,1.0,0,1,1
2,24.479166107799415,3,9,2224.4717215651362,1,2,4.0,3,2,2.0,0,31.084026897737388,1,1,1.0,1,1.0,0,1,1
3,12.954793403632403,1,9,2948.9801136499186,0,0,3.0,3,2,4.0,2,21.602823504047592,1,2,2.0,1,1.0,1,1,1
1,18.477686115546017,1,4,258.69911921066955,1,0,4.0,3,2,4.0,3,59.21110333996941,1,1,2.0,1,1.0,0,1,1
1,32.23176213278811,1,3,4127.908893026551,3,2,1.0,0,2,4.0,0,22.48953425989922,1,1,2.0,1,1.0,0,1,0
2,24.100779640546463,1,6,1257.3225166692457,2,1,4.0,3,2,4.0,2,38.364590718208966,0,1,2.0,1,2.0,0,1,0
0,23.100907224495955,3,6,1008.3464108275318,2,0,4.0,0,2,2.0,2,40.166533742476396,1,0,1.0,1,1.0,1,1,1
3,23.849125491150584,3,4,3654.634597305291,1,0,4.0,0,0,4.0,2,60.85329312676888,1,0,1.0,1,1.0,1,1,1
1,23.67044856074438,3,3,2772.4057954833693,4,2,2.0,2,2,4.0,0,19.254449305728635,1,1,1.0,1,1.0,0,1,0
3,6.085520320993206,1,0,1395.561054065376,1,2,1.0,0,2,1.0,3,26.074822713678238,1,1,2.0,1,1.0,1,1,1
3,33.16692367399912,1,0,7102.943516802928,1,3,2.0,3,0,2.0,0,41.36501746776768,1,1,2.0,1,1.0,0,1,1
0,11.041266193354707,3,6,1068.6858899548163,1,2,3.0,0,2,2.0,3,29.78592729953128,1,1,1.0,3,1.0,0,1,0
3,11.76297560798084,1,6,1253.4147739665284,1,2,4.0,0,2,2.0,1,34.66838359184961,1,1,2.0,1,1.0,0,1,1
3,10.79698003237678,3,4,1366.3780255098113,4,0,1.0,0,2,2.0,3,39.11503990561024,1,0,2.0,1,2.0,1,1,1
1,12.56474004829727,3,2,773.5514684568448,1,2,4.0,3,2,4.0,0,40.79011727341496,1,2,1.0,3,2.0,0,1,0
1,23.69078726229949,3,9,2714.205206602277,1,2,3.0,3,1,4.0,2,60.64985898336425,0,1,1.0,1,2.0,1,1,1
1,8.566056009682711,1,4,12351.95873118778,1,0,4.0,3,2,4.0,3,48.663819149606155,1,1,2.0,3,1.0,0,1,1
