Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,183.42141631966567,0,0.43073902326265084,61,2909.5352600512297,0.015826745548338683,0.029470238132281446,4.3781631452598955,0.0,9,3,1,3,1,2,True,False
0,53.05104656558744,0,0.0,2,93.6750792636335,0.0,0.012848774898985385,0.04517763193142244,0.0,1,1,1,1,2,0,False,True
3,338.45545813332694,1,24.287068829781845,14,705.0056426645781,0.012515557599933657,0.017303001973526064,0.020389711167908168,0.0,1,1,1,2,1,2,True,False
0,1.8230452253736842,0,0.0,26,1434.6398524241529,0.010928378988395982,0.06812949517153086,0.023961722169984597,0.0,1,2,2,1,1,2,False,False
0,0.0,0,0.19081673192605295,10,576.2048314005771,0.0006804609037441478,0.0464337388251385,0.055601496149137626,0.0,7,3,2,7,1,2,True,False
0,2.1804986464121914,0,0.31035264303224397,1,184.98927640180648,0.032237861202657404,0.08610789562270471,0.01909031482770816,0.0,7,1,1,7,2,2,True,False
0,3.4336272168237225,0,0.0,0,117.39869562450193,0.2,0.2,0.10181198176745646,0.0,2,1,1,4,1,2,False,False
7,130.3286681059485,0,0.0,2,150.69832444051266,0.0013288876601855108,0.06669972117803569,0.027413145461994647,0.0,6,3,2,2,2,2,False,False
0,3.1179470785804,0,0.09404416622475967,94,4376.444347691727,0.014337604189162589,0.17033603369435749,0.04382215746536556,0.0,5,1,1,1,1,2,False,False
0,1.76751017316202,0,0.29963312022765215,2,1033.362086852122,0.2,0.2,0.07558372154246738,0.0,5,4,1,1,1,2,True,False
0,3.4414014498412557,0,0.2987355681960229,29,1460.8574553199974,0.031061261165954094,0.05587256169210521,0.027590797452557166,0.0,6,3,2,3,3,2,True,False
0,0.5059389333279283,0,0.10751325144120777,5,97.42577880384817,0.0007528156018893201,0.029966106571718092,0.0,0.0,6,3,2,3,3,0,False,False
0,3.7701603705823032,0,0.0,27,701.9055974729976,0.0005762214835336383,0.022514197369776195,0.008274260841472173,0.0,7,2,2,1,1,0,False,False
0,0.3928317569827225,0,0.013822667307783244,3,139.62348796918593,0.028424293760422017,0.06422800612897794,0.04248651093245422,0.0,7,1,1,1,2,2,False,False
0,4.078776411856119,0,0.0,0,75.19935301417544,0.2,0.2,0.04871584993673255,0.0,7,3,2,1,18,0,False,False
0,2.2181315982706895,0,0.0,13,699.0436714282916,0.027047620029326015,0.06551085419800681,0.013127530801413222,0.0,6,2,2,2,1,2,False,False
1,193.75476215273636,0,0.0,3,214.1047532535543,0.001323236707459832,0.018737935594714917,0.03458511888908724,0.0,5,3,1,1,1,2,False,False
