age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,3,86119,11,8,4,5,1,4,1,11,0,39,7,0
41,2,158185,9,13,0,0,1,4,0,0,0,45,37,0
35,2,46689,14,9,2,6,0,4,1,7,0,39,37,1
24,2,303114,10,9,3,0,1,4,0,3405,0,33,38,0
23,1,23249,10,9,0,6,3,4,1,19,0,20,38,0
32,2,222881,8,13,2,8,0,4,1,0,0,59,38,0
24,2,274637,15,10,4,0,1,4,1,0,0,25,38,0
33,2,230462,5,8,0,6,1,4,1,0,0,39,20,0
36,3,163803,10,9,2,5,0,4,1,0,0,49,37,1
57,2,87487,12,5,4,8,1,4,1,9,0,20,37,0
38,2,354926,8,13,2,8,0,4,1,0,0,40,20,0
36,2,227184,14,10,4,6,1,4,0,0,0,40,38,0
23,2,27131,10,9,4,12,1,4,1,7,0,40,37,0
32,5,175888,9,12,0,10,1,2,1,0,0,38,37,1
25,2,115093,10,9,1,4,1,4,1,0,0,45,37,0
38,3,171641,11,9,2,11,0,4,1,6,0,58,37,1
25,2,340950,11,9,4,8,3,4,0,0,0,39,37,0
31,5,134215,9,11,2,9,0,4,1,98097,0,12,38,1
40,2,98175,12,14,2,1,0,4,1,0,0,50,37,1
23,2,236774,14,10,2,1,0,4,1,4,0,40,38,0
31,2,288197,14,10,2,0,0,4,1,0,0,40,38,1
50,2,347392,14,10,4,2,1,2,1,0,0,96,38,0
49,5,107322,11,8,0,2,1,4,0,4,0,40,6,0
56,2,105163,8,13,4,6,1,4,1,9,0,40,29,0
55,2,154878,10,8,0,0,1,4,1,4,0,40,37,0
55,2,280260,8,13,4,8,1,4,0,17,1892,39,37,0
48,1,174358,11,9,2,8,5,4,0,1,0,35,38,0
25,2,110178,7,9,4,6,4,4,0,12,0,40,29,0
37,2,106201,14,10,2,0,0,4,0,8,0,40,38,0
47,3,39227,12,15,2,8,0,4,1,13,0,59,37,1
60,0,151729,11,8,2,8,0,1,1,0,1821,40,37,0
27,2,98485,14,10,2,2,0,2,1,1,0,50,25,1
51,2,190595,5,4,2,9,0,4,1,4,0,40,7,0
23,2,353025,11,9,4,0,1,4,0,4,1,40,38,0
49,3,257970,12,14,4,2,1,4,1,10,0,50,38,0
56,3,91142,8,14,2,2,0,4,1,6,1878,40,37,1
19,2,82484,1,7,0,4,1,2,1,8,0,36,37,0
56,4,80926,14,10,2,3,0,4,1,10,0,62,38,1
46,0,221043,14,10,2,2,0,4,1,7281,0,50,37,1
25,2,264647,7,14,4,2,1,4,0,5,0,40,38,1
58,1,82986,10,15,2,9,0,4,1,7313,0,35,38,1
23,2,264787,11,8,4,7,3,4,0,0,0,20,37,0
25,2,282991,5,4,0,7,2,4,1,0,0,20,38,0
23,2,348947,15,10,4,10,1,4,1,0,0,40,37,0
42,4,97682,7,3,5,7,5,4,0,14438,0,50,6,1
24,2,103390,9,13,4,11,3,4,0,0,0,25,37,0
37,2,100504,14,10,2,2,0,4,1,0,0,49,38,0
47,0,211096,14,11,1,0,1,4,1,0,0,40,37,1
36,2,369215,11,9,5,1,1,4,0,0,0,40,37,0
57,2,74369,10,9,2,0,0,4,1,0,1833,40,37,0
50,2,148410,10,9,2,5,0,4,1,14,0,40,38,0
24,2,111550,10,9,4,6,1,4,0,13,0,40,38,0
35,2,109928,0,6,4,12,3,4,0,0,0,56,37,0
25,2,77191,14,10,2,4,3,4,1,1,0,34,38,1
25,2,36874,14,10,5,7,2,4,0,4,0,12,37,0
42,2,255423,8,12,0,0,4,4,0,0,0,30,38,1
57,2,137945,11,14,0,0,1,4,1,3370,0,39,37,0
57,4,69566,11,14,2,2,0,4,1,0,0,49,38,0
40,0,81944,6,10,2,9,5,1,0,8,0,40,38,0
31,2,65281,8,11,2,2,0,4,1,0,0,61,38,0
40,2,267755,12,14,2,3,1,4,1,6,0,50,29,0
24,2,24907,0,11,4,4,2,4,0,0,0,40,37,0
59,2,79670,15,9,0,7,1,4,0,0,0,39,38,0
41,1,271306,11,9,2,2,0,4,1,0,1,40,38,1
56,2,111342,10,3,2,3,0,2,1,0,0,40,38,1
24,2,188526,14,10,4,6,4,4,1,0,0,37,37,0
36,3,99713,6,15,2,9,0,4,1,0,0,45,38,1
24,2,35564,8,13,2,9,0,4,1,10,0,50,38,0
44,1,149376,15,10,6,8,4,4,0,0,0,40,37,0
56,2,152427,10,9,2,5,0,4,1,0,0,40,37,1
36,2,103217,0,4,5,2,0,4,1,0,0,40,38,0
21,1,173833,10,9,4,4,3,4,1,0,0,33,38,0
23,2,294938,14,9,4,3,1,4,1,0,0,39,38,0
23,2,254026,0,7,4,7,3,4,1,2,0,8,38,0
24,2,96917,12,14,4,10,1,4,1,0,0,34,38,0
22,2,163607,8,13,2,8,0,2,1,8,0,37,37,0
36,2,93499,11,9,0,2,1,2,0,10,0,39,6,0
37,2,329672,8,11,2,3,0,4,1,9,0,40,6,0
38,2,175176,7,14,2,12,0,4,1,1,0,40,38,1
58,2,22844,10,9,2,10,0,4,1,0,0,50,37,1
36,2,81393,14,10,2,3,0,4,1,3527,0,45,37,1
32,2,215512,14,10,2,12,0,2,1,8,0,40,25,0
