checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,9.670489670529673,3,4,1449.1533186781487,2,2,2.0,0,2,3.0,1,33.46322727063132,1,1,1.0,1,1.0,0,1,1
1,34.231808889356756,2,6,3328.802524297146,1,2,2.0,0,2,3.0,3,42.319280552355565,1,1,1.0,1,1.0,0,1,0
1,14.58225394715591,0,3,1413.5506717081812,1,4,1.0,3,2,1.0,0,26.208363496275176,0,2,1.0,0,1.0,0,1,1
1,24.30461903862532,3,0,1533.185844465179,4,2,4.0,0,0,4.0,2,32.04732787997146,1,1,1.0,1,2.0,1,1,0
2,34.60862770709535,3,3,5666.622028915103,2,3,2.0,3,2,4.0,2,26.535184153924384,0,0,1.0,3,1.0,0,1,1
3,10.733127951401174,3,4,1375.6134949119394,3,0,4.0,3,2,4.0,1,54.22423289361774,1,2,2.0,1,1.0,1,1,1
2,51.99052335684248,3,0,1699.2864892030084,4,2,4.0,3,2,2.0,1,25.832523412858016,0,1,1.0,1,1.0,1,1,1
0,23.314336633924558,3,4,941.0735400366373,2,2,4.0,0,2,1.0,1,32.86678327932767,1,1,1.0,1,1.0,0,1,1
1,16.30608629007302,3,4,1459.1597611050133,1,2,4.0,3,2,2.0,1,28.085722696016845,1,1,1.0,0,1.0,0,1,1
1,16.1215678118273,3,3,1086.3261397601325,1,2,4.0,0,2,4.0,3,27.445415136465847,1,1,2.0,1,1.0,0,1,1
3,24.487918150150584,3,6,2785.0186682104254,0,2,2.0,3,2,3.0,0,57.38846293933836,1,1,2.0,1,1.0,0,1,1
1,17.01931737207558,1,4,2837.1226496612035,1,1,4.0,3,2,4.0,3,58.104265738596524,0,1,2.0,1,1.0,0,1,1
3,23.701145621259844,3,6,1471.4388000886463,1,1,2.0,0,2,4.0,1,27.53696447217579,1,1,2.0,1,1.0,1,1,1
0,15.570200358553649,3,3,1292.9323511025098,1,1,4.0,3,2,2.0,0,53.01947940537444,0,2,2.0,3,1.0,0,1,1
3,34.532662399818804,1,4,2832.7258762681304,4,0,4.0,3,0,4.0,3,39.07028134088887,1,1,1.0,1,1.0,0,1,1
3,12.214796735057767,1,4,2904.071467237642,1,3,4.0,3,2,4.0,0,33.95059022750286,0,1,1.0,1,1.0,0,1,0
3,29.488319276357817,3,4,3248.5326413009107,2,0,3.0,3,2,3.0,2,38.37448228882345,1,0,1.0,1,1.0,1,1,1
3,24.76158748545769,3,3,2775.542630257904,1,2,4.0,3,2,4.0,0,25.882953852517634,1,1,1.0,1,1.0,1,1,1
3,24.45110879548082,1,0,6947.671587374809,0,3,3.0,0,2,4.0,0,28.180794530086217,1,1,3.0,1,1.0,1,1,1
3,23.84594583538321,1,0,2875.6462334855814,2,0,1.0,0,2,4.0,0,26.986990684098206,1,1,1.0,1,1.0,0,1,1
2,24.344163833807123,1,6,3109.938875021995,4,1,4.0,1,2,1.0,1,24.738275502937334,1,1,2.0,1,1.0,0,1,1
3,41.41945904289648,1,0,11290.610938866184,4,2,2.0,0,2,2.0,0,27.76451047229897,1,1,2.0,3,1.0,0,1,1
1,24.21346393802393,3,6,2842.8342381357697,1,0,4.0,0,2,4.0,0,36.12408188535719,1,2,1.0,1,1.0,0,1,0
