checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,10.992284729768746,3,4,1289.3130052944812,1,0,2.0,3,0,3.0,0,26.532042229414703,1,1,1.0,3,1.0,0,1,0
3,42.87437610099748,2,9,5162.947603848629,4,0,3.0,3,2,4.0,0,28.487146370296603,1,0,2.0,1,1.0,0,1,1
1,34.16022283839257,3,6,1229.2140947550092,2,1,4.0,0,2,3.0,1,64.93625253726076,1,1,2.0,0,1.0,1,1,0
3,17.06524222289742,2,3,2762.477822044849,1,1,1.0,0,2,4.0,3,45.53568286119207,1,1,1.0,0,1.0,0,1,1
1,13.777028175537215,3,6,6780.311337087909,4,3,2.0,3,2,3.0,3,24.296529966697474,1,0,1.0,0,1.0,0,1,1
2,15.474339909529185,3,4,5401.905527250922,2,1,2.0,0,2,3.0,0,39.532716241015414,1,1,1.0,1,1.0,0,1,1
2,17.883332656527305,4,0,3307.8790414388413,2,2,1.0,0,2,4.0,0,26.96655984702461,1,1,2.0,1,1.0,0,1,1
2,19.824724641955072,3,4,1650.0863073035373,1,1,4.0,3,2,4.0,1,42.32970625114125,1,0,1.0,1,1.0,0,1,1
3,13.755579086351837,2,4,1614.7051729220932,0,3,2.0,0,2,4.0,2,34.713119760861645,1,0,1.0,1,1.0,1,1,1
2,40.54378364785436,3,6,11537.299805611474,1,2,4.0,0,2,4.0,0,57.84044677863916,1,2,1.0,1,1.0,0,1,1
3,10.23547045608323,3,6,2221.768936946081,2,2,2.0,3,2,2.0,1,27.878739429292622,1,1,1.0,1,1.0,0,1,1
1,16.550691357524848,3,2,7071.909430291806,1,2,4.0,3,2,4.0,2,26.668974106167056,1,0,1.0,1,2.0,0,1,0
1,14.007199794181613,1,4,2964.0181997428394,2,3,4.0,3,0,4.0,1,28.06644715522381,1,2,2.0,1,1.0,0,1,0
3,23.494894389689705,3,6,1374.4616604237053,1,2,4.0,2,2,2.0,1,28.725836935990223,1,1,1.0,1,1.0,0,1,1
3,23.645291572179936,3,6,2870.9894854563563,1,1,4.0,1,2,4.0,0,24.502977079672824,1,1,1.0,1,1.0,1,1,0
3,14.968947069668715,3,0,3135.790211178977,1,2,4.0,1,2,2.0,0,25.96049828958151,2,1,1.0,1,2.0,1,1,1
2,33.25532061127754,3,0,3211.3785007245738,2,2,4.0,3,2,4.0,2,54.974771610122,1,0,1.0,1,1.0,0,1,1
3,12.085840636422686,3,2,3420.2528469295275,1,2,4.0,0,2,4.0,0,60.69471613323793,2,0,1.0,1,1.0,0,1,1
3,8.883306050694474,1,0,1641.1243985304873,1,2,4.0,3,2,2.0,0,34.83452788213408,1,1,1.0,1,1.0,0,1,1
