sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.40141848081805,3.0530564816984955,4.949804141156974,1.7049046634165812,1
6.4012480934375215,3.053217950786128,1.5358044854097999,0.2688203401703817,0
6.401477563928322,3.0532031036126233,4.949082394385562,1.7052403241371192,2
6.4015788464958545,3.053099143417476,4.949510088741172,1.7052149009123867,1
5.150744223818792,3.053365749402358,1.5361615958711698,0.2687969850547507,0
6.401685025240195,3.053037788609614,4.949543087862764,1.7052489364411807,1
5.150730464768003,3.0532548971647895,1.5361399545999526,0.2686664642141851,0
6.401566943259486,3.0530832416318017,4.949072525931763,1.7052077309164548,2
5.150836136846641,3.053152531596946,4.9495579039553155,1.7048026712614759,2
6.401486071461897,3.0531461023198005,4.9492527188657505,0.26880705916233405,2
6.401229491952018,3.0529586579489756,4.949445596418254,1.7050290010539686,1
6.40145177672584,3.053242015223345,4.949238769927462,1.7049311452617275,1
5.150972272087243,3.0533918857844142,1.5363034919867717,0.26872236117188547,0
6.401551293685563,3.053196452820273,4.949797729917031,1.7050180213258481,1
6.401629875598142,3.0530398956721627,4.9492698681341265,1.704904338918611,2
5.15086657224659,3.053162459901823,4.949258445602154,1.7046345654084378,1
6.401435869713013,3.053202207288991,4.949495825815814,1.7050906132086765,1
5.150702935502886,3.0530982972246155,4.949337389277606,1.7051444827440405,1
6.401657231375895,3.0531094491253703,4.949628292627789,1.7051101571928244,1
5.151040368578374,3.053460188784348,1.5361448161492672,0.2688633625997095,0
5.150900447114708,3.0533943175876392,1.5358045692365303,1.7048215576327888,0
5.150778866847829,3.0531848724982575,4.949162588956458,1.7048152967048957,1
6.401159901218041,3.053305861787125,4.949312219209707,1.704702572708019,1
6.401721052577812,3.0532035874667294,4.949610825679405,1.7050744040870813,2
6.4015249943443004,3.0530921688686337,4.949365079775748,1.705076937804774,1
5.150992417911939,3.053228268770714,1.536216608315118,0.26879026724228017,0
6.401288726792517,3.053324812677994,4.949070336169193,1.7050188481396822,1
6.401236325802655,3.053042957904543,4.948965050130093,1.7049145468431066,2
6.4015795544848615,3.053256786552155,4.949573865819335,1.705137240089484,2
5.150601339976401,3.0529595927297137,4.949421327109107,1.7046700100656949,1
