checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,8.680035251864622,0,7,3142.686620315033,4,0,2.0,0,1,2.0,0,20.815615817710828,1,0,3.0,2,1.0,1,0,1
0,7.70951160133204,0,7,6897.588517048442,2,2,2.0,2,1,1.0,2,38.8261017582963,1,1,1.0,0,1.0,1,0,1
1,16.237031988284308,2,5,12498.709484558574,3,1,1.0,1,1,4.0,0,28.860849360730345,1,1,2.0,0,1.0,0,1,0
0,16.397195459467106,2,4,1568.3286957501125,0,2,1.0,2,1,1.0,2,23.44649350914407,1,0,2.0,2,1.0,0,1,1
0,35.1755228193867,2,0,3595.5350112920996,0,3,2.0,0,1,2.0,1,47.54547419840244,1,0,1.0,2,1.0,1,0,1
2,30.407735814663493,1,2,10324.569157777069,2,0,1.0,0,1,3.0,2,45.21894560417378,1,1,3.0,2,2.0,0,0,1
2,46.576629031894264,0,5,3404.2096718172593,4,3,1.0,0,1,3.0,0,43.98074878291326,1,0,2.0,0,1.0,0,1,1
1,11.574110842354818,1,6,3341.4569602976644,4,3,3.0,0,1,1.0,0,28.514247789122795,1,0,3.0,0,1.0,0,0,1
0,8.810590569097743,0,5,5359.659965263253,3,3,3.0,2,1,1.0,0,45.47965951317904,1,0,1.0,0,1.0,0,0,1
0,33.77412410466227,0,7,12118.654498457156,0,3,1.0,2,1,1.0,1,26.114950938838547,1,0,2.0,2,1.0,0,1,1
2,17.79651774232041,0,0,3349.767791244313,2,2,1.0,2,1,4.0,0,25.648485854288978,1,0,2.0,2,1.0,1,0,1
0,45.53012529397365,1,5,14735.945284480695,3,4,1.0,0,1,1.0,0,28.43564113965905,1,0,1.0,0,1.0,0,0,0
0,9.764093120008111,3,2,12578.733612679465,3,0,1.0,2,1,2.0,0,48.7486687453209,1,0,2.0,0,1.0,1,0,1
0,9.435155834581005,1,5,1675.0014109011101,2,4,3.0,2,1,4.0,2,26.2131695205044,1,0,2.0,0,1.0,1,1,1
0,58.22711908613733,3,5,8480.149114169451,3,2,3.0,0,1,1.0,0,27.444701246059953,1,0,2.0,0,1.0,1,1,0
0,12.67721860342504,1,3,9837.271538874282,4,2,3.0,2,1,1.0,2,51.58770037635795,1,0,1.0,2,1.0,1,0,1
0,38.00981161158024,0,7,3309.8368175296796,4,0,1.0,2,2,2.0,2,26.106791131039547,1,0,2.0,2,1.0,0,0,1
1,35.48949371035632,3,7,2773.1596224771097,0,2,1.0,2,1,1.0,0,26.882890860917627,1,1,3.0,0,1.0,0,0,1
2,17.267656369920267,3,4,6628.747813817958,2,0,1.0,2,1,2.0,1,37.0097763273388,1,0,3.0,0,1.0,0,0,1
1,36.450938051160236,0,4,2321.0988097016784,4,0,1.0,2,1,2.0,2,52.713852515939976,1,0,1.0,0,1.0,0,0,1
2,13.81309296195181,3,3,3002.2861696416658,0,0,3.0,2,2,1.0,0,28.87815861940774,1,0,1.0,0,1.0,1,0,1
0,46.81853901130641,3,3,4077.8063005943195,3,1,1.0,2,1,4.0,0,28.938502353490858,1,0,3.0,2,2.0,0,0,1
1,13.406030911015797,3,7,3397.938562944692,0,0,3.0,0,2,4.0,2,55.78208648969326,1,0,2.0,0,1.0,1,0,1
2,32.2061597101959,3,6,13582.13084077304,2,2,3.0,0,2,1.0,0,19.076088750764104,1,0,3.0,0,1.0,1,1,0
2,50.84663882642132,2,1,5014.958700079991,0,2,1.0,2,2,1.0,1,39.20854604744291,1,0,2.0,0,1.0,0,0,1
2,9.296564557772594,0,5,2156.0837722639994,3,3,1.0,2,1,3.0,0,44.003894008625274,1,0,2.0,2,1.0,0,0,1
2,34.0580038008541,0,7,2178.4522443437036,4,0,3.0,0,1,1.0,0,26.698622926914116,1,0,2.0,2,1.0,0,0,1
0,57.397003285925635,2,9,14453.549752975403,0,1,2.0,0,1,1.0,1,47.22611143981174,1,0,2.0,0,1.0,1,1,0
1,29.130102194152588,1,5,3813.807385521171,4,3,1.0,2,1,4.0,0,26.723026966378022,1,0,1.0,0,1.0,0,0,1
1,40.1630676589773,0,6,3959.770633928017,2,0,2.0,2,1,2.0,0,33.433720962262406,1,1,3.0,0,2.0,1,1,1
0,33.39436046046321,2,7,3223.2632975059705,0,0,3.0,3,2,1.0,0,26.605773100354302,1,1,2.0,0,1.0,1,1,1
0,58.422667408540036,1,3,4104.251139625515,4,0,3.0,0,1,4.0,0,30.094396146311006,1,0,2.0,0,1.0,0,1,0
2,17.059545085846672,3,1,6954.195438852346,0,2,1.0,2,1,2.0,0,54.25414018688265,1,1,1.0,0,1.0,0,0,1
0,17.08827110294182,2,2,3316.9344345943264,0,1,1.0,0,2,4.0,2,41.81631229306044,2,0,1.0,2,2.0,0,0,0
1,37.8356799510014,3,4,8280.390089671957,2,0,1.0,2,1,1.0,3,31.558407192669467,1,0,3.0,2,2.0,1,0,1
1,13.239075957508263,0,5,4497.892443091542,3,1,3.0,2,1,4.0,2,41.098808356053524,1,0,2.0,0,2.0,1,0,1
0,37.15097444955992,1,4,7663.971724613824,0,0,1.0,0,1,1.0,1,29.349428829555787,1,0,1.0,2,1.0,1,0,1
2,16.946743581029132,2,5,4301.863463747209,0,2,3.0,0,1,1.0,2,41.19383299769244,1,1,1.0,0,2.0,0,1,1
0,15.414155604050446,1,7,4244.192745568605,0,1,3.0,2,1,1.0,1,22.848402881958783,1,1,2.0,0,1.0,1,0,1
2,17.247736906816197,1,8,6099.443305522069,2,2,1.0,0,1,4.0,0,20.129422844222084,1,0,2.0,0,1.0,0,0,1
2,13.262367397153646,1,1,3627.38429529992,2,2,2.0,0,2,4.0,0,20.9305562886682,1,2,1.0,0,1.0,1,0,1
1,9.31604024355743,2,3,5821.871531212111,2,3,1.0,2,1,3.0,0,47.62070569220654,1,1,1.0,0,1.0,1,0,1
0,18.25180580860905,3,7,2874.5015962254315,3,0,3.0,0,1,4.0,0,40.737268967948125,1,0,2.0,3,1.0,1,0,1
1,16.605957658031112,1,7,7340.180075406685,4,2,1.0,0,1,1.0,2,37.220786646387104,1,0,2.0,0,1.0,1,0,1
0,13.146819480792901,1,9,3121.621370333355,2,0,1.0,0,1,1.0,2,26.864476289692316,1,1,2.0,0,1.0,1,1,1
2,11.720924345261164,1,6,8524.903343099248,2,1,1.0,0,1,1.0,0,53.80462623789326,1,1,2.0,0,1.0,1,0,1
2,30.081841421461874,3,6,9191.08675192092,2,1,3.0,2,1,4.0,0,41.744609490161466,1,0,1.0,2,2.0,1,1,1
2,13.390226428826772,1,6,3289.951368362536,0,3,1.0,0,2,2.0,2,21.934772549870107,1,0,3.0,2,1.0,0,0,1
2,36.81801542182367,0,1,3845.400926672991,1,3,1.0,0,1,1.0,0,48.23630300700538,1,0,2.0,0,2.0,1,1,1
1,33.1221696659989,3,5,13124.392748064389,2,2,4.0,0,1,2.0,0,28.085639278461514,1,0,2.0,2,2.0,0,0,0
1,29.929468534321654,1,5,10417.163233568248,0,1,3.0,0,1,1.0,1,48.045624672060576,1,1,1.0,2,1.0,0,1,1
0,33.92967912508926,3,3,5720.54994917055,2,0,3.0,0,1,4.0,0,53.862931344440746,1,1,3.0,2,1.0,0,0,0
0,29.865269205406033,1,6,4251.673041509661,3,3,3.0,1,2,2.0,2,46.76825942043047,1,0,2.0,0,1.0,1,0,1
0,16.97256086654128,0,4,8761.735137075848,4,1,1.0,2,1,2.0,0,46.83303812539893,1,0,1.0,0,1.0,1,1,1
2,59.52715423268702,3,2,8774.394502353654,4,3,1.0,2,1,1.0,0,29.37139407448967,1,0,3.0,2,1.0,0,1,1
2,14.145816788470816,0,0,11370.386787777392,1,0,1.0,0,1,1.0,3,39.74740191753133,1,0,1.0,0,2.0,0,0,1
2,29.82931574360582,1,8,2233.939581968428,0,0,1.0,0,1,1.0,1,46.52179647195068,1,1,2.0,0,1.0,0,0,1
1,37.765747385422365,1,1,3770.412929926306,4,0,2.0,0,1,3.0,0,38.135724122962074,1,2,2.0,0,1.0,0,0,1
0,43.52129554732582,2,2,8714.274289652916,2,1,3.0,0,1,4.0,1,21.55523797331577,1,2,3.0,0,1.0,0,1,0
2,29.206261483846692,1,5,2069.4888132925735,1,0,3.0,2,1,3.0,0,44.1245954206609,2,1,1.0,0,2.0,0,0,1
1,12.859839537409924,1,1,1077.5263628707598,3,3,3.0,0,1,1.0,0,29.26707958727252,1,0,2.0,0,1.0,0,1,1
1,35.943921096666124,3,1,3671.680757703181,1,4,4.0,0,2,1.0,0,30.873864398533268,2,0,1.0,2,2.0,0,0,1
0,59.58994030649461,1,2,10977.988852643753,1,4,1.0,2,1,4.0,2,30.966657010744633,1,0,1.0,2,1.0,0,0,1
2,39.35077507974531,0,4,5734.284509451603,0,2,1.0,0,1,3.0,2,47.208504817973214,1,0,2.0,0,1.0,0,0,1
0,36.89208430151581,3,3,3512.2599397480576,0,2,3.0,0,1,3.0,0,28.552720504978,1,1,1.0,0,1.0,0,1,1
0,29.923436821801143,1,7,2305.0036479924215,4,3,1.0,2,1,1.0,2,50.44999101065383,1,0,3.0,0,1.0,1,0,1
2,57.48593520345464,1,6,5667.37941164834,0,3,3.0,0,1,2.0,0,48.06977977635705,1,0,3.0,0,1.0,0,1,1
0,59.97089117240243,1,5,456.0576918674062,0,2,3.0,2,2,2.0,0,26.351557413288745,1,1,2.0,0,1.0,0,0,1
1,29.71504410862431,3,8,8302.563307621776,2,2,3.0,0,1,3.0,2,26.626614641718486,1,0,2.0,2,2.0,0,1,0
0,13.168048224195921,1,1,2030.2589535764196,1,3,3.0,0,1,3.0,0,45.84699986644894,1,0,2.0,0,2.0,0,0,1
0,29.837620393042336,1,7,7233.979798899028,1,1,3.0,0,1,4.0,2,30.51463680271615,1,0,2.0,0,1.0,1,0,0
0,39.3976078166642,1,8,8849.366473300877,1,4,3.0,3,2,4.0,2,46.577118791073936,1,1,3.0,3,1.0,1,1,0
2,48.726338170202695,2,0,15740.984293781916,1,2,3.0,0,1,1.0,0,47.956484716296735,2,2,3.0,3,2.0,1,0,0
1,14.26906684539417,3,0,15271.992934001793,1,3,1.0,2,1,4.0,0,21.405888007144878,1,1,3.0,0,1.0,1,1,0
1,58.712589540018186,0,5,3204.9739209797485,4,0,3.0,2,1,1.0,3,40.818421926345174,1,0,3.0,0,1.0,0,0,0
0,30.102381385770663,1,7,12974.259438163463,2,3,1.0,2,1,4.0,2,27.538223926140155,1,0,2.0,2,1.0,1,1,1
1,40.594808944920594,1,5,5811.988872801586,0,0,3.0,0,1,3.0,2,44.36805335908341,1,1,1.0,0,2.0,0,0,1
0,27.524593814476923,3,6,6364.5834318513325,0,1,1.0,2,1,2.0,0,30.924971379246596,1,1,3.0,2,1.0,0,1,0
0,47.87559105949365,1,1,10834.752460267688,0,0,3.0,2,1,4.0,0,26.39961335979879,1,0,1.0,2,1.0,0,1,0
2,32.88943094716436,3,5,10854.168746767466,2,1,2.0,2,2,1.0,0,21.426503081913566,1,0,3.0,0,1.0,1,0,1
1,45.64372092550644,3,4,5513.947712330811,2,0,3.0,2,1,1.0,1,48.99691773335157,1,1,2.0,3,2.0,1,1,0
2,29.537722194047927,1,2,3785.6700463937163,3,3,3.0,0,1,1.0,1,36.54813710319266,1,0,3.0,0,1.0,0,0,1
0,48.66660503638801,3,4,12994.142763167796,0,0,3.0,0,2,1.0,0,29.050893812553564,1,0,1.0,0,1.0,0,1,0
0,39.16687199350553,3,6,2272.642047999329,1,1,1.0,2,2,1.0,2,35.75971935073301,1,1,2.0,0,2.0,0,0,1
1,34.98130343956895,1,8,15134.018086463713,2,0,3.0,2,1,4.0,0,21.324936601729654,1,0,3.0,1,1.0,0,1,0
2,33.160142276742725,3,7,12898.60953271173,1,0,1.0,0,2,1.0,1,38.437390183150534,1,0,3.0,0,1.0,0,0,1
2,16.130343533575893,1,9,10759.586283211216,2,3,1.0,0,1,4.0,0,48.216339472477536,2,0,2.0,0,1.0,0,0,1
0,36.6125025508333,2,5,15151.914390248428,1,2,3.0,2,1,4.0,3,50.803863546138516,1,1,3.0,0,1.0,1,0,1
2,44.11412523086879,0,6,15066.923589644832,4,2,1.0,0,2,1.0,0,26.053094646108004,1,0,2.0,2,1.0,0,0,1
2,29.805273671711152,3,8,7248.044729691171,3,3,1.0,0,1,1.0,2,47.732244746952574,1,2,1.0,0,1.0,1,1,1
2,30.216688136974717,1,3,12162.807116983717,3,4,4.0,0,1,4.0,2,47.976125432170306,1,0,3.0,0,1.0,1,1,1
1,13.869078133000727,1,4,13109.389375158444,3,4,1.0,2,2,1.0,0,20.225082917511674,1,0,2.0,0,1.0,0,1,0
2,7.873921625203161,2,7,4216.148591968006,4,0,1.0,2,1,2.0,2,21.54094287560409,1,1,1.0,0,1.0,1,1,1
0,9.422134783525197,1,3,1819.6058456478,4,2,1.0,0,1,1.0,0,26.547381191127922,1,1,2.0,2,1.0,1,1,1
2,10.02473294709,1,2,3972.8725729739663,2,0,3.0,0,1,4.0,2,38.58524523704193,1,1,2.0,0,1.0,0,0,1
2,10.16339905262891,1,7,2671.0703698050906,2,1,3.0,2,1,1.0,1,28.178410991666016,1,0,3.0,0,1.0,0,0,1
1,30.181961832117466,1,6,3361.265804427942,2,0,1.0,2,1,4.0,2,27.958215196122442,1,1,2.0,0,1.0,0,0,1
1,59.34650568934967,1,5,9898.542799070541,1,3,1.0,0,1,3.0,0,40.5099020905484,1,1,2.0,2,1.0,1,0,1
2,42.763320016575406,0,6,14484.895609233332,2,3,1.0,0,1,1.0,0,24.730090428120814,1,1,1.0,2,2.0,0,0,1
1,8.972263847417658,1,4,2089.1345959413507,3,0,3.0,0,1,4.0,0,22.26150763105952,1,0,3.0,0,1.0,0,1,1
1,18.307207157330602,1,6,9669.777305842754,3,3,3.0,0,2,4.0,0,51.68982333487085,1,1,2.0,0,1.0,1,0,1
1,18.17170891070181,1,5,4295.973250695722,1,1,2.0,3,1,1.0,0,31.491638568793658,1,1,2.0,2,1.0,0,0,1
1,54.69195057495427,1,8,15257.90083885519,1,4,3.0,2,2,1.0,1,24.24847607576932,1,0,2.0,2,1.0,0,1,0
0,9.236877263957462,3,5,4780.746040325312,4,4,2.0,2,1,3.0,2,29.28539870647733,1,0,3.0,0,1.0,1,1,1
