checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,31.97124051767744,0,2,3142.686620315033,4,0,1.0,2,1,4.0,0,26.114950938838547,1,0,2.0,2,1.0,1,0,1
1,58.22711908613733,3,0,14735.945284480695,0,2,2.0,2,1,1.0,0,38.8261017582963,1,1,1.0,0,1.0,0,1,0
0,12.533125108484713,1,5,1568.3286957501125,4,3,1.0,0,1,4.0,1,28.43564113965905,1,0,2.0,0,1.0,0,0,1
2,35.1755228193867,0,7,2983.8312609004915,2,0,1.0,0,1,1.0,0,23.44649350914407,1,0,2.0,0,1.0,1,0,1
2,29.579675706250793,1,4,8480.149114169451,2,3,1.0,2,1,1.0,1,37.0097763273388,1,1,2.0,2,1.0,0,0,1
0,57.397003285925635,0,7,12498.709484558574,3,0,2.0,0,1,2.0,2,45.21894560417378,1,1,1.0,0,2.0,0,1,0
2,33.77412410466227,1,7,2030.2589535764196,4,3,3.0,2,2,4.0,0,39.20854604744291,1,0,1.0,0,1.0,0,1,1
2,12.67721860342504,3,1,4077.8063005943195,0,1,3.0,0,1,4.0,0,19.076088750764104,1,1,1.0,2,1.0,0,0,0
0,13.81309296195181,1,2,14799.213486242952,0,0,3.0,0,1,4.0,0,25.648485854288978,1,1,3.0,2,1.0,0,1,0
0,7.70951160133204,1,1,3176.1351004017733,4,3,1.0,0,1,1.0,1,26.106791131039547,1,0,2.0,0,1.0,0,1,1
2,46.576629031894264,1,3,12578.733612679465,0,2,3.0,0,2,2.0,1,26.2131695205044,1,1,1.0,0,1.0,0,1,0
2,35.48949371035632,3,7,3595.5350112920996,0,0,3.0,2,1,1.0,0,28.87815861940774,1,1,2.0,0,1.0,1,0,1
0,30.407735814663493,2,1,2272.642047999329,3,0,3.0,0,1,4.0,1,27.444701246059953,1,1,2.0,0,1.0,1,0,0
0,15.280858347966095,3,6,15740.984293781916,0,4,3.0,2,2,4.0,2,22.848402881958783,1,0,2.0,2,1.0,1,0,1
2,8.810590569097743,0,7,3404.2096718172593,2,4,3.0,0,2,1.0,2,20.129422844222084,1,0,2.0,0,1.0,0,0,1
2,29.640152555485106,3,7,1006.9389993703305,0,0,1.0,0,1,3.0,0,26.882890860917627,1,2,1.0,0,1.0,1,1,1
2,16.397195459467106,2,5,2671.0703698050906,1,2,2.0,0,1,4.0,0,26.698622926914116,1,0,1.0,0,1.0,0,0,1
1,17.79651774232041,1,3,13124.392748064389,4,0,1.0,0,2,1.0,0,47.54547419840244,1,1,1.0,2,1.0,0,1,0
1,17.267656369920267,1,7,2507.0559053229854,2,3,3.0,0,1,2.0,1,26.723026966378022,1,0,3.0,2,2.0,0,0,1
0,32.2061597101959,0,7,1675.0014109011101,0,2,1.0,0,1,2.0,1,38.135724122962074,1,0,2.0,0,1.0,1,0,0
2,9.764093120008111,0,7,3341.4569602976644,2,2,1.0,2,1,2.0,2,24.24847607576932,1,1,2.0,2,1.0,0,0,1
0,9.435155834581005,1,5,5359.659965263253,1,0,3.0,0,2,2.0,1,28.860849360730345,1,0,1.0,0,1.0,0,1,0
0,45.53012529397365,1,0,9837.271538874282,4,3,3.0,0,1,3.0,0,24.096503971024706,1,0,2.0,2,1.0,0,0,0
0,30.081841421461874,1,5,8280.390089671957,2,1,1.0,0,1,2.0,1,52.5077284308109,1,1,3.0,2,1.0,0,0,0
2,17.08827110294182,0,1,3959.770633928017,0,3,1.0,2,0,4.0,2,41.81631229306044,1,1,2.0,0,2.0,1,0,1
0,46.81853901130641,0,7,3349.767791244313,2,3,1.0,0,2,4.0,2,26.605773100354302,1,2,2.0,2,1.0,1,0,1
2,16.946743581029132,0,7,3002.2861696416658,0,0,1.0,0,1,1.0,0,51.58770037635795,1,0,2.0,0,1.0,0,0,1
2,36.450938051160236,3,3,3397.938562944692,2,3,1.0,2,1,3.0,0,33.433720962262406,1,0,3.0,0,2.0,0,1,1
2,15.414155604050446,3,8,12994.142763167796,2,1,1.0,0,1,2.0,0,43.98074878291326,1,1,1.0,0,2.0,1,0,1
2,13.239075957508263,3,5,12898.60953271173,1,0,1.0,0,1,4.0,0,41.098808356053524,2,0,2.0,2,2.0,0,1,0
0,17.247736906816197,3,6,12162.807116983717,4,1,1.0,2,1,2.0,0,25.702677104732356,1,0,2.0,2,2.0,1,0,1
2,29.929468534321654,1,6,8524.903343099248,4,4,2.0,0,1,1.0,0,28.514247789122795,1,1,3.0,0,1.0,0,1,1
0,9.296564557772594,1,1,15271.992934001793,4,4,3.0,2,1,1.0,1,36.54813710319266,1,0,2.0,0,1.0,0,0,0
2,13.262367397153646,3,7,3813.807385521171,4,3,3.0,2,1,1.0,2,45.47965951317904,1,2,2.0,0,1.0,1,1,1
2,18.25180580860905,1,5,6897.588517048442,2,3,3.0,3,2,2.0,0,48.7486687453209,1,0,2.0,3,1.0,1,0,1
2,29.865269205406033,0,5,6628.747813817958,4,0,2.0,0,1,4.0,1,38.437390183150534,1,0,1.0,0,1.0,1,1,1
1,38.270930084255205,1,7,9191.08675192092,1,0,1.0,2,1,4.0,0,52.713852515939976,1,1,1.0,2,2.0,1,1,0
0,34.0580038008541,3,3,8859.334843425595,1,2,1.0,2,1,1.0,0,55.78208648969326,1,1,3.0,0,1.0,0,1,1
1,40.1630676589773,2,6,2773.1596224771097,3,0,1.0,0,1,1.0,1,23.980417040256487,1,0,2.0,2,1.0,0,0,1
0,37.8356799510014,1,3,3223.2632975059705,3,1,2.0,0,1,4.0,2,54.25414018688265,1,1,3.0,0,1.0,0,1,0
0,48.726338170202695,3,1,10417.163233568248,2,1,1.0,0,1,1.0,0,26.864476289692316,1,2,2.0,2,1.0,1,1,1
