checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,11.522132354640176,1,0,250.0,1,0,4.0,3,2,1.0,0,50.469106097560626,1,1,1.0,3,1.0,0,1,1
1,22.362296000826532,3,6,250.0,1,0,4.0,3,2,4.0,1,38.38197060642303,1,1,1.0,1,1.0,0,1,1
2,4.0,3,9,1831.7707387125668,1,2,4.0,0,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
2,58.158255244919424,1,4,250.0,1,2,1.0,3,2,3.0,3,44.19677897094653,1,1,1.0,1,1.0,0,1,1
3,26.705576576832478,3,6,250.0,1,2,4.0,3,2,2.0,3,75.0,1,1,2.0,1,1.0,1,1,1
3,19.392269300921235,3,6,1872.0562982588835,1,2,4.0,3,2,2.0,3,36.46453805465705,1,1,2.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,4.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,25.807792504777236,3,4,250.0,1,0,4.0,3,2,2.0,0,19.0,1,1,1.0,1,1.0,0,1,1
3,4.0,3,4,250.0,1,2,4.0,0,2,2.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,8.082724996893539,3,6,250.0,1,2,4.0,0,2,2.0,0,30.94138364248633,1,0,1.0,1,1.0,0,1,1
3,18.400289365109153,3,4,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,1,1,1
3,28.505634220439802,2,4,250.0,0,2,1.0,0,2,2.0,3,47.443097044863855,1,1,2.0,1,1.0,0,1,1
3,20.20529094558462,3,2,250.0,1,2,1.0,3,2,3.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,3,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,4.0,1,6,250.0,1,1,3.0,2,2,1.0,2,38.38197060642303,1,1,2.0,1,1.0,0,1,1
3,40.38015518389059,3,6,250.0,4,4,4.0,2,2,1.0,1,53.852332279431,1,1,1.0,0,1.0,1,1,1
1,4.0,3,5,2656.376249855114,1,0,1.0,0,2,1.0,0,33.09542347595218,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,3,75.0,1,1,2.0,1,1.0,0,1,1
2,17.115892166102256,3,1,2269.791556894215,1,3,4.0,3,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,18.245427010589943,4,4,250.0,1,1,2.0,3,2,4.0,1,38.38197060642303,1,1,1.0,1,1.0,0,1,1
2,8.669168803261353,3,6,250.0,1,0,2.0,3,2,2.0,1,33.03018033230107,1,1,1.0,1,1.0,0,1,1
3,14.762229371708457,3,4,250.0,1,2,1.0,0,2,1.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,3.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,1,1,250.0,2,2,3.0,0,2,3.0,0,38.38197060642303,1,1,1.0,3,1.0,0,1,1
3,23.14746536629791,3,6,250.0,1,0,4.0,3,2,2.0,1,63.48581333084712,1,1,1.0,1,1.0,0,1,1
1,41.969877613297605,3,6,1830.9368279698338,4,0,4.0,3,0,3.0,1,19.0,1,0,1.0,1,1.0,1,1,1
3,4.463964314022723,3,3,3080.030314581877,1,2,4.0,3,2,2.0,0,35.83919354788393,1,1,1.0,1,1.0,0,1,1
3,20.822317333615032,0,0,2532.6783498341288,2,0,2.0,2,2,3.0,3,30.504529604758698,1,1,2.0,1,1.0,1,1,1
3,4.0,3,0,250.0,1,2,4.0,3,2,2.0,2,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,22.849257024344507,3,4,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
1,14.786754229876248,3,6,723.5763000951695,1,0,3.0,3,2,4.0,2,30.665939832840426,1,1,2.0,1,1.0,0,1,1
3,22.875637133583723,3,3,250.0,1,2,4.0,3,2,1.0,1,75.0,1,1,1.0,0,1.0,0,1,0
3,15.233164231017403,3,4,250.0,1,2,4.0,0,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,18.400289365109153,3,0,250.0,4,2,4.0,3,2,4.0,2,38.38197060642303,1,1,1.0,3,1.0,0,1,1
3,7.642813905091142,3,6,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
1,23.261439127932377,3,4,1993.6656376233036,1,2,2.0,0,2,2.0,1,19.0,1,1,1.0,1,1.0,0,1,1
3,12.727232779436022,3,2,907.877655949501,1,1,4.0,0,2,3.0,3,75.0,1,1,1.0,1,1.0,0,1,1
2,27.707791704024714,3,3,250.0,1,2,2.0,3,2,2.0,0,38.38197060642303,1,0,1.0,3,1.0,0,1,1
1,23.876504651768627,3,6,250.0,1,0,4.0,3,2,2.0,2,74.8477377895082,1,0,1.0,1,1.0,0,1,1
1,27.85124703446676,3,6,472.2715466616746,1,2,4.0,3,2,4.0,0,67.1969224849334,1,1,1.0,1,1.0,1,1,1
2,24.25657846501886,3,6,250.0,2,2,2.0,3,1,2.0,0,72.83540451862507,1,0,1.0,1,1.0,0,1,0
3,4.0,3,0,250.0,1,2,4.0,0,2,2.0,1,38.38197060642303,1,1,2.0,3,1.0,0,1,1
3,21.57887833862805,3,6,250.0,2,4,3.0,3,2,4.0,2,34.20076436715598,1,1,1.0,1,1.0,1,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,1,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,0,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,10.377843196516645,3,4,975.2404649118238,1,0,4.0,3,2,2.0,1,34.04945650894656,1,1,1.0,1,1.0,0,1,1
2,12.506091731612266,1,6,250.0,1,2,4.0,0,2,1.0,2,53.852332279431,1,1,1.0,1,1.0,0,1,1
1,9.599625339735855,3,4,2347.8341376748917,1,2,4.0,2,2,2.0,3,28.539649350163074,1,1,1.0,1,1.0,0,1,1
3,4.0,3,3,250.0,1,2,4.0,3,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,4.0,1,9,250.0,1,2,4.0,3,2,2.0,0,75.0,1,1,1.0,3,1.0,0,1,1
3,60.0,3,4,250.0,2,0,4.0,3,2,2.0,0,38.3391523188406,1,1,2.0,1,2.0,0,1,1
3,21.259287675944208,3,6,250.0,1,0,4.0,3,2,2.0,0,75.0,1,1,1.0,1,1.0,0,1,1
3,4.0,3,4,2518.0144881907545,1,0,4.0,3,2,2.0,1,26.615081686139195,1,1,1.0,1,1.0,0,1,1
3,10.739952521965883,3,4,647.0932794150485,1,2,4.0,3,2,4.0,0,39.087509632625334,1,1,2.0,1,1.0,0,1,1
3,8.938024371689634,3,6,250.0,1,3,4.0,0,2,2.0,0,37.872787341383884,1,1,2.0,1,1.0,0,1,1
0,12.454200604363079,1,6,835.7340145247201,1,0,4.0,3,2,3.0,1,21.573109163658533,1,0,1.0,1,1.0,0,1,1
3,4.0,3,4,250.0,1,2,4.0,3,2,2.0,1,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,13.632687019360246,3,6,250.0,1,2,4.0,3,2,4.0,2,30.510872775441335,1,1,2.0,1,1.0,0,1,1
2,26.047123441450527,3,6,694.9216447905195,1,0,4.0,3,2,2.0,0,35.83736296843554,1,1,1.0,1,1.0,0,1,1
3,17.8224304179715,3,4,250.0,1,2,4.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,1,1,1
2,22.81697503118492,3,0,4941.667976827931,1,2,4.0,3,2,4.0,0,45.65986784881929,1,2,2.0,1,1.0,0,1,1
3,18.982376488051983,3,6,250.0,1,0,4.0,3,2,2.0,2,38.31426584523593,1,1,1.0,1,1.0,0,1,1
1,10.378462280668142,3,4,2047.628142833873,1,3,4.0,3,2,2.0,0,28.324006037370115,1,1,2.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,3,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,6.049817759597089,3,4,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,24.554584464262742,3,6,250.0,1,2,2.0,0,2,2.0,3,33.94674023186725,1,1,1.0,1,2.0,0,1,1
2,12.973643633558021,3,4,250.0,2,0,2.0,3,2,3.0,0,38.38197060642303,1,1,2.0,3,1.0,0,1,0
1,5.756720608630933,3,6,1294.4385679152026,1,2,4.0,3,2,2.0,1,21.89538309596177,1,1,1.0,1,1.0,0,1,1
1,17.81752954718973,1,6,250.0,1,1,1.0,0,2,2.0,2,38.38197060642303,1,1,2.0,1,1.0,0,1,1
3,6.939350891711949,3,6,250.0,1,2,4.0,3,2,2.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
1,24.26493869150723,3,0,4018.5356653568156,1,2,2.0,3,2,4.0,3,19.0,1,1,1.0,3,1.0,0,1,1
3,10.56360941600304,3,3,250.0,1,2,4.0,3,2,2.0,3,31.470523293426602,1,1,2.0,1,1.0,0,1,1
3,17.634582402472354,3,6,250.0,1,0,4.0,3,2,4.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,7.835593598687309,3,6,1035.668408620652,1,2,4.0,3,2,4.0,0,28.664374183887407,1,1,1.0,3,1.0,0,1,1
3,14.394916359431615,3,4,250.0,1,2,4.0,3,2,2.0,0,75.0,1,1,1.0,1,1.0,0,1,1
3,6.111293863067999,3,4,250.0,1,2,4.0,0,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,25.738345898292,3,6,616.7700924268747,1,2,4.0,3,2,2.0,2,70.34977890908718,1,1,1.0,1,1.0,0,1,1
3,23.69028201658851,3,0,1400.0643196872884,1,0,4.0,3,2,4.0,3,29.459934926168906,1,2,1.0,1,1.0,0,1,1
