checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,20.22588544670537,4,3,250.0,4,2,4.0,3,2,2.0,0,46.003513669024066,1,1,1.0,3,1.0,0,1,1
3,30.86889133786218,3,6,250.0,1,2,2.0,0,2,2.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,4,250.0,1,2,4.0,3,2,4.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
2,19.117621548711817,3,2,734.8591036746972,1,2,4.0,3,2,4.0,1,31.46940783728982,1,1,1.0,0,2.0,1,1,1
3,11.821792446408937,2,4,250.0,0,2,2.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,2.0,0,1,1
3,13.915036568505668,3,6,250.0,1,0,4.0,3,2,2.0,3,38.38197060642303,1,1,2.0,1,1.0,0,1,1
2,4.0,3,6,250.0,1,0,3.0,3,2,2.0,1,75.0,1,1,1.0,3,1.0,0,1,1
3,24.097821730474,3,9,2056.836081669031,1,1,4.0,3,2,3.0,3,31.226724555609373,1,1,1.0,1,1.0,0,1,1
3,4.0,3,9,250.0,1,2,4.0,0,2,2.0,3,75.0,1,1,1.0,1,1.0,0,1,1
3,5.575868325115307,3,6,250.0,1,2,1.0,3,2,2.0,1,75.0,1,1,1.0,1,1.0,0,1,1
2,28.324238669853344,3,6,2062.8543120808295,1,1,4.0,3,2,3.0,1,22.075517864958577,1,1,1.0,0,2.0,0,1,1
3,4.0,3,4,250.0,1,0,4.0,3,2,2.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
1,10.765749287814861,1,7,3758.1991981633782,1,2,4.0,0,2,3.0,1,19.0,1,1,1.0,3,1.0,0,1,1
3,13.966491418846646,3,6,250.0,1,2,4.0,3,2,4.0,3,41.92055461380189,1,1,1.0,1,1.0,0,1,1
3,10.941608432443967,3,6,500.2653442885189,1,0,4.0,3,2,4.0,0,66.7589123138231,1,1,2.0,1,1.0,1,1,1
3,22.66832849172397,3,4,250.0,1,2,4.0,3,2,2.0,3,32.38042370630773,1,1,1.0,1,1.0,0,1,1
3,8.179351740731036,3,0,250.0,1,2,4.0,3,2,2.0,3,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,18.008507196525567,3,4,250.0,1,2,4.0,3,2,4.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,21.976149098703953,1,4,4573.392488243714,1,2,1.0,0,2,4.0,0,31.577166175938142,0,1,2.0,1,1.0,1,1,1
3,23.554979532456993,1,6,678.1872698671639,1,2,4.0,3,2,2.0,3,37.36922443847644,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,0,4.0,3,2,2.0,0,53.852332279431,1,1,1.0,1,1.0,0,1,1
3,6.48854782306909,3,6,250.0,1,2,4.0,3,2,2.0,3,75.0,1,1,1.0,1,1.0,0,1,1
2,27.397722809550764,3,4,250.0,1,2,4.0,3,2,2.0,0,53.852332279431,1,1,2.0,3,1.0,0,1,1
3,21.127569668508798,1,6,250.0,1,2,4.0,0,2,2.0,2,53.852332279431,1,1,1.0,0,1.0,0,1,1
3,8.82032355190906,3,4,2962.8474863313972,1,0,3.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,0
3,17.376458574947147,3,6,250.0,1,2,4.0,3,2,2.0,0,38.38197060642303,1,1,1.0,1,1.0,0,1,1
3,19.88804139349795,3,6,463.47303074723504,1,2,4.0,3,2,4.0,0,25.085459207914344,1,1,1.0,1,1.0,0,1,1
3,24.518178371259815,3,6,250.0,1,0,4.0,3,2,2.0,0,25.985084788378003,1,1,1.0,1,1.0,0,1,1
3,15.13784946975355,3,6,250.0,1,2,4.0,0,2,2.0,0,46.85704348598448,1,1,1.0,1,1.0,0,1,1
