Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,1882.9109311318327,2,122.24309619971042,349,8338.785329966906,0.01037849321740029,0.06995249026420261,142.94690664386297,0.0,4,2,1,7,1,0,False,True
9,2500.564141407447,0,118.17038858585437,61,2075.1229647691925,0.01678613879721223,0.1414755374275687,0.2526615581937924,0.0,2,4,4,7,16,2,True,False
8,3.4715452905915405,0,78.82784464060755,4,36.04577546944697,0.0002984683197382764,0.05825395298721746,143.52291823624526,0.2,8,2,4,4,12,1,True,True
2,300.8406506006263,0,387.23993701826714,17,11096.133130148093,0.14604537864662498,0.17275874005513658,36.541493911622204,0.0,0,4,4,9,17,2,False,False
10,1777.9858346109534,0,688.3673436307081,356,3481.9866422602404,0.0018304230020082027,0.022571895823176168,153.11422238342172,0.0,6,5,6,9,13,0,False,True
24,749.5365578646096,2,84.49653535615242,6,16.538041630630808,0.0852728898674388,0.1446399744792702,10.814444044132758,0.2,4,5,6,2,16,1,False,False
4,2518.0311459709283,0,1.9546056719433365,23,16847.21663579729,0.0483385403521943,0.1373609006845739,0.48985953524818926,0.2,2,1,1,9,17,1,False,False
4,286.1658062930161,0,3.4906829680853613,60,1975.9796485865577,0.16450067876367566,0.14672515658088925,0.4797659974546609,0.0,2,4,6,6,19,2,False,False
10,3134.836871683828,0,475.2309350656142,40,6228.858975417636,0.15777771458747475,0.06790750385396786,0.6384343388436052,0.2,7,2,3,9,16,2,False,False
1,110.69949132518228,2,74.1354269628019,231,3923.812029943185,0.0009984840207663485,0.1930236029223799,146.69256171073746,0.2,9,4,1,6,13,1,False,True
24,303.93057617448255,0,259.5180117655243,101,7720.7713954642495,0.15579985308134767,0.14259096224259737,0.4810576344161447,0.0,2,1,1,7,16,0,False,False
0,132.84283340129772,0,326.387553864664,196,1127.5871407479417,0.0017591808364639454,0.02995347162265758,146.03986373385092,0.0,7,1,7,2,3,2,True,True
16,951.9048257405274,1,388.26131735372866,27,3857.8577840178614,0.088364903705938,0.15215565210792187,0.7510634693176138,0.2,6,5,1,4,17,0,False,False
16,209.2616115465805,2,59.95763280169471,0,2693.836791648686,0.06778655103500517,0.0016752540442439164,140.7255601528558,0.2,4,5,7,6,3,0,True,True
7,3.542812521800743,0,73.70502039752773,231,8456.217525141985,0.0018468913529329038,0.19235671904983218,147.92334626538917,0.4,3,1,3,7,10,0,False,True
24,2648.555493771346,0,0.7767327491870042,7,7066.628540528572,0.1018484148174118,0.1343365099180188,0.4749677749798372,0.0,2,1,1,7,17,0,True,False
4,3.9131786182137738,1,961.1557211536399,197,6287.204106556082,0.06438690229167973,0.029590998495703225,162.27029006141154,0.4,0,1,6,2,2,0,True,True
23,0.9514546829639122,0,123.15555003939627,114,1140.2640426908763,0.09678918455854088,0.1401853126573817,25.46164178640173,0.2,3,5,6,7,3,1,True,False
4,1905.003890503883,0,292.88849140232975,49,472.27375909262935,0.019524737648297895,0.040268912104192686,7.966773764212087,0.0,9,5,1,2,2,0,False,True
13,606.2609852950488,0,490.1823844646071,62,13933.501599612944,0.04916680822109383,0.1573156449713202,50.023812657022795,0.0,2,1,4,1,9,1,True,False
25,129.6934280519992,2,4.948517928796745,7,14013.741331520605,0.09259398663925475,0.17361940596070502,1.7350859234188647,0.0,8,4,3,5,12,0,True,False
4,7.028680935652518,2,530.9180394355865,364,15208.13970243284,0.0021211097273721715,0.08199052942864743,15.497862973798062,0.2,7,4,5,9,13,1,False,True
10,935.3628169717438,1,510.63213753308656,67,126.28557658763901,0.15483805732727443,0.16568077361186762,28.05162580468732,0.0,6,1,4,4,18,2,False,False
25,40.95316523596402,0,406.7854641969127,364,1226.7038142444171,0.0915198660901231,0.18063507862589728,10.780953699507057,0.4,2,1,6,2,16,1,False,False
23,1.041596300431356,2,1445.6954887952677,362,39.75254627134952,0.08555328324401008,0.17794228080725397,0.4888139466148006,0.4,7,4,5,4,17,0,False,False
24,123.01750849207323,0,277.15584417286163,56,5073.292597621744,0.0944484588812397,0.14687103501411763,115.79974487590073,0.4,2,1,6,4,17,2,False,False
9,2055.6487696437775,0,187.91032187016748,18,513.3393663956344,0.04713123188969294,0.027641436137796883,0.11267255667948865,0.2,9,4,1,6,2,0,False,True
1,3372.388449592152,0,396.61897396939685,28,16579.767704108777,0.09309262470450008,0.10699108901540985,146.18425328838507,0.0,4,1,6,9,13,0,True,False
4,3222.3512456079493,0,348.690501712902,108,14461.053333327354,0.15757570521382097,0.16811675174099874,0.6875962463106153,0.2,2,1,6,9,17,0,True,False
13,15.271367688230182,0,0.5876687989325751,168,17938.47844066662,0.05769353560708993,0.07038308125888157,0.28879509927382097,0.0,2,4,6,4,17,1,True,False
9,432.91235868900174,0,588.9282448283383,18,2238.3422774803967,0.08918402499758196,0.16786660958667604,1.2168367317100865,0.0,2,2,6,4,3,2,True,False
23,2.1718535269276575,2,78.79296185918591,167,2199.1776440526405,0.17420135979396315,0.17443429760607537,0.2814122947759567,0.0,7,1,5,7,18,1,False,False
2,25.785288844015625,0,337.61583040445674,23,1641.2072300100087,0.11802285579903389,0.0005200343936037077,145.64159557821753,0.0,8,1,4,5,1,0,True,True
10,62.88546646119323,2,3.702624671479025,87,948.8455971290687,0.023912952898555533,0.04540932019045395,164.36343634690803,0.0,6,5,5,8,2,0,False,True
5,319.9705304713752,2,110.55121432957426,28,4867.262560049118,0.02314399727970129,0.009811487802016332,159.8839911502478,0.0,2,1,4,7,9,0,False,True
25,2802.0529042452504,0,0.0297855471226671,2,2767.253162981965,0.08744887293061746,0.15673306256516484,11.414047626930165,0.0,3,2,6,4,18,2,False,False
17,0.0790782992581758,2,392.820021095,4,11197.623521967558,0.054183477336983234,0.14461822906598948,15.679202471741432,0.0,2,4,6,2,17,2,True,False
20,1019.4005612112946,2,8.500194838533567,28,4806.649581942922,0.00016242685815729964,0.04954386008770822,155.67800561364658,0.0,0,5,5,1,2,0,False,True
24,190.10131758745533,2,79.11072466523898,86,405.48509815496726,0.09038916650270523,0.17403885269144814,0.6789206104847908,0.2,7,4,1,2,14,1,False,False
23,2373.3829971894957,2,61.76787579909137,27,7801.235112542048,0.15231312140253955,0.015750748861960838,0.09963108786469925,0.0,2,2,3,9,17,2,True,False
14,180.03681670300546,0,5.564533449570806,24,2204.3645218723173,0.10147623057276149,0.010762144093774928,39.7052519349795,0.0,1,1,4,6,3,1,True,False
24,602.4713161766326,0,128.24220155084237,88,7408.87551131813,0.09869879349294675,0.1525133637603872,0.2308538959710513,0.4,8,1,4,7,18,0,False,False
14,52.542037517463655,0,97.44511678510823,5,9086.172414629857,0.0034752307243689677,0.07578212553025712,62.146203870912835,0.4,7,4,7,1,18,0,True,True
24,63.12343747347049,0,334.6039948362922,17,201.33912259912879,0.09487237151256953,0.14363836048171363,1.3491757788198169,0.2,2,4,1,2,18,2,False,False
3,3.8443693434704045,2,502.40759947460464,5,1206.0704587130906,0.04943684577326184,0.11354050576850416,150.7243818447763,0.0,4,4,7,9,3,1,False,True
10,96.55804408436389,0,1009.2622789454224,22,17268.097168804667,0.11257478942581911,0.1517115304867615,57.915569595123905,0.4,5,2,4,6,17,1,True,False
0,985.885122348823,2,334.9894095661253,101,6685.041040972018,0.0001700737496633792,0.04323753302782063,160.67189115695294,0.2,8,5,6,7,10,2,True,True
17,507.68558544408614,0,996.8799935593511,2,12470.17944005194,0.11916999707438851,0.08233096072815756,0.5767410386730134,0.0,9,5,2,1,19,0,False,False
24,6.41651323011015,0,0.6943438085158782,367,215.17690026259834,0.03591231365914655,0.0873984077382043,0.680019638794807,0.0,2,5,6,7,13,1,False,False
23,1.5095258313751478,2,1.5828473473759384,28,2593.2508308870815,0.1550520149859125,0.1395710943622095,0.39874873868981386,0.4,1,5,6,4,2,0,True,False
2,128.040714267597,0,127.01646444770587,158,17179.18487823825,0.13355363864538677,0.1027282092838705,0.5094053875962885,0.2,2,1,7,4,16,2,False,False
23,2580.507003146299,0,1.462895680326062,73,9010.448627727119,0.08998332588333018,0.15274412779492835,0.5825331809102544,0.4,2,1,4,7,16,2,False,False
23,216.8918222331924,0,2.626580324997675,19,11889.654297565969,0.10194458780774678,0.058831157907011676,8.597977568862271,0.0,2,4,3,8,17,1,True,False
8,176.73576561210356,2,998.4860626710201,417,14595.470370404026,0.048763980813553674,0.07921360216717907,30.560244674313104,0.0,7,5,1,6,3,2,True,True
23,389.66868677522297,0,1.3049625555137525,2,5120.110317013382,0.04885125611002903,0.10937484299428424,0.1013582712802216,0.2,2,2,8,6,18,0,True,False
24,645.2741760943892,2,321.51482479724257,164,1678.419087832937,0.18000412758229417,0.12009176650529936,11.727236058270629,0.2,8,1,1,6,19,2,True,False
0,23.09427069998514,2,280.36690208299154,167,4814.511509597421,0.05290220636528804,0.12952172276205604,64.7677410690127,0.2,7,5,1,1,16,0,False,False
