RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,84,23,27,48,19,0,0,100,-6,7,8,12,0,38,-6,0,0,20,55,3,0,0,76
0,-9,-7,-9,-9,-8,-9,-8,-7,-8,-9,-9,-7,-9,-7,-8,-9,-8,-9,-9,-8,-9,-8,-9
0,59,179,0,74,46,2,2,84,4,5,3,44,2,43,0,3,3,65,83,8,5,2,78
1,71,186,11,75,25,0,0,95,-7,7,6,38,0,17,0,1,1,26,48,7,-8,5,43
1,87,75,11,39,55,0,0,99,-7,7,8,38,0,26,0,0,0,36,80,2,1,0,27
0,60,207,4,120,26,0,0,81,4,4,2,26,5,23,-7,1,1,61,54,7,1,2,77
0,72,137,6,71,9,0,0,82,11,6,6,7,0,58,0,1,1,37,51,0,3,0,79
0,78,169,2,106,36,1,1,94,60,6,2,38,0,39,-7,0,0,88,81,2,2,1,98
0,59,131,1,95,36,2,2,84,14,6,3,16,1,30,0,3,4,81,80,10,1,6,76
0,73,140,2,63,22,0,0,99,-6,7,8,35,6,21,0,3,1,44,-7,7,1,2,61
1,87,239,5,122,11,0,0,99,-7,7,8,13,0,15,1,1,1,18,-7,1,-8,0,24
0,-8,-5,-9,-8,-7,-8,-9,-9,-9,-9,-9,-7,-9,-9,-9,-8,-8,-9,-9,-8,-8,-8,-9
1,82,154,21,84,21,0,0,93,3,4,7,43,0,39,18,0,0,1,54,3,1,0,54
0,63,167,3,70,20,0,0,93,12,6,6,25,0,61,0,1,1,81,51,1,3,2,57
0,61,189,0,78,47,0,0,94,23,6,6,46,2,36,0,3,3,81,83,8,3,2,72
1,74,259,2,69,38,0,0,86,33,6,6,40,1,22,4,1,1,4,50,1,0,0,31
0,58,159,7,57,33,2,0,83,3,5,6,32,2,48,0,4,1,82,50,7,3,5,83
1,74,101,2,35,10,0,0,100,-7,7,8,12,1,76,4,1,1,1,82,1,1,-8,48
1,85,383,8,191,14,0,0,99,-6,7,8,24,0,15,0,0,0,5,-9,2,0,0,21
0,73,252,7,81,13,1,1,99,-7,7,8,31,1,13,0,1,1,2,-8,12,1,0,37
1,65,33,9,108,25,2,0,85,14,6,8,25,0,19,0,0,0,25,16,4,-8,0,74
1,71,207,1,77,27,0,0,94,62,6,6,27,1,43,1,1,1,49,84,3,3,0,50
1,-9,-8,-9,-6,-7,-9,-8,-5,-9,-9,-9,-7,-9,-8,-9,-9,-8,-9,-9,-8,-9,-8,-9
0,86,265,2,143,22,0,0,84,2,6,3,25,6,17,1,4,4,4,-8,1,0,0,29
0,56,15,0,20,25,0,0,91,26,4,6,25,2,46,0,12,0,81,82,7,3,2,64
1,82,168,9,73,22,0,0,100,-6,7,8,36,0,18,1,1,1,40,-7,4,-8,5,75
1,86,68,9,126,8,0,0,100,-7,7,8,11,0,23,-7,0,0,2,-8,1,0,-8,29
1,85,169,9,88,21,0,0,94,10,6,6,30,2,22,4,0,0,35,88,1,1,1,56
1,71,271,1,67,24,0,0,100,-6,7,8,24,2,20,1,3,3,24,166,2,2,-8,37
0,78,114,21,25,13,0,0,99,-6,7,8,15,1,18,0,3,3,82,-8,1,-8,0,97
1,82,183,7,126,25,0,0,100,-6,7,8,26,1,38,-7,0,0,4,53,4,1,0,47
1,-7,-9,-9,-7,-8,-9,-8,-7,-9,-9,-9,-7,-9,-9,-9,-8,-8,-9,-9,-9,-9,-8,-9
0,77,279,2,69,22,0,0,99,-6,7,8,27,2,22,0,4,1,39,-8,5,1,1,68
0,65,47,1,66,39,0,0,99,-6,7,8,41,2,31,-6,1,1,47,83,9,7,2,73
1,-9,-9,-8,-8,-6,-8,-8,-3,-8,-9,-9,-7,-8,-9,-8,-9,-8,-1,-9,-8,-9,-8,-9
1,67,382,2,131,35,0,0,94,59,6,6,37,0,25,0,0,0,61,46,4,2,0,73
1,86,164,2,68,41,0,0,100,-6,7,8,40,1,18,-7,3,3,8,56,1,1,0,18
1,84,183,7,64,27,0,0,100,-7,7,8,28,1,28,0,3,3,4,-9,2,0,0,21
0,63,98,8,45,23,0,0,99,-6,7,8,25,2,23,0,4,0,28,79,5,1,0,32
0,84,162,8,71,20,0,0,99,-7,7,8,22,2,29,-7,0,0,7,87,0,1,-8,54
0,84,170,2,61,22,0,0,99,-7,7,8,24,0,46,13,3,2,4,81,1,1,0,59
0,80,139,3,77,34,0,0,100,-7,7,8,41,3,25,0,1,1,22,80,4,1,0,23
