RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,66,90,2,34,26,0,0,83,2,4,6,28,1,53,0,1,1,9,80,1,2,0,68
1,86,319,3,104,24,0,0,100,-6,7,8,23,1,52,-7,0,0,8,47,3,1,0,37
1,84,241,2,179,17,0,0,96,31,6,6,18,1,21,0,0,0,5,-8,1,0,0,14
0,83,160,28,67,31,0,0,99,-7,7,8,22,0,25,-7,1,1,21,-8,3,1,0,70
0,70,181,1,73,12,0,0,93,59,6,6,35,1,77,0,3,3,74,50,5,0,1,79
0,62,162,8,72,20,2,0,79,12,4,5,22,1,40,0,1,1,65,84,2,3,0,55
0,61,238,2,122,36,0,0,100,-7,6,8,40,3,46,-7,3,4,81,79,4,5,2,71
1,85,320,3,82,51,0,0,100,-7,7,8,45,1,36,-7,1,1,57,86,8,1,2,76
1,83,212,3,69,40,0,0,100,-6,7,8,41,1,35,-7,1,4,46,80,8,1,2,36
1,84,412,23,125,23,0,0,100,-7,7,8,25,-8,63,3,2,0,0,17,7,-8,0,31
0,74,279,8,159,13,0,0,53,26,0,5,12,0,51,0,0,1,82,83,7,0,2,99
0,63,206,1,78,32,0,0,99,-7,7,8,39,1,20,-7,3,3,78,-7,5,3,5,78
0,60,143,1,74,40,0,0,94,68,6,6,37,0,27,-6,0,0,58,80,12,1,2,99
0,61,148,10,78,22,0,0,92,3,4,6,26,0,25,-7,0,0,83,53,8,1,5,78
0,63,228,2,81,31,0,0,83,9,4,6,38,1,59,4,8,3,38,80,6,3,1,80
0,66,168,3,71,26,1,1,96,62,6,3,27,2,18,4,0,0,42,-8,1,0,1,33
1,81,160,5,77,39,0,0,100,-7,6,7,41,2,44,0,1,1,2,78,4,3,0,53
1,86,122,2,29,27,0,0,95,27,6,6,26,0,22,0,1,1,3,-8,1,0,0,22
0,63,127,1,79,40,0,0,95,38,4,6,40,0,23,-7,1,1,63,-8,10,1,2,50
0,61,237,2,114,59,1,0,83,12,4,6,42,0,44,0,1,1,85,39,10,6,2,52
