RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,60,-8,22,86,16,2,1,86,2,0,3,23,1,39,-7,1,1,18,17,1,1,-8,56
1,60,111,0,82,34,0,0,95,32,6,4,42,1,18,0,3,3,24,-8,9,1,2,73
1,64,207,27,77,14,0,0,61,28,4,5,18,0,25,-7,0,0,83,83,1,0,1,75
0,60,68,9,76,35,2,2,84,12,6,5,13,0,17,-7,3,3,26,-8,7,-8,2,31
1,63,158,10,78,20,0,1,85,11,0,4,24,3,55,-7,0,0,24,82,4,4,1,53
1,82,287,1,124,42,0,0,100,-7,7,8,53,1,34,0,0,0,4,83,1,2,0,27
1,83,163,2,118,24,0,0,100,-6,7,8,27,2,18,0,1,0,3,-8,3,0,0,31
1,60,234,6,72,39,1,5,93,65,6,5,39,4,23,-7,3,4,41,50,8,3,2,80
0,59,87,69,44,7,1,2,56,23,4,5,8,2,29,-7,1,1,41,80,5,-8,2,54
1,85,281,2,164,28,0,0,100,-7,7,8,30,1,16,12,0,0,7,-8,4,0,0,21
1,58,352,9,115,13,0,1,71,3,4,6,26,1,49,0,1,1,22,-8,7,-8,1,52
0,61,306,2,79,11,2,2,69,8,6,4,42,1,19,0,1,1,62,-7,2,2,1,25
0,-9,252,1,112,36,0,0,82,7,-9,5,34,0,28,-8,3,3,45,36,-8,3,4,79
1,64,280,10,86,28,0,0,99,-7,7,8,29,0,16,0,0,0,83,81,8,1,1,58
0,77,59,2,30,27,0,0,100,-6,7,8,40,2,21,0,4,4,67,88,2,2,0,49
1,64,255,1,76,45,0,0,94,3,6,6,47,3,40,1,2,1,38,56,3,2,1,71
1,63,92,10,70,27,0,0,100,-7,7,8,33,1,27,-7,0,0,80,17,7,4,1,54
1,76,149,1,107,39,0,0,100,-6,7,8,29,1,27,0,3,1,6,83,9,1,0,72
0,59,18,6,19,10,0,1,99,-6,6,8,12,0,35,14,0,0,50,11,4,2,2,99
0,57,137,10,63,10,0,0,99,-7,7,8,12,0,68,0,0,0,82,79,1,1,2,98
1,88,342,10,81,23,0,0,99,-6,7,8,21,0,35,-6,1,0,12,-9,2,1,0,23
1,62,169,7,77,26,0,1,100,-6,7,8,28,2,18,0,0,0,26,-8,4,0,2,57
1,85,140,28,92,26,0,0,100,-6,7,8,20,0,44,-7,0,0,5,44,1,0,0,41
1,63,-2,8,-7,23,0,-8,-8,-7,-9,8,-8,-9,-9,0,-8,-8,-1,-9,-8,-8,-8,-9
1,85,159,33,94,17,0,0,99,-6,7,8,23,0,58,-7,0,0,8,-9,1,1,0,32
0,-9,-6,-9,-7,-6,-9,-8,-8,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-8,-9,-8,-9
0,60,154,8,68,20,0,0,99,-7,6,8,11,0,25,0,2,3,56,83,5,1,2,76
0,71,265,7,75,14,1,0,83,28,6,4,39,0,28,0,1,1,43,-8,1,-8,1,42
1,74,14,2,31,15,0,0,95,66,6,6,15,1,38,0,0,0,60,86,1,1,1,48
1,85,167,3,70,24,0,0,99,-6,7,8,14,0,22,4,0,0,11,-8,1,1,0,22
0,54,138,14,77,23,2,2,60,3,6,5,21,0,38,0,0,0,17,-8,3,1,2,64
0,85,172,3,83,27,0,0,99,-7,7,8,27,0,23,-7,0,0,20,79,1,1,0,50
1,66,137,3,28,30,0,0,100,-6,7,8,36,2,54,1,1,1,41,-9,2,7,2,54
1,79,-9,6,108,-7,-9,0,100,-7,-9,8,-7,1,-8,-7,1,1,-4,-9,1,1,6,-9
0,61,148,9,70,18,0,1,66,12,5,3,24,1,19,0,-8,0,53,-8,0,-8,-8,56
1,86,266,3,76,55,0,0,98,31,6,6,58,1,22,0,0,0,12,-8,4,1,0,24
0,73,266,93,90,47,0,0,82,3,4,6,17,0,35,12,0,0,29,-8,8,0,1,26
0,66,166,2,52,24,0,0,99,-6,7,8,24,2,18,0,1,1,46,-7,9,0,2,58
1,64,240,2,108,21,0,0,85,-7,4,6,24,1,34,0,3,3,1,51,3,1,0,75
0,59,145,3,60,43,0,0,94,3,4,6,46,1,33,14,0,0,44,80,10,1,2,51
1,84,132,3,85,36,0,0,100,-6,7,8,33,2,58,-6,2,2,5,46,1,1,0,32
0,56,103,11,40,10,2,5,58,4,0,2,11,1,23,14,1,1,84,-8,2,0,1,99
0,70,222,2,75,23,0,0,99,-6,7,8,21,1,22,-7,3,4,56,-8,13,-8,1,29
1,85,287,9,108,35,0,0,100,-6,7,8,24,1,21,4,0,0,21,-8,7,0,2,76
0,61,230,31,123,11,0,1,47,3,4,6,14,0,40,-7,0,0,55,-9,1,0,0,47
0,87,144,6,75,15,0,0,99,-6,7,8,16,0,51,-7,0,0,22,73,2,1,0,69
0,-9,-9,-9,-4,-6,-9,-9,-6,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9
0,61,73,25,108,21,5,2,80,35,6,4,25,0,20,0,1,1,65,-8,3,1,2,50
1,63,397,7,75,25,0,0,99,-7,7,8,25,0,16,1,3,4,21,-8,4,-8,2,25
0,63,144,10,57,23,0,0,83,11,4,6,36,1,42,-7,2,6,85,50,4,1,2,80
0,60,130,19,69,9,2,-8,82,31,6,3,13,1,61,-7,3,4,61,43,4,0,3,99
0,76,133,2,59,26,0,0,99,-6,6,8,24,0,26,0,3,4,81,-8,4,0,2,72
0,66,33,1,40,37,2,1,87,32,6,3,41,1,26,-6,0,0,38,89,5,1,2,54
0,72,250,8,66,34,0,0,100,-7,7,8,38,1,21,0,0,0,51,86,5,1,1,35
1,85,159,3,83,41,0,0,100,-6,7,8,46,1,20,0,0,0,9,-8,4,1,0,21
1,82,165,22,86,22,0,-8,86,26,6,3,27,1,37,-7,0,0,2,82,2,1,0,72
0,67,145,1,26,18,0,0,99,-6,7,8,26,1,45,0,4,1,43,78,9,2,0,70
0,65,50,2,49,25,0,0,100,-6,7,8,23,2,30,0,0,0,91,-8,9,3,1,73
1,66,206,20,76,26,0,0,90,-6,6,2,27,1,22,0,1,4,23,-8,3,0,2,22
0,57,102,2,32,53,0,0,93,-7,7,8,69,5,22,0,10,1,84,-7,8,0,2,75
0,62,154,1,71,45,0,0,99,-6,4,8,42,1,36,0,1,1,81,84,8,1,5,83
0,58,324,2,81,21,0,0,81,2,4,5,25,1,55,0,4,3,63,55,7,3,2,73
1,73,154,1,68,26,0,0,84,68,6,6,24,0,62,0,3,1,43,-8,1,0,0,53
0,65,67,10,57,35,0,0,100,-6,7,8,35,1,22,0,2,3,87,-9,16,1,2,45
0,71,128,3,61,47,0,0,95,-7,6,8,47,1,46,0,2,0,63,80,8,5,2,50
0,67,251,2,80,37,0,0,94,12,5,3,37,3,58,-7,1,1,20,82,3,1,1,72
0,62,154,7,36,10,1,1,99,-7,6,8,10,0,27,-7,1,1,53,82,1,2,-8,99
0,63,86,9,43,24,0,0,100,-6,7,8,14,1,23,0,3,6,85,-8,6,1,2,99
0,70,165,2,67,44,1,1,98,26,6,3,53,2,27,0,0,0,23,82,8,1,1,50
0,72,129,3,45,29,0,0,100,-6,7,8,29,1,24,0,1,1,49,81,5,1,0,20
0,72,50,3,16,10,0,0,100,-6,7,8,25,1,25,-7,0,0,91,49,9,2,2,77
1,83,181,2,85,26,0,0,100,-6,7,8,14,1,36,-6,1,0,25,-8,1,1,1,70
0,54,156,11,65,26,5,5,51,13,4,5,13,0,48,0,1,1,74,11,4,3,2,99
0,74,142,1,72,22,0,0,99,-7,7,8,26,0,40,0,2,3,39,61,2,1,0,78
1,84,164,8,81,22,0,0,100,-6,7,8,24,0,28,11,0,0,27,41,1,1,0,18
0,73,129,2,91,37,0,0,96,11,6,6,38,6,41,0,1,1,41,51,7,3,-7,45
0,64,250,6,161,37,0,0,96,-7,6,6,27,5,19,-7,0,0,68,17,9,1,2,68
1,87,144,7,80,46,0,0,100,-6,7,8,35,0,62,-7,0,0,8,56,7,1,0,47
0,72,310,7,82,13,1,1,93,12,6,4,15,0,14,0,1,1,7,-9,2,-8,1,24
0,61,176,2,61,40,0,0,95,11,4,6,41,0,53,0,0,0,38,81,7,3,1,78
1,85,329,8,140,27,0,0,99,-7,7,8,27,0,19,0,0,0,5,22,1,1,0,21
1,87,94,2,79,23,0,0,100,-6,7,8,27,0,20,0,4,4,10,-8,1,1,0,40
0,73,134,0,29,30,0,0,99,-6,7,8,43,1,50,0,0,0,63,78,9,3,2,74
0,67,83,5,26,13,0,0,99,31,6,8,14,1,45,10,0,0,45,83,4,2,-7,75
0,72,153,6,34,13,0,0,99,-6,7,8,14,0,56,5,1,1,5,17,9,0,2,57
1,86,230,3,96,32,0,0,100,-7,7,8,44,6,29,3,0,0,4,-7,1,0,0,31
0,71,305,22,69,22,0,1,82,55,4,6,22,4,57,-7,1,0,5,70,1,0,0,66
0,64,143,2,58,25,1,1,99,-6,6,2,24,0,50,0,4,4,84,80,7,1,2,100
1,60,117,1,80,38,1,1,93,11,6,5,35,1,36,0,0,0,56,83,4,1,1,58
0,61,84,13,42,11,5,4,63,12,4,6,14,0,14,0,1,1,61,-8,2,-8,0,98
0,74,-8,2,45,7,0,0,99,-7,7,8,6,2,19,0,0,1,39,-7,7,1,0,50
1,86,372,3,83,36,0,0,100,-7,7,8,39,2,51,-7,4,1,6,49,4,2,0,52
0,72,131,5,102,25,1,1,100,-6,7,8,34,3,29,1,1,1,23,80,6,2,0,27
0,59,69,1,26,24,0,0,85,13,6,5,25,2,43,0,4,4,21,14,7,1,1,71
0,57,254,2,70,40,0,0,94,8,4,6,40,2,32,0,1,1,39,55,7,3,1,27
0,63,-9,27,68,24,0,1,80,1,4,6,21,0,31,0,1,1,52,5,0,1,1,36
0,86,329,6,104,35,0,0,100,-7,7,8,40,1,36,-7,3,1,63,59,8,1,5,69
0,84,253,1,82,50,0,0,100,-6,7,8,48,2,21,0,1,1,25,-8,9,3,1,22
1,-9,179,-8,162,9,0,0,79,1,4,6,11,0,21,0,-9,0,1,86,-9,1,4,33
0,61,236,24,80,38,0,0,92,28,4,6,27,0,24,-7,0,0,80,54,7,1,6,99
0,56,49,1,30,43,0,0,81,3,4,4,45,2,43,-7,3,3,66,54,7,3,2,59
0,84,167,6,75,12,0,0,99,-6,7,8,12,1,40,1,3,3,8,81,2,-8,0,97
0,89,212,2,33,24,0,0,99,-6,7,8,26,3,20,-7,3,3,8,88,2,3,0,29
0,62,236,2,83,35,2,1,88,3,4,2,42,6,40,0,8,3,61,52,9,2,7,56
0,68,31,2,20,11,0,0,99,44,4,6,15,3,27,0,0,1,64,87,7,2,2,75
0,83,182,3,48,12,0,0,99,-6,7,8,10,0,34,0,0,0,22,84,1,-8,0,32
0,75,38,1,25,38,0,0,99,-7,7,8,16,2,41,0,0,0,42,79,4,3,2,55
1,85,253,32,153,12,0,0,99,-6,7,8,15,0,15,-7,0,0,22,-9,1,0,1,32
0,69,168,1,45,24,0,0,84,2,6,6,25,1,60,12,0,0,42,84,3,5,1,99
0,-9,-9,-9,-8,-6,-8,-8,-5,-8,-9,-9,-7,-9,-7,-9,-9,-9,-9,-9,-8,-9,-8,-9
0,64,85,8,72,26,1,2,81,62,6,5,25,1,23,1,3,3,38,-8,6,0,1,34
1,62,134,8,33,32,0,0,93,62,6,6,31,0,38,0,1,1,35,84,3,1,0,62
0,55,171,8,74,23,1,0,92,2,4,6,26,0,60,0,3,3,83,54,6,2,2,81
0,57,84,3,76,39,1,1,86,65,6,3,41,2,23,-7,0,0,65,54,8,3,1,56
1,86,155,9,70,38,0,0,100,-7,7,8,40,0,38,-6,0,0,11,46,1,2,0,26
1,78,223,6,70,46,0,0,100,-6,7,8,47,1,58,0,1,1,26,83,8,3,2,52
1,-6,166,2,128,23,-9,-8,100,-7,7,8,24,-8,22,-8,1,-9,-2,44,4,-9,-8,-9
0,63,175,6,70,21,0,0,83,10,6,4,20,1,59,0,0,0,48,-9,5,0,-8,82
0,69,342,7,110,38,0,0,100,-7,7,7,46,2,28,13,0,8,22,53,8,5,1,47
0,-8,-7,-9,-6,-7,-9,-8,-5,-9,-9,-9,-6,-9,-9,-9,-8,-8,-9,-9,-8,-9,-8,-9
0,62,203,7,79,52,-8,0,93,0,4,6,28,0,25,-7,8,1,74,-8,7,0,4,80
0,-9,-9,42,-6,-7,-9,-9,-6,-8,-9,-9,-7,-9,-8,-8,-9,-9,-8,-8,-8,-9,-8,-9
1,-9,-9,-9,-8,-6,-9,-8,-5,-9,-9,-9,-6,-9,-8,-9,-8,-8,-9,-9,-8,-9,-8,-9
1,85,222,26,116,23,0,0,100,-6,7,8,27,1,48,4,8,0,1,21,3,3,0,52
0,62,113,8,23,13,0,0,99,-7,7,6,13,0,56,-7,1,1,23,82,6,6,2,99
1,74,69,2,31,12,0,0,100,-6,7,8,15,4,41,0,1,1,23,-8,1,1,0,54
0,65,99,1,46,14,0,0,93,24,6,6,13,2,31,0,0,0,4,15,2,3,2,99
0,62,151,2,37,28,0,0,99,-6,7,8,29,4,45,0,1,1,45,84,8,3,2,57
1,84,159,2,126,10,0,0,99,-6,7,8,11,2,25,-7,0,0,22,82,2,1,1,71
1,73,170,2,63,42,0,0,95,30,6,6,45,1,39,0,1,1,8,81,1,1,0,23
1,86,169,10,120,35,0,0,99,-6,7,8,36,0,24,0,0,0,6,42,3,1,0,52
1,86,327,8,70,37,0,0,100,-6,7,8,37,1,39,1,1,3,5,80,4,3,0,43
0,62,61,2,35,9,0,0,99,-6,7,8,14,3,40,0,3,3,59,12,1,2,0,51
1,75,154,22,42,12,1,1,100,-6,6,8,13,0,75,-7,0,0,35,51,3,1,-8,54
1,59,159,26,84,22,1,1,84,11,4,5,15,0,54,-7,0,0,50,58,6,3,0,75
0,64,147,9,77,25,0,1,82,37,4,3,25,0,40,0,0,0,38,-8,4,0,2,81
1,74,281,10,129,9,0,0,93,1,4,6,10,0,17,0,1,1,-1,-7,6,-8,2,38
1,63,246,3,71,22,0,0,99,-6,7,8,22,0,39,-7,0,0,23,80,3,3,0,60
0,66,162,7,101,22,0,0,99,-7,7,8,23,1,40,-6,0,0,40,82,7,1,2,99
0,62,182,2,71,29,0,0,86,64,4,6,41,7,50,-7,1,1,19,22,3,3,2,79
0,-9,-9,-9,-9,-6,-9,-9,-6,-9,-9,-9,-6,-9,-6,-9,-9,-8,-9,-9,-8,-9,-8,-9
0,63,12,1,23,18,2,2,81,10,6,2,22,1,30,0,5,4,7,63,0,3,1,54
0,56,-4,8,76,32,1,0,93,12,6,6,23,0,38,0,0,0,26,-8,3,2,0,36
1,77,135,1,38,28,0,0,100,-6,7,8,26,2,41,0,4,4,43,80,1,3,0,70
1,86,147,9,64,24,0,0,100,-6,7,8,26,0,19,-7,1,1,20,16,3,3,0,58
1,65,133,28,101,10,0,0,93,13,7,6,12,0,43,1,1,1,24,53,1,0,1,54
0,61,78,3,28,31,0,0,100,-6,7,8,36,7,55,0,1,3,67,88,16,7,2,47
0,58,130,1,69,42,1,1,95,2,6,5,47,3,57,0,1,1,62,54,9,3,2,78
0,86,144,7,70,21,0,0,100,-7,7,8,25,1,25,-7,1,1,2,79,1,1,0,56
0,-7,-9,-8,-9,-8,-9,-8,-7,-7,-9,8,-7,-9,-7,-8,-9,-9,-4,-9,-8,-9,-8,-9
0,62,339,2,103,21,0,0,100,-6,7,8,21,0,55,0,0,0,74,-8,7,2,2,77
0,56,169,2,67,24,0,1,95,0,4,2,26,1,57,-7,0,3,83,90,4,2,2,99
0,64,120,6,126,24,0,1,86,24,1,-9,13,1,48,12,0,3,46,87,1,1,1,24
0,88,237,22,114,14,0,0,99,-6,7,8,35,0,25,15,0,0,4,8,4,1,0,22
0,83,52,7,31,18,0,0,100,-6,7,8,17,1,24,0,0,0,24,57,1,0,0,49
0,65,165,9,75,23,0,1,85,4,6,6,28,3,41,12,0,0,42,80,9,1,0,53
1,84,-7,7,78,20,0,0,100,-7,7,8,19,1,40,0,1,1,19,54,1,2,0,55
1,72,195,1,43,27,0,0,100,-7,7,8,26,0,38,0,3,3,27,77,4,3,0,54
1,62,78,6,83,20,0,0,99,-6,7,8,23,0,18,13,0,0,39,84,9,2,2,80
0,63,124,2,42,44,0,0,100,-6,7,8,44,4,40,0,3,4,49,77,10,2,7,72
1,54,139,3,96,10,1,1,66,11,6,2,15,1,50,0,0,0,7,46,2,1,1,98
0,82,-9,-9,-9,-6,0,0,100,-8,-9,8,-7,-9,-8,-8,-8,-8,-9,-9,-9,-9,-8,-9
0,60,37,2,72,51,0,1,100,12,0,4,64,3,19,0,1,1,87,62,8,6,2,57
1,85,294,22,122,26,0,0,100,-6,6,8,27,0,40,0,3,3,4,53,1,2,0,54
1,81,202,9,121,15,1,0,95,59,6,6,-7,0,19,-7,0,0,1,-8,1,0,0,-9
