input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,2
0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,3
100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,3
100.0,100.0,100.0,100.0,100.0,0.0,100.0,13.669852693938466,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3
0.0,100.0,0.0,100.0,100.0,100.0,79.29572460098751,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,7
0.0,0.0,0.0,100.0,51.12457442779602,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,7
100.0,100.0,100.0,100.0,100.0,0.0,100.0,80.14443264315953,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3
0.0,62.0,0.0,74.7570608310318,100.0,0.0,16.151515834407316,0.0,80.0,69.74803119649727,0.0,0.0,25.0,0.0,100.0,100.0,5
24.0,100.0,24.312004224208284,80.0,65.0,76.0,0.0,30.0,12.0,16.747254861527725,100.0,46.0,62.0,33.01773305935156,100.0,0.0,4
36.0,69.96167769784061,41.0,100.0,60.0,79.0,68.0,51.0,62.0335770534724,6.0,0.0,0.0,53.0,0.0,100.0,0.0,1
58.0,90.0,91.45443991777438,100.0,5.58386552777999,68.85798522171089,63.0,72.0,100.0,75.0,33.0,35.56185193302619,54.0,19.0,0.0,0.0,9
0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,99.51802403604577,0.0,100.0,0.0,0.0,0.0,100.0,8
67.1913506242692,100.0,23.0,85.84578572157754,0.0,35.0,0.0,0.0,50.0,9.0,100.0,46.0,92.0,40.991180643471345,76.69737597513861,100.0,0
0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,9
100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,7
100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,1
0.0,100.0,0.0,100.0,0.0,100.0,100.0,79.05618270999445,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89.7647106600058,7
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,3
0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,7
34.36120938148743,61.0,58.48986341265137,100.0,69.0,74.0,64.3864296552446,41.0,6.5863527057622075,0.0,0.0,0.0,38.0,22.0,100.0,0.0,1
0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,9
75.92340494945601,100.0,32.0,99.0,21.291918060434405,57.11618059091357,23.3986869653331,23.0,0.0,0.0,0.0,21.0,86.73738319474296,31.0,100.0,73.81299990978479,8
12.0,100.0,0.0,83.72191847876739,0.0,39.408539550147246,14.28244089341395,0.0,100.0,0.0,31.12835564167935,26.317697899981535,91.0,14.0,100.0,13.118414029935293,0
0.0,85.0,72.0,100.0,100.0,82.0,0.0,63.0,49.19781773022361,58.0,100.0,16.0,61.79113761563865,0.0,100.0,0.0,5
100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0
0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,7
100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,6
38.0,90.0,0.0,77.0,82.19893337090504,40.0,100.0,17.0,7.0,0.0,1.0516659449175256,56.98181001587029,20.109129118192854,100.0,100.0,100.0,5
38.365145936334365,100.0,10.0,86.0,0.0,35.0,27.0,0.0,86.34292762207741,0.0,100.0,45.0,77.0,85.03629236163728,23.0,92.0,0
14.0,72.0,65.0,80.0,100.0,100.0,64.0,73.0,22.653377239806538,66.0,100.0,43.93132673270586,38.0,30.0,0.0,0.0,1
0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,8
100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,1
