RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,66,140,6,61,6,1,0,62,38,6,5,22,2,47,-6,0,0,83,89,3,1,2,82
0,63,356,4,108,12,1,0,62,19,6,6,15,0,18,1,0,0,50,-8,7,1,0,61
1,76,156,2,47,16,1,0,99,-6,7,8,39,5,18,-6,0,1,1,71,0,0,-8,31
0,58,194,19,90,7,1,0,93,8,4,5,7,0,14,-7,1,4,54,-8,3,-8,3,82
1,76,170,2,72,32,0,0,100,-7,6,8,33,5,16,1,5,1,2,72,3,3,0,48
1,-7,189,-8,-8,20,0,0,94,53,-9,6,24,-8,-8,-8,0,0,-8,-8,-8,2,-8,99
1,76,192,2,80,18,0,0,100,-6,7,8,24,0,30,0,3,1,0,72,0,2,-8,21
1,84,95,12,63,12,0,0,100,68,7,8,13,0,60,-8,0,0,12,87,1,1,0,72
1,67,200,4,71,28,2,0,96,7,4,5,50,1,30,3,0,6,22,91,6,0,0,45
1,58,147,6,100,38,0,0,100,-7,7,8,24,3,17,0,0,1,60,69,7,1,2,49
0,73,96,6,26,5,0,0,99,-7,7,8,3,1,38,0,0,0,-9,74,-8,1,1,99
0,76,270,6,133,6,2,1,54,60,6,2,8,0,47,-7,0,2,54,-9,-8,1,-8,99
1,82,205,1,73,22,0,0,100,-6,7,8,29,5,47,4,1,0,29,88,2,5,0,82
1,85,381,2,136,21,0,0,99,-6,7,8,23,2,18,0,0,0,13,-8,11,0,0,65
0,64,154,7,106,11,1,0,88,13,6,6,12,1,35,1,1,0,-9,-8,-8,0,0,83
0,56,207,14,109,11,1,1,76,2,4,2,28,0,40,0,2,3,34,62,3,2,0,70
1,77,211,14,104,12,0,0,99,-7,7,8,12,0,30,7,0,0,60,-8,3,1,0,65
0,57,189,2,59,26,0,0,95,3,6,6,35,4,38,1,1,0,51,-8,5,2,2,70
1,72,185,5,98,21,0,0,100,-6,7,8,23,1,28,6,0,0,10,-8,1,1,1,27
0,70,67,7,67,9,0,0,61,20,6,5,11,1,61,0,0,0,89,-8,0,1,0,99
1,74,332,1,51,11,0,0,94,-7,6,6,14,1,38,0,3,1,0,75,2,3,-8,65
1,64,324,6,65,12,1,1,63,9,4,3,29,1,30,3,0,0,2,89,0,1,0,31
0,70,136,6,22,22,0,0,100,-7,7,8,16,1,18,-7,3,4,59,69,5,3,4,62
1,85,83,2,44,25,0,0,100,-6,7,8,21,0,35,-8,0,0,2,68,2,3,0,59
1,76,276,16,129,24,0,0,100,-6,7,8,24,0,18,17,0,0,40,-7,5,1,1,47
0,57,134,11,60,11,0,0,87,9,4,6,12,0,30,0,1,2,87,89,1,2,0,100
0,74,70,5,16,5,0,0,100,-7,7,8,10,1,36,0,1,1,55,-8,2,1,-8,68
1,82,64,6,46,12,0,0,95,-7,6,7,12,2,37,0,0,1,10,71,3,1,0,66
