RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,72,75,5,104,21,0,0,99,-7,7,8,36,2,16,0,7,4,30,92,6,1,1,62
1,84,374,14,88,6,0,0,100,-7,7,8,5,0,17,0,0,0,55,-8,1,0,0,33
0,58,196,2,94,20,0,0,95,2,4,6,23,0,17,0,7,6,29,79,5,2,2,88
0,81,345,14,122,15,0,0,86,-6,6,6,5,0,16,0,1,0,50,-8,1,-8,0,45
1,76,207,21,93,27,1,0,95,9,6,6,27,0,30,1,1,1,2,39,1,1,0,47
1,72,273,29,89,15,0,0,100,-7,7,8,13,0,39,0,1,0,63,71,1,1,0,99
0,84,154,5,58,20,0,0,100,-6,7,8,11,1,49,3,2,1,2,85,2,3,0,61
1,76,207,3,70,15,0,0,99,-6,7,8,17,2,51,6,0,0,41,76,3,3,0,67
0,80,151,7,62,16,0,0,100,-7,7,8,30,2,62,15,0,0,52,39,2,4,0,60
1,58,164,5,71,13,0,1,88,9,6,2,12,4,35,0,1,0,47,67,3,5,2,65
0,66,209,19,110,20,0,0,76,3,4,5,24,0,46,0,1,1,37,37,4,1,0,84
1,73,345,5,130,37,1,0,94,61,6,6,32,1,3,-8,0,0,8,-8,0,-8,0,22
1,78,-1,6,69,5,1,0,99,-6,7,8,12,0,12,3,0,1,9,-7,0,-8,0,44
1,-8,-5,17,-9,21,0,0,100,-7,-9,8,-8,0,33,-8,0,1,-8,-8,-9,2,5,99
1,72,355,6,90,27,0,0,96,66,6,6,51,2,37,3,1,2,56,70,7,5,1,84
0,58,199,2,57,15,4,0,74,9,6,5,14,1,16,0,2,1,27,67,5,2,0,47
1,84,266,5,87,32,0,0,100,-6,7,8,31,2,43,-7,0,1,15,89,3,3,0,49
0,66,129,5,60,12,0,1,85,37,6,5,12,3,21,-7,3,4,8,-7,3,1,0,68
1,66,139,15,87,19,0,0,100,-7,4,8,21,0,46,0,7,1,50,37,0,4,0,83
1,75,446,2,108,4,0,0,99,66,6,8,11,0,-1,0,3,2,1,-8,1,-8,0,22
1,85,413,13,112,25,0,0,99,-6,7,8,4,0,16,0,0,1,36,-7,3,0,0,72
1,72,267,6,111,24,7,3,95,37,6,5,39,1,30,-6,0,0,1,72,7,2,0,65
1,67,193,1,83,21,2,0,94,4,6,6,23,2,33,-6,4,4,0,-8,5,5,0,63
1,87,431,5,188,5,0,0,99,-6,7,8,13,0,12,-8,0,0,15,-7,3,-8,0,50
1,84,255,22,92,21,0,0,94,34,6,6,27,1,50,15,0,0,57,90,2,3,0,76
1,71,93,5,101,22,0,0,100,-6,7,8,23,0,15,6,0,0,13,89,3,3,0,47
1,73,197,2,79,45,0,0,99,-7,7,8,51,2,13,-7,0,0,1,72,6,3,0,25
1,85,93,12,107,12,0,0,94,-7,7,8,21,0,19,-8,0,0,9,-8,1,1,0,44
0,71,188,7,78,21,0,0,99,-7,7,8,21,1,24,7,0,0,25,-8,7,2,1,70
1,83,202,6,82,16,0,0,100,-7,7,8,17,0,20,0,0,0,26,69,4,1,0,66
0,65,75,5,28,10,0,0,61,3,6,4,10,0,16,0,0,0,55,-7,2,1,1,48
1,73,371,11,111,12,1,0,86,8,4,3,22,0,29,0,0,0,27,44,3,0,0,49
0,63,355,14,92,27,0,0,94,-7,4,6,24,0,15,0,0,0,51,-8,10,0,4,74
1,64,182,11,74,12,1,0,62,9,4,5,29,1,33,7,0,0,84,41,3,1,2,86
0,70,185,5,49,27,0,0,95,-6,6,6,25,3,16,0,0,0,8,86,3,2,0,33
0,65,139,6,50,4,1,0,85,19,6,5,3,0,65,0,2,0,86,14,2,0,0,100
0,86,210,31,87,16,0,0,99,-7,7,8,15,0,31,-8,0,0,11,-8,2,1,0,54
1,86,202,6,91,11,0,0,99,65,6,8,13,0,18,1,0,1,1,-8,3,0,0,47
1,65,77,3,48,11,0,0,90,37,4,6,11,1,37,7,0,0,38,92,2,3,0,99
1,73,136,2,56,16,0,0,88,-6,7,6,13,2,20,0,0,0,26,-7,2,0,0,65
1,72,242,2,93,22,0,0,78,3,4,3,23,3,16,3,1,2,13,-8,4,0,1,51
0,58,71,5,107,26,0,0,94,2,3,6,12,3,38,1,0,1,14,91,-8,2,0,51
0,57,152,6,88,12,0,0,58,6,4,3,13,0,63,0,0,0,82,36,2,1,1,100
0,70,189,15,57,27,0,0,95,-7,7,7,24,0,25,0,0,0,80,-8,5,0,4,74
1,86,202,-8,138,-9,0,0,99,-7,-9,-9,28,-8,28,-7,4,4,2,-7,-8,-8,-8,-9
1,86,127,1,55,21,0,0,99,-6,7,8,21,3,31,1,2,1,3,-8,1,0,0,45
1,83,201,20,144,26,0,0,100,-7,7,8,30,0,17,-8,0,0,12,-8,6,0,0,32
1,71,182,2,74,36,0,0,94,36,6,6,42,2,30,0,0,0,51,89,3,1,2,63
0,74,87,13,38,11,1,1,100,69,6,8,10,0,45,-8,0,0,0,54,2,5,0,58
0,66,181,7,84,32,0,0,88,-7,5,6,30,1,24,-6,0,0,40,-7,5,1,0,99
1,65,185,2,86,16,0,0,87,11,6,6,23,0,38,-6,4,4,1,70,2,3,0,58
0,68,209,37,90,27,0,0,77,2,4,6,27,0,40,14,0,0,37,-8,2,2,0,69
0,81,264,2,76,23,0,0,95,-7,5,6,22,1,27,1,0,0,54,90,7,1,0,85
1,72,186,6,71,12,0,0,99,-6,7,8,12,0,18,0,0,0,57,-8,3,-8,0,66
0,66,140,27,75,10,2,0,74,8,4,5,11,0,61,0,2,3,0,89,0,0,0,50
1,90,390,33,127,12,0,0,99,-6,7,8,13,0,64,3,0,0,0,-8,0,0,0,29
0,58,136,18,60,12,2,0,94,-7,6,6,12,0,65,0,2,1,51,-8,2,0,0,81
1,86,187,6,62,22,0,0,100,-6,7,8,22,0,18,0,0,0,1,75,2,1,0,28
1,74,131,2,41,36,0,0,100,-7,7,8,16,3,14,3,1,6,3,92,3,2,0,26
1,66,164,18,24,6,0,0,99,-6,7,8,12,0,36,1,0,2,55,-8,2,2,0,98
0,83,346,6,133,26,0,0,100,-6,7,8,33,0,16,0,1,0,2,-7,3,-8,0,31
1,69,143,6,59,10,0,0,99,-6,7,8,12,2,17,0,0,0,14,-7,3,-8,1,61
0,64,206,2,72,43,0,0,100,-7,4,8,49,3,45,-6,0,0,88,87,9,5,1,74
1,-8,-5,5,107,39,0,-8,95,-8,-9,-9,39,0,38,-7,1,1,12,-8,-8,1,-8,-9
1,70,169,11,66,12,0,0,100,-7,7,8,12,1,41,0,0,0,13,89,1,2,0,99
1,72,171,2,82,5,0,0,89,-7,6,8,11,1,5,0,0,1,56,-8,2,1,1,66
0,70,205,13,108,19,0,0,76,37,6,6,20,1,65,7,0,0,57,88,0,2,-8,100
1,75,277,1,90,28,0,0,88,-7,6,6,44,0,19,0,2,2,38,-8,9,0,2,76
0,68,75,6,39,4,0,0,100,-7,7,8,9,0,39,-8,0,0,-9,10,-8,1,-8,99
0,56,264,5,118,17,2,0,89,9,5,6,23,3,38,0,0,3,85,66,9,3,4,85
0,75,163,22,70,16,0,0,100,-6,7,8,23,0,16,14,0,0,0,-8,1,-8,0,-9
0,65,81,5,40,20,1,0,100,-7,6,8,22,4,26,0,0,1,58,62,3,2,0,68
0,65,141,6,58,39,0,0,100,-6,7,8,7,5,35,-6,7,0,11,72,7,3,1,47
1,83,178,6,88,15,0,0,99,-6,7,8,23,0,29,0,0,0,1,-8,2,0,0,50
1,-9,-7,-8,-9,-9,-8,-9,-9,-9,-9,-9,-9,-8,-8,-8,-9,-8,-8,-8,-8,-9,-8,-7
0,58,168,3,60,54,0,0,100,-7,7,8,60,3,28,1,1,2,53,70,9,2,4,69
1,84,145,2,45,14,0,0,100,-6,7,8,16,2,35,0,0,0,27,-7,2,0,0,70
1,-7,-9,-9,-7,-9,-8,-9,-8,-8,-9,-9,-9,-9,-9,-8,-8,-9,-9,-8,-8,-8,-8,-9
1,85,275,6,106,12,0,0,99,-6,7,8,12,0,19,6,0,0,2,15,2,0,0,48
0,64,-5,1,84,26,0,0,100,-6,7,8,23,1,15,1,4,4,62,49,11,2,2,65
0,57,181,6,63,27,0,0,95,9,6,6,29,5,17,1,5,4,33,-8,5,1,2,50
0,83,257,16,101,13,0,0,99,-7,7,8,13,0,18,0,0,0,0,70,1,1,0,21
0,78,154,5,73,16,0,0,99,-7,7,8,10,1,47,0,0,1,12,50,3,1,0,61
1,83,207,7,75,14,0,0,99,-6,7,8,23,1,16,0,1,2,28,-8,5,1,0,50
0,64,301,1,75,15,0,1,94,33,6,6,6,7,19,0,7,0,28,93,7,2,1,51
0,82,155,2,58,20,0,0,99,-6,7,8,24,1,4,0,4,4,4,89,0,1,0,47
1,84,376,11,93,36,0,0,100,-7,7,7,4,0,28,-8,0,0,38,-8,-8,2,0,64
0,65,152,2,68,12,2,0,78,2,4,2,22,2,49,0,2,2,1,89,2,2,0,71
1,73,200,30,88,25,4,0,94,64,6,5,17,0,17,0,2,0,3,45,2,0,0,85
0,58,270,2,46,17,0,0,94,9,3,6,17,1,83,0,4,4,54,92,3,4,1,62
1,74,199,2,89,20,0,0,94,72,6,6,23,0,15,0,5,2,19,-8,3,0,0,46
0,76,332,7,77,16,0,0,99,-6,7,7,18,0,47,13,0,0,23,48,3,2,0,82
0,72,408,6,89,39,0,0,100,34,6,6,25,3,19,0,0,0,37,-8,10,2,0,64
1,82,155,4,53,16,0,0,100,-7,7,8,31,5,39,0,2,1,2,88,1,2,0,83
1,-8,-9,-8,-7,-9,-9,-8,-8,-8,-9,-9,-8,-9,-9,-8,-9,-9,-9,-8,-8,-8,-8,-8
1,81,149,2,44,15,0,0,100,-6,7,8,13,1,18,0,0,0,32,-7,3,2,1,46
0,68,153,6,45,26,1,0,99,-7,6,8,31,2,32,3,1,1,53,88,7,2,0,63
1,73,184,5,48,16,0,0,99,-6,7,8,12,2,18,14,0,0,1,71,2,1,0,69
1,83,140,7,24,11,0,0,100,-6,7,8,3,0,59,6,0,0,90,-7,2,1,2,99
1,81,320,1,95,28,0,0,100,-6,7,8,53,5,15,0,1,4,2,89,6,2,0,47
1,65,196,2,90,28,0,0,94,2,4,6,56,2,36,1,2,2,13,15,5,2,2,46
1,83,166,5,50,26,1,1,100,9,6,5,52,2,34,0,0,0,2,70,6,2,0,60
1,65,365,26,107,4,1,1,87,38,6,2,21,0,48,0,0,1,47,47,2,3,0,100
1,73,206,2,90,27,0,0,95,32,6,6,16,2,29,0,1,2,54,68,4,3,1,50
0,72,0,2,36,4,0,0,100,-6,7,8,1,1,39,-7,0,0,-8,92,-8,3,-8,99
1,72,199,6,89,31,0,0,95,-7,5,6,41,1,17,-7,1,1,52,-8,7,0,1,71
1,83,120,13,51,14,0,0,100,-6,7,8,9,0,58,0,0,0,2,-8,0,1,0,46
1,88,374,6,129,14,0,0,100,-6,7,8,12,0,16,3,0,0,0,-8,3,1,0,28
0,56,80,5,32,13,0,0,93,2,4,6,33,3,20,0,0,0,58,91,2,1,1,71
1,86,423,6,102,26,0,0,99,-6,7,8,3,2,15,-8,0,0,1,-8,3,1,0,28
0,58,162,1,52,16,0,1,87,3,4,6,12,2,18,0,1,0,48,-8,3,1,0,61
0,65,143,2,50,47,0,0,95,67,6,6,48,5,49,1,3,4,42,87,5,3,1,35
1,86,147,20,48,12,0,0,99,-6,7,8,13,2,18,-8,0,0,0,75,0,1,0,33
0,57,206,2,73,15,0,0,94,8,4,6,24,2,49,-7,2,2,85,90,5,5,0,99
1,60,169,6,63,6,2,0,64,-7,7,6,5,0,63,-7,0,0,88,40,1,1,0,74
0,67,202,5,70,16,0,0,99,-6,7,8,12,1,16,-7,1,1,2,-8,2,0,0,48
0,56,126,4,47,27,0,0,88,9,4,6,23,1,49,1,2,0,82,66,7,5,0,85
0,82,136,6,60,15,0,0,100,-6,7,8,13,0,31,0,2,2,3,49,2,2,0,44
0,74,132,2,51,27,0,0,99,-7,7,8,29,5,15,-6,1,0,14,85,4,2,0,73
