RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,85,419,2,128,25,0,0,100,-7,7,8,41,1,25,0,1,2,12,-8,7,1,0,47
0,64,132,17,71,15,0,0,93,11,4,6,12,0,18,0,1,1,14,-8,4,0,1,64
1,69,70,2,49,5,0,0,100,-7,5,7,4,2,75,3,2,3,-9,43,5,1,1,99
1,82,279,6,85,19,0,0,99,-7,6,7,22,0,49,-6,0,0,25,85,1,2,0,53
1,84,253,5,69,32,0,0,95,-7,6,6,57,3,16,0,1,0,1,72,1,1,0,31
0,74,338,6,91,22,0,0,100,-6,7,8,23,1,16,0,1,0,16,71,7,1,0,45
0,62,122,1,41,14,2,0,86,70,6,2,23,3,40,3,0,0,82,91,5,3,1,99
0,65,290,19,65,20,0,0,94,8,6,6,16,0,41,15,0,0,0,55,3,2,0,52
1,73,185,35,138,21,0,0,100,-7,6,6,24,0,25,0,0,0,26,-8,6,2,1,69
0,73,196,7,93,26,0,0,95,68,6,6,33,1,27,0,0,0,26,90,0,2,0,36
0,68,165,6,26,18,0,0,99,-7,7,8,17,1,12,1,1,6,57,-8,7,1,0,64
1,81,158,6,89,15,0,0,100,-6,7,8,21,1,29,-8,0,0,29,-7,1,0,0,71
0,66,68,1,44,5,0,0,88,-6,7,6,11,1,19,0,3,4,85,-7,5,1,0,100
1,58,203,19,113,23,0,0,94,-7,-9,6,23,0,18,-6,1,0,52,45,10,1,1,84
1,64,371,12,125,13,1,0,88,19,6,4,39,0,34,4,0,0,14,-8,9,1,0,42
1,70,135,2,72,16,0,0,93,64,6,6,17,1,30,0,0,0,10,52,3,0,0,60
0,87,154,6,74,11,0,0,99,-6,7,8,11,1,63,-6,0,0,0,-7,0,1,0,51
1,73,209,2,89,22,0,0,94,11,7,6,24,2,31,-6,0,0,57,-8,5,1,0,83
0,59,194,7,106,6,1,1,99,17,0,3,2,0,19,16,0,0,60,10,7,2,-8,99
0,66,170,2,72,34,0,0,94,3,4,6,31,4,19,0,0,1,12,78,10,2,1,66
0,62,178,6,86,25,0,0,99,-7,7,8,11,1,27,-6,0,0,85,-8,6,1,4,55
0,57,69,5,19,12,0,0,78,37,7,6,17,2,17,0,7,4,79,-8,4,1,4,99
0,82,265,2,105,38,0,0,100,-7,7,8,22,0,18,1,1,1,26,-7,10,2,1,49
1,64,155,2,67,27,0,0,93,39,4,6,29,2,49,7,0,0,55,61,1,5,0,85
1,81,96,2,54,31,0,0,100,-6,7,8,30,3,15,7,0,0,13,90,4,3,0,30
1,73,142,1,70,4,0,0,89,12,6,5,11,5,45,0,2,2,14,93,3,1,0,65
0,67,126,2,47,11,0,0,88,-7,6,6,16,2,8,-6,2,1,29,-8,9,-8,0,33
0,76,198,6,64,21,0,0,93,17,6,6,23,0,51,1,0,1,30,47,0,4,0,67
1,71,146,7,45,21,0,0,95,-6,7,8,22,3,30,-8,0,0,27,90,7,3,-8,68
0,67,169,18,72,5,0,0,50,2,1,6,5,0,60,0,1,2,11,-7,1,1,0,99
1,71,84,18,126,10,0,0,88,-7,7,6,12,0,36,0,1,0,82,11,2,0,1,99
0,63,71,12,41,6,0,0,48,20,4,6,12,0,50,15,0,0,56,14,2,1,0,82
1,83,212,5,55,38,0,0,99,-6,7,8,32,3,29,-6,0,0,13,91,3,3,0,43
1,86,253,11,84,26,0,0,100,-7,7,8,32,0,60,-6,1,2,2,67,1,5,0,47
1,66,280,2,90,27,0,0,99,-6,7,8,33,5,18,-7,5,4,15,94,5,1,0,63
1,83,194,7,87,26,0,0,99,-7,7,8,13,0,18,8,0,0,35,42,0,2,0,47
0,86,144,2,56,15,0,0,100,-6,7,8,12,5,35,1,7,0,12,94,1,1,0,62
0,71,193,1,70,11,0,0,93,68,6,6,17,3,39,0,1,2,57,85,1,2,0,83
0,73,92,5,43,11,0,0,73,32,6,5,16,0,29,8,0,0,28,89,1,1,-8,56
0,64,338,11,89,13,1,0,75,18,6,5,23,0,33,0,0,0,52,71,1,2,0,48
1,-9,-6,-9,-9,-8,-9,-8,-9,-8,-9,-9,-8,-8,-9,-8,-9,-8,-9,-9,-8,-8,-8,-9
1,58,389,2,26,15,0,1,88,2,4,6,33,2,38,0,1,2,34,48,10,2,1,84
0,57,144,2,46,28,0,0,88,2,4,6,24,1,19,-6,1,0,78,-7,9,0,2,99
1,84,283,7,89,20,0,0,100,-6,7,8,40,1,16,0,1,2,3,-8,1,1,0,32
0,56,172,6,83,27,0,0,86,9,4,6,21,0,14,0,0,0,86,-8,4,1,0,70
1,72,85,4,53,28,0,0,95,-7,6,6,30,5,31,0,1,3,2,91,5,2,0,45
0,64,199,1,69,21,0,0,76,18,6,5,25,5,27,0,5,5,23,-8,5,1,0,47
0,64,138,13,46,13,0,0,100,2,4,8,11,1,58,0,0,0,0,40,2,2,0,49
0,63,382,13,45,20,0,0,99,-6,7,8,23,1,21,0,0,0,39,71,3,3,1,63
0,67,99,15,75,20,0,0,94,65,6,6,21,1,16,0,0,0,33,95,4,1,0,84
0,-9,-9,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-9,-9,-8,-8,-9,-9,-8,-8,-8,-8,-9
0,67,330,5,65,40,0,0,96,60,6,6,42,3,17,0,1,2,25,69,5,1,0,49
0,64,174,20,42,21,0,0,100,-6,7,8,16,2,18,0,0,0,52,90,9,1,2,82
1,70,262,11,87,39,0,0,100,-6,7,8,40,0,7,-7,2,2,11,-7,7,1,0,51
