RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,72,193,11,72,15,1,0,95,8,4,5,16,0,38,0,5,5,56,72,5,0,0,85
0,66,253,5,88,12,0,0,99,-7,7,8,12,1,49,-6,0,1,56,-8,-8,0,-8,99
1,66,142,2,49,25,0,0,99,-7,7,8,31,3,30,0,2,8,27,72,5,5,1,50
1,85,325,28,122,12,0,0,99,-7,7,8,12,0,18,-8,0,0,2,-8,1,-8,0,35
0,58,193,2,72,40,1,1,95,2,0,6,48,3,38,1,1,2,56,72,5,5,0,72
0,66,193,11,63,25,0,2,89,2,4,6,22,1,18,0,2,0,56,72,5,0,4,50
1,72,142,17,63,40,0,0,99,-7,7,8,22,0,18,0,0,0,2,72,2,0,0,35
1,83,359,44,145,5,0,0,-8,-7,7,8,5,0,18,0,4,0,12,-8,1,-8,0,35
0,66,74,11,27,12,0,0,99,-7,7,8,22,0,30,7,0,0,84,-8,7,1,1,85
0,83,253,2,88,40,0,0,99,-7,7,8,22,1,38,0,2,3,12,72,5,1,0,72
0,83,74,11,63,5,0,0,99,-7,7,8,5,0,30,1,0,1,2,-8,0,-8,0,50
1,75,253,2,27,5,0,0,99,-7,7,8,5,2,18,1,0,0,12,-8,2,2,0,50
1,83,-7,17,27,15,0,0,99,-7,7,8,16,0,18,0,3,4,2,-8,5,1,0,50
0,66,193,17,63,20,0,0,99,-7,7,8,22,0,30,-6,0,0,56,-8,9,1,2,50
0,58,74,2,49,12,6,0,79,8,4,2,12,3,38,0,1,1,84,90,3,0,0,99
1,72,253,5,88,20,1,0,95,33,6,6,22,2,30,0,0,1,27,72,3,2,0,72
0,72,325,5,88,20,0,0,99,-7,7,8,22,0,61,0,0,0,35,90,3,1,0,99
0,66,142,17,63,5,0,1,54,17,6,6,12,0,18,0,0,0,35,-8,1,0,0,50
0,58,193,5,72,15,2,1,89,63,5,3,48,1,61,3,0,1,84,45,5,0,0,99
1,83,164,2,88,35,0,0,99,-7,7,8,22,1,18,0,0,1,2,90,3,1,0,35
0,72,253,2,88,20,0,0,95,17,6,6,22,1,30,3,2,3,35,72,3,2,1,72
1,72,325,5,72,35,2,0,95,8,4,6,31,1,30,0,0,0,12,45,2,2,0,50
1,72,325,5,122,12,0,0,95,63,6,6,12,0,18,0,0,0,56,72,2,1,1,50
0,66,359,5,104,20,4,0,79,8,4,5,22,1,38,0,0,0,35,72,7,2,0,35
1,72,193,5,88,12,0,0,99,-7,7,8,31,0,8,-6,0,0,56,-8,7,-8,4,75
0,66,164,2,63,20,0,0,95,-7,6,6,22,2,18,0,0,9,35,72,3,1,0,50
1,83,193,2,63,35,0,0,99,-7,7,8,22,1,49,3,0,2,12,90,1,0,0,50
1,83,142,2,72,25,0,0,99,-7,7,8,31,1,18,-8,0,0,2,72,3,1,0,50
1,66,164,5,72,25,0,0,99,-7,4,8,22,0,49,15,0,0,27,72,7,2,0,50
1,75,142,11,63,5,2,2,99,-7,7,8,22,0,49,0,1,2,56,90,1,2,0,50
1,58,325,2,72,25,1,0,95,2,6,2,31,2,18,0,5,1,27,45,7,2,0,50
0,83,74,5,122,5,0,0,99,-7,7,8,5,1,8,-6,0,0,12,-8,3,-8,-8,99
1,83,193,5,104,12,0,0,79,2,6,6,22,0,18,-6,1,0,2,-8,1,0,0,35
0,66,253,2,88,20,0,0,95,33,6,6,27,3,-8,3,1,-9,2,-8,3,-8,0,35
0,58,142,5,88,25,1,0,95,8,4,6,31,2,38,1,0,3,56,72,5,0,0,72
1,58,164,5,49,12,0,1,95,2,4,6,12,3,18,0,5,4,35,-8,1,2,0,35
1,83,253,11,88,12,0,0,89,-7,6,8,12,0,38,-6,0,0,12,72,2,2,0,72
1,72,253,11,122,20,0,0,99,-7,7,8,22,0,38,3,0,1,35,45,2,2,0,35
1,-8,-7,-8,-8,-8,0,-9,-8,-7,-9,-9,22,-8,38,-6,-9,-9,-8,90,3,-8,-8,-8
0,-8,-7,-8,-8,-8,-8,-9,-8,-7,-9,-9,-8,-7,-8,-8,-9,-9,-8,72,-8,2,-8,-8
1,58,325,2,49,29,0,0,99,-7,7,8,31,2,18,0,0,1,27,90,5,2,0,75
1,66,142,5,-8,12,1,1,79,17,6,6,12,3,18,0,3,4,2,-8,-8,0,0,50
1,83,253,5,72,12,0,0,95,63,6,6,12,1,38,0,0,1,2,72,1,2,0,66
0,58,359,5,63,29,0,0,79,2,6,6,31,2,49,0,0,1,84,-8,1,0,2,50
0,72,74,2,49,29,0,0,99,-7,7,8,31,0,82,0,0,1,-8,-8,-8,2,-8,99
0,66,193,28,88,20,1,0,95,2,4,5,22,0,30,15,0,0,56,-8,1,0,0,35
