age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,2,248433,9,12,4,0,3,4,1,99999,0,39,37,1
50,2,214409,10,13,2,1,0,4,1,25,0,53,37,0
30,2,254201,11,9,4,0,1,4,1,0,0,40,38,0
30,2,155910,10,8,2,1,0,4,1,24,0,40,37,0
62,1,248192,11,8,2,1,4,4,1,40,0,72,37,0
25,2,284275,11,13,4,4,3,4,1,27,0,40,38,0
38,2,176263,11,9,2,1,0,2,1,23,0,29,37,1
21,2,484530,11,8,4,0,3,4,0,25,0,34,37,0
38,3,172451,9,12,2,1,0,4,1,32,3031,60,30,1
32,2,149678,8,6,2,0,3,4,0,0,0,40,38,0
59,2,34275,10,8,0,0,4,4,0,4,0,40,37,0
31,2,175170,14,9,4,11,3,4,0,37,0,35,37,0
45,2,69302,10,8,2,10,0,4,1,9,0,40,37,0
23,2,281823,10,8,4,3,3,4,1,5,0,39,37,0
37,2,274716,11,9,2,1,0,4,1,29,0,39,37,1
20,2,262479,9,6,4,3,1,4,1,18,0,23,37,0
53,5,135968,11,9,2,3,0,4,1,0,1814,40,37,0
34,2,331995,15,10,0,9,0,4,1,9,0,31,37,1
40,2,488274,8,11,2,9,0,1,1,34,0,40,37,0
62,4,229429,8,11,2,11,5,3,1,39,0,60,37,0
47,2,156518,9,3,2,3,0,4,1,0,0,40,38,1
27,2,468451,9,13,4,8,1,4,1,9,0,40,37,1
35,2,34256,14,9,2,3,0,4,1,6,0,60,37,0
38,1,478671,8,13,2,8,4,4,0,0,0,40,32,1
62,4,147900,10,8,2,13,0,2,1,20,0,40,24,0
21,2,286138,15,9,4,8,3,4,0,13,0,18,37,0
27,2,137165,0,6,2,11,0,4,1,3,0,16,37,0
55,2,106906,11,8,0,9,4,4,0,16,0,40,37,0
40,2,265135,9,13,5,8,1,4,1,0,0,81,7,1
38,2,270289,11,13,4,8,0,4,0,3,0,39,7,1
48,0,52995,9,11,0,0,4,2,0,13,0,40,37,0
41,1,425711,9,13,2,0,5,4,1,5576,1875,74,37,1
26,2,307521,11,9,0,2,1,4,0,12,1844,40,37,0
25,2,494969,11,8,4,1,1,4,0,19,1,40,37,0
27,2,137441,9,13,4,10,1,4,1,16,0,34,37,0
31,2,218185,11,8,2,0,0,4,1,0,0,40,38,0
35,2,173114,9,11,2,8,1,4,1,36,0,67,5,0
22,2,118418,15,9,0,12,2,4,0,11,0,34,37,0
58,4,239763,10,9,2,11,0,4,1,5148,0,52,38,1
32,2,301725,14,10,4,4,1,4,1,0,0,39,38,0
30,2,145709,10,8,2,2,0,4,1,0,0,53,37,0
48,2,453540,14,9,2,9,0,4,1,6646,0,41,37,1
55,2,37210,11,8,4,0,1,4,1,53,0,44,37,0
21,2,105306,14,9,4,0,3,2,0,20,0,76,37,0
22,2,270825,0,5,4,5,3,0,1,0,0,39,38,0
44,0,259469,9,13,2,10,0,4,1,38,1854,39,37,1
33,2,117939,10,8,2,11,1,4,1,35,0,54,19,1
44,0,137634,9,13,2,1,0,4,1,0,0,46,38,1
31,2,287491,10,8,4,13,3,4,0,45,0,45,37,0
19,2,433712,11,9,4,4,3,2,1,20,0,49,37,0
27,2,92974,0,6,2,3,0,4,1,0,0,40,19,0
44,2,221200,8,12,2,9,0,4,1,33,0,61,37,1
51,1,166602,9,13,2,9,0,4,0,2,0,37,30,0
49,2,265769,0,4,4,7,1,4,1,5,0,40,37,0
47,1,139142,9,13,0,10,3,4,0,5403,0,45,37,0
56,2,192918,14,9,2,0,0,4,0,7,0,39,37,1
20,2,224547,9,12,4,8,3,4,1,54,0,40,18,0
28,0,221115,0,3,2,6,2,4,1,5971,0,40,38,0
29,2,30630,7,12,4,0,2,4,1,5,0,40,37,0
41,1,82306,10,8,2,0,0,4,1,13,1762,40,37,0
59,5,244598,9,12,2,1,0,4,1,53,0,40,37,1
23,2,419676,14,9,4,9,4,4,0,47,0,45,37,0
32,4,263086,9,12,2,0,0,4,1,45,0,59,37,1
29,2,258374,10,8,2,0,0,4,1,24,0,39,37,1
