age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,2,465466,10,8,4,5,2,4,1,25,0,40,37,0
53,1,1484705,10,10,0,8,1,4,1,38,1,47,37,0
60,1,18827,9,13,4,11,1,4,1,32,0,40,37,0
30,2,192781,14,3,4,5,2,3,1,24,0,46,5,0
40,1,178239,10,13,2,8,0,4,1,9,0,33,37,0
23,2,55276,11,8,6,6,3,4,0,4,0,40,37,0
55,2,236512,10,4,4,0,1,4,0,0,0,39,37,0
43,1,72623,10,9,2,9,0,4,1,30,1,40,37,1
43,4,316061,10,12,2,3,0,4,1,16,0,84,37,0
46,1,265930,10,8,2,13,0,4,1,50,0,61,37,1
57,2,82706,11,6,2,0,0,4,1,12,0,39,37,1
35,2,212137,11,8,2,8,0,4,1,15974,0,76,37,0
21,2,64703,10,6,3,6,3,4,1,46,0,29,37,0
32,2,288009,10,8,4,7,4,4,0,19,1,40,37,0
45,2,338220,9,12,5,10,1,4,0,39,0,49,37,0
49,2,123730,14,9,0,0,1,4,1,48,0,40,37,0
35,4,113981,10,8,2,2,1,4,1,6,0,40,37,0
33,5,188628,11,12,2,9,0,4,1,29,1,55,37,1
53,2,247361,11,9,2,1,5,4,1,15,0,40,37,1
41,2,121112,14,9,4,11,1,2,0,24,1,40,37,0
45,2,332753,7,9,2,2,0,4,1,0,0,43,37,1
20,1,162074,10,13,4,9,4,4,0,0,0,49,37,0
21,4,155540,14,9,2,4,2,4,1,29,1,31,37,0
56,2,276721,10,8,4,1,1,2,1,40,0,39,37,0
22,2,681445,10,8,4,4,3,4,1,40,0,34,37,0
52,1,321392,14,9,2,0,0,4,0,15113,0,40,37,1
65,4,383383,14,9,2,11,0,4,1,45,0,78,37,0
37,2,53772,15,9,4,4,2,4,1,31,0,40,37,0
31,4,29729,10,8,4,1,0,4,1,23,0,31,37,0
35,4,279400,10,8,0,8,4,4,0,49,0,40,37,0
44,2,271120,8,13,2,2,0,4,1,5,0,40,37,1
34,4,75125,11,7,4,2,3,4,1,19,1,60,6,0
54,2,278789,10,12,6,8,0,4,1,16,0,15,37,0
33,0,157783,10,8,0,0,3,4,1,42,0,40,37,1
28,0,471307,9,13,4,2,3,4,0,4,0,39,30,0
46,1,305208,11,8,2,2,0,4,1,36,0,40,37,1
40,3,282441,8,12,2,1,0,4,1,31,0,30,37,1
58,4,224917,8,3,2,6,0,4,1,19,0,40,38,0
33,4,347769,10,8,2,10,0,4,1,38,0,40,37,1
53,2,164837,9,13,2,6,0,2,1,0,0,40,38,1
40,1,178742,9,12,2,9,0,4,1,0,0,40,8,0
