age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,2,278345,14,10,4,6,1,4,1,42,0,49,38,0
25,2,154985,8,13,4,2,1,4,1,43,0,40,38,0
37,2,41401,14,10,0,5,4,4,0,49,0,49,38,0
32,2,186354,10,9,4,5,4,4,0,41,0,39,38,0
46,4,337043,10,16,2,4,0,4,1,65,0,58,38,1
46,2,337043,10,9,2,12,0,4,1,33,0,40,38,0
32,2,229350,7,11,2,4,0,4,1,55,0,40,30,0
46,2,109546,8,11,0,8,1,4,0,31,0,20,38,0
57,2,186354,6,13,4,11,3,4,1,30,0,40,38,0
42,2,109546,10,9,5,4,1,2,1,20,0,44,26,1
37,2,337043,7,11,6,5,0,4,1,25,0,34,38,1
25,2,41401,6,12,4,9,1,4,0,29,0,34,38,0
50,2,337043,10,9,2,1,0,4,1,64,0,40,38,0
50,4,229350,11,9,2,10,0,4,1,37,0,58,38,0
42,2,109546,14,10,2,10,0,4,1,55,0,44,38,0
37,2,229350,14,10,4,2,1,4,1,31,0,40,38,0
37,2,186354,10,9,0,5,3,2,1,14,0,39,38,0
57,2,109546,8,14,0,10,4,4,0,38,0,34,38,0
57,2,186354,0,10,0,12,3,4,0,20,0,39,38,0
46,2,41401,10,9,4,6,2,1,0,18,0,39,33,0
19,2,186354,14,6,4,10,1,4,0,21,0,24,38,0
37,2,186354,11,11,2,8,0,4,1,73,0,40,38,1
25,2,229350,14,10,2,4,0,4,1,26,0,44,38,0
46,2,109546,10,9,0,1,4,4,1,37,0,49,38,0
57,2,109546,14,10,2,0,0,4,1,70,0,40,38,1
50,4,229350,14,10,0,2,0,4,1,68,0,49,38,1
37,2,186354,10,9,5,0,4,4,1,19,0,40,38,0
37,2,186354,10,9,2,12,0,4,1,33,0,58,38,1
19,2,109546,10,9,4,1,3,4,1,42,0,24,38,0
63,2,186354,3,7,4,10,1,4,0,16,0,39,38,0
37,2,186354,7,11,0,6,3,4,1,23,0,20,38,0
50,2,186354,14,10,4,7,1,4,0,21,0,40,38,0
19,2,229350,10,9,4,1,4,4,1,34,0,39,38,0
19,2,229350,14,10,4,6,3,4,1,15,0,34,38,0
42,5,186354,8,13,2,9,0,4,1,41,0,49,38,0
25,2,154985,10,9,4,6,3,2,1,12,0,34,38,0
50,2,186354,10,9,0,0,1,2,0,30,0,40,38,1
42,4,186354,10,16,2,10,0,4,1,39,0,58,38,0
50,2,278345,10,9,2,5,0,4,1,42,0,49,38,0
25,2,109546,10,9,4,6,1,4,0,14,0,39,38,0
37,4,186354,7,9,2,2,0,4,1,23,0,44,38,0
19,3,41401,0,9,2,2,0,4,1,40,971,49,38,0
19,2,229350,10,9,4,10,1,4,0,21,0,24,38,0
32,2,186354,14,10,2,2,5,4,0,50,0,40,38,1
32,2,109546,10,9,4,4,1,4,1,38,0,40,38,0
37,2,41401,8,13,2,3,0,4,1,85,0,40,38,1
37,2,229350,7,9,6,1,1,4,1,13,0,40,17,0
57,2,186354,8,14,2,10,0,4,1,69,0,58,38,1
57,4,337043,14,10,2,8,0,2,1,44,0,40,38,0
37,2,109546,8,13,0,11,1,4,0,40,0,40,38,0
32,2,109546,8,14,4,0,2,4,1,33,0,34,38,0
57,5,41401,11,14,2,0,0,4,1,44,0,40,38,1
57,5,186354,6,14,0,2,0,4,1,35,0,49,38,1
50,2,229350,9,16,4,3,4,4,0,14,0,58,38,0
25,0,229350,8,13,4,3,0,4,1,32,0,44,38,1
19,2,337043,10,9,4,5,0,4,1,31,0,39,38,0
25,2,109546,14,10,4,6,3,4,0,19,0,58,38,0
46,2,229350,8,13,4,8,3,4,0,32,0,58,38,0
19,2,41401,10,9,4,4,3,4,1,29,0,39,38,0
46,2,186354,14,10,2,2,0,4,1,57,0,40,38,1
50,2,41401,10,9,2,2,5,4,0,53,0,40,38,0
57,3,186354,8,14,2,2,0,4,0,56,0,12,38,1
50,4,229350,10,7,0,1,0,4,1,41,0,20,38,0
19,2,337043,0,6,4,10,3,4,0,16,0,20,38,0
25,2,229350,10,9,4,7,3,4,1,28,0,39,38,0
19,2,186354,10,9,4,0,3,4,0,12,0,39,38,0
25,2,109546,14,9,4,7,3,4,1,36,0,12,38,0
32,2,229350,10,9,4,10,1,4,1,48,0,40,38,0
50,2,229350,10,9,0,1,3,4,1,24,0,34,38,0
37,1,337043,7,11,2,12,0,4,1,22,0,34,38,1
25,2,337043,14,10,4,10,3,4,1,29,0,39,38,0
19,2,186354,14,10,0,0,1,4,0,40,0,39,38,0
19,5,109546,14,10,4,6,3,4,1,19,0,12,38,0
50,3,229350,10,9,2,1,0,4,1,70,0,44,38,1
50,2,229350,6,13,2,0,5,4,1,35,0,40,23,1
19,2,41401,8,11,4,8,1,4,0,35,0,49,38,0
37,2,109546,0,9,0,1,4,4,1,38,0,40,38,0
25,2,186354,7,11,4,6,3,4,1,23,0,39,38,0
46,2,186354,10,9,4,10,1,4,0,22,0,58,38,0
57,2,109546,0,6,2,4,0,4,1,37,0,40,38,0
37,2,186354,11,13,4,0,1,4,0,20,0,40,38,0
37,2,186354,10,9,4,2,0,4,1,31,0,34,38,0
37,2,337043,14,10,2,12,0,4,1,30,0,58,38,1
50,3,109546,10,9,2,2,0,2,1,30,0,44,38,0
37,2,186354,11,9,2,8,0,4,1,75,0,40,38,1
25,2,41401,10,9,4,6,1,4,0,12,0,34,38,0
32,2,337043,8,11,4,9,1,4,0,24,0,39,38,0
63,2,109546,10,9,0,1,4,4,0,29,0,24,38,0
