checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,10.731477589903372,3,3,1426.449775156961,1,2,4.0,1,2,2.0,0,33.82281912021949,1,1,1.0,1,1.0,1,1,1
1,14.52297194372299,3,6,1426.4497751569816,1,2,4.0,0,2,2.0,0,33.822819120219556,1,1,1.0,1,1.0,1,1,1
1,42.55056348418739,2,9,1426.4497751569797,1,4,4.0,0,2,2.0,1,33.82281912021956,1,1,2.0,3,1.0,1,1,1
2,10.731477589903232,3,3,1426.4497751569706,2,0,1.0,0,2,4.0,2,51.10301723063863,1,1,1.0,3,2.0,0,1,0
3,42.55056348418736,1,6,2997.7444300866,1,3,2.0,0,2,2.0,3,25.688349477130583,1,1,1.0,1,1.0,1,1,1
2,10.731477589903246,3,6,6088.4458488491055,1,2,3.0,0,0,4.0,2,25.688349477130515,1,1,1.0,1,1.0,0,1,0
1,10.73147758990328,3,3,1426.449775156973,0,2,4.0,3,2,3.0,0,33.82281912021942,1,1,1.0,1,1.0,0,1,1
2,10.73147758990324,0,3,2997.7444300866055,1,0,4.0,0,2,2.0,2,51.10301723063924,0,0,1.0,1,1.0,0,1,0
3,10.731477589903232,1,4,2997.7444300866164,1,1,4.0,3,1,2.0,3,25.688349477130597,0,1,2.0,1,1.0,0,1,1
1,42.55056348418734,1,4,1426.449775156978,1,0,4.0,3,0,4.0,3,51.10301723063893,1,2,2.0,1,1.0,1,1,1
2,10.731477589903367,3,4,2997.744430086578,4,3,2.0,3,1,2.0,0,33.82281912021938,1,1,1.0,1,1.0,1,1,1
2,33.275493818048126,3,0,6088.445848849116,4,1,4.0,3,2,4.0,2,35.68375000000035,1,0,1.0,1,1.0,1,1,0
3,10.731477589903255,3,0,1426.4497751569693,1,2,1.0,3,2,4.0,3,33.82281912021954,1,1,1.0,3,1.0,1,1,1
1,10.731477589903207,1,6,9542.22309469372,1,0,4.0,3,2,4.0,0,25.688349477130522,1,1,1.0,0,1.0,1,1,1
2,23.879054941726558,3,4,6088.445848849102,1,2,3.0,3,2,2.0,0,39.140977965003096,2,1,1.0,3,2.0,0,1,1
3,23.879054941726576,3,6,2997.7444300866173,4,2,4.0,2,2,2.0,1,51.10301723063906,1,1,1.0,3,1.0,1,1,1
1,21.27019734865724,1,4,1426.4497751569688,4,2,1.0,0,2,2.0,0,33.822819120219556,1,1,2.0,1,1.0,1,1,1
1,10.731477589903246,3,6,2997.744430086603,1,0,4.0,0,2,2.0,0,51.10301723063926,1,1,1.0,1,1.0,0,1,0
3,33.275493818048126,1,0,2997.7444300865723,4,0,1.0,3,2,2.0,0,33.822819120219435,1,2,1.0,0,1.0,1,1,1
2,10.731477589903257,4,4,3311.6812499999714,1,2,4.0,3,2,4.0,0,51.103017230638926,2,1,2.0,1,1.0,0,1,0
2,10.731477589903218,3,6,1426.449775156958,4,0,4.0,1,2,1.0,0,25.68834947713062,0,1,1.0,1,1.0,0,1,0
0,23.879054941726558,3,3,2997.744430086622,1,0,2.0,3,2,4.0,1,25.688349477130608,1,1,1.0,1,1.0,1,1,1
3,14.522971943722968,2,0,1426.4497751569747,4,2,4.0,0,2,1.0,3,25.688349477130632,2,2,1.0,1,1.0,1,1,1
0,10.731477589903303,3,0,1426.449775156959,1,0,4.0,2,2,2.0,3,51.103017230638955,1,1,1.0,1,1.0,1,1,1
2,14.522971943722931,0,2,9542.22309469376,1,3,2.0,0,2,4.0,0,51.10301723063905,0,1,1.0,0,1.0,0,1,1
3,33.275493818048076,3,0,6088.445848849109,2,2,1.0,0,2,4.0,2,33.822819120219485,1,2,1.0,1,1.0,0,1,0
1,14.522971943722931,4,4,2997.744430086574,1,0,4.0,3,2,4.0,0,25.688349477130657,1,1,1.0,1,1.0,0,1,1
2,10.73147758990332,3,6,1426.4497751569675,2,1,4.0,3,2,1.0,1,25.688349477130608,1,2,1.0,1,1.0,0,1,1
1,10.731477589903283,1,6,6088.445848849084,1,2,2.0,3,2,2.0,2,25.688349477130586,0,0,1.0,0,1.0,1,1,1
1,10.731477589903378,3,4,2997.744430086618,1,0,4.0,3,2,2.0,2,51.10301723063879,1,0,1.0,0,1.0,0,1,1
2,14.522971943723025,1,6,2997.7444300866073,4,1,4.0,3,2,4.0,1,51.103017230639026,1,2,4.0,3,1.0,0,1,1
3,23.87905494172663,3,6,2997.7444300865745,4,0,2.0,3,2,3.0,0,25.68834947713062,1,1,1.0,1,1.0,1,1,1
3,14.522971943722942,3,3,2997.744430086595,1,0,2.0,3,0,4.0,2,51.10301723063907,2,1,1.0,1,2.0,0,1,0
1,10.731477589903267,3,4,1426.4497751569668,3,3,3.0,3,2,2.0,1,33.822819120219506,1,1,1.0,3,1.0,1,1,1
1,33.27549381804804,1,6,6088.445848849121,1,2,3.0,3,2,2.0,0,25.688349477130558,1,1,1.0,1,1.0,0,1,1
0,33.27549381804811,3,4,9542.223094693765,1,2,4.0,1,2,4.0,1,51.10301723063893,2,1,1.0,0,1.0,1,1,1
3,23.879054941726544,3,4,1426.4497751569725,4,0,3.0,3,2,4.0,3,25.68834947713067,1,1,1.0,0,1.0,1,1,1
3,33.27549381804814,1,2,1426.4497751569745,1,2,4.0,0,2,2.0,0,33.82281912021943,2,1,1.0,1,1.0,1,1,1
1,23.879054941726597,3,4,1426.4497751569709,4,0,4.0,3,2,4.0,1,25.68834947713061,1,2,1.0,1,1.0,0,1,1
2,14.522971943722956,3,0,2997.7444300865905,1,4,4.0,3,0,3.0,2,51.10301723063864,1,1,1.0,0,1.0,1,1,1
1,23.87905494172657,2,6,1426.4497751569825,3,2,4.0,3,2,4.0,0,39.14097796500314,2,1,2.0,3,2.0,1,1,1
2,42.55056348418737,4,0,2997.7444300865873,1,3,2.0,3,0,2.0,0,25.688349477130593,0,0,1.0,0,1.0,1,1,0
2,42.55056348418712,3,0,2997.744430086568,1,2,3.0,3,2,2.0,0,33.822819120219464,1,1,1.0,1,1.0,1,1,0
2,33.275493818048155,3,6,6088.445848849095,4,0,4.0,3,2,2.0,0,25.688349477130718,1,1,2.0,1,1.0,0,1,1
1,10.731477589903262,1,4,1426.4497751569806,2,3,4.0,3,2,3.0,1,51.103017230638905,1,1,2.0,1,1.0,0,1,1
1,10.73147758990329,1,9,2997.744430086591,1,0,4.0,3,2,3.0,0,25.688349477130565,1,1,1.0,1,2.0,0,1,1
3,10.73147758990334,3,6,1426.4497751569857,4,0,4.0,0,2,4.0,2,33.82281912021949,1,2,1.0,1,1.0,0,1,1
3,42.550563484187194,2,9,6088.445848849147,4,3,2.0,3,2,2.0,2,33.822819120219506,1,0,1.0,3,1.0,1,1,1
3,23.879054941726547,1,2,2997.7444300866046,1,0,3.0,3,2,2.0,3,33.82281912021941,1,1,1.0,0,1.0,1,1,1
3,10.7314775899033,3,0,2997.744430086614,1,1,4.0,0,1,2.0,1,25.68834947713056,1,2,1.0,1,1.0,0,1,1
3,42.55056348418747,3,4,6088.445848849141,1,2,2.0,3,2,2.0,0,33.822819120219506,1,1,1.0,0,1.0,1,0,0
3,10.731477589903303,3,6,2997.7444300866287,4,2,2.0,3,2,2.0,2,25.688349477130675,1,1,1.0,1,1.0,0,1,1
3,14.52297194372306,2,6,1426.4497751569604,2,0,3.0,1,2,1.0,0,33.82281912021948,1,1,1.0,1,1.0,0,1,0
3,42.550563484187634,3,6,6088.445848849134,1,0,4.0,3,2,2.0,0,33.8228191202195,1,1,1.0,3,1.0,1,1,1
1,10.731477589903324,3,3,1426.449775156961,4,2,4.0,1,2,4.0,0,33.822819120219506,1,2,1.0,1,1.0,0,1,1
3,10.731477589903248,2,4,2997.7444300865977,4,1,1.0,1,2,4.0,3,39.140977965003,1,1,2.0,3,1.0,0,1,1
3,10.731477589903257,4,4,2997.7444300866005,2,0,3.0,3,2,4.0,1,33.8228191202195,1,1,1.0,1,2.0,1,0,1
3,33.27549381804823,3,9,6088.445848849098,1,2,4.0,0,2,4.0,0,25.688349477130682,1,2,1.0,1,2.0,0,1,1
1,42.55056348418713,3,4,6088.445848849103,1,2,4.0,3,2,2.0,2,51.103017230639026,1,0,1.0,1,1.0,0,1,0
2,42.55056348418721,3,9,2997.7444300865986,2,1,4.0,3,2,4.0,3,33.822819120219485,2,1,1.0,1,1.0,0,1,1
3,10.731477589903315,1,6,1426.4497751569713,1,2,4.0,2,2,3.0,3,33.82281912021954,1,1,1.0,1,1.0,0,1,1
3,10.731477589903369,1,0,1426.4497751569772,0,3,3.0,2,2,2.0,1,25.68834947713068,1,1,2.0,1,1.0,0,0,1
1,23.879054941726565,3,4,1426.4497751569852,1,2,4.0,0,2,2.0,1,33.82281912021946,1,1,1.0,1,1.0,1,1,1
1,14.52297194372288,1,2,1426.449775156968,1,1,4.0,0,2,1.0,1,33.82281912021951,1,2,2.0,3,1.0,0,1,1
3,23.879054941726583,3,9,1426.4497751569825,3,2,4.0,3,2,1.0,0,33.82281912021947,1,1,1.0,1,1.0,1,1,1
2,14.522971943723029,3,3,1426.449775156962,1,1,4.0,0,2,4.0,3,25.68834947713065,1,2,1.0,1,1.0,1,1,1
2,10.731477589903298,3,0,1426.4497751569609,1,3,3.0,3,2,4.0,2,33.822819120219386,1,1,1.0,1,1.0,0,1,1
2,14.52297194372304,3,0,2997.744430086597,2,1,4.0,3,2,4.0,0,25.688349477130636,1,2,1.0,1,1.0,1,1,1
3,33.27549381804807,3,6,1426.4497751569952,4,2,4.0,3,2,2.0,1,33.82281912021942,1,1,1.0,0,1.0,1,1,1
1,14.52297194372303,3,3,2997.7444300866046,1,1,2.0,0,2,2.0,3,25.688349477130615,1,1,1.0,1,1.0,0,1,1
2,21.29638669834267,3,0,2997.7444300865873,2,0,1.0,1,2,4.0,3,33.82281912021955,1,1,1.0,1,1.0,0,1,1
2,10.731477589903283,1,0,1426.449775156975,1,2,4.0,3,2,2.0,3,33.82281912021944,1,1,1.0,1,1.0,1,1,1
3,14.522971943723007,3,6,2997.744430086609,4,0,4.0,3,2,1.0,3,25.688349477130668,1,1,1.0,1,1.0,0,1,1
