checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,10.73147758990329,3,1,1426.4497751569756,1,2,4.0,3,2,1.0,1,51.10301723063898,1,1,1.0,1,1.0,0,1,1
1,23.879054941726594,3,6,2997.74443008661,1,2,4.0,2,2,3.0,3,51.103017230639004,1,1,1.0,3,1.0,0,1,0
1,14.522971943722956,3,3,2997.744430086589,1,2,3.0,3,0,2.0,0,25.688349477130703,0,1,1.0,1,1.0,0,1,0
2,33.27549381804815,2,0,1426.4497751569775,1,2,4.0,0,2,4.0,2,25.688349477130664,1,1,1.0,1,1.0,0,1,1
0,14.522971943723075,3,6,6088.445848849086,1,3,4.0,3,2,4.0,0,25.68834947713056,1,1,1.0,1,1.0,0,1,1
3,10.731477589903301,3,4,1426.4497751569727,1,3,4.0,0,2,3.0,1,33.82281912021937,1,2,1.0,1,1.0,0,1,0
3,10.73147758990322,3,6,1426.4497751569709,4,0,4.0,3,2,2.0,0,39.14097796500307,1,1,2.0,1,1.0,1,1,1
0,23.879054941726583,3,4,2997.7444300865996,2,2,4.0,0,2,4.0,2,25.68834947713064,1,0,2.0,1,1.0,0,1,0
2,14.522971943722935,3,4,1426.44977515699,0,1,4.0,3,2,2.0,0,25.688349477130583,1,1,1.0,1,1.0,1,1,1
2,14.522971943722988,1,0,1426.449775156972,2,2,4.0,1,2,4.0,3,25.688349477130622,0,1,2.0,1,1.0,0,1,1
3,23.8790549417266,3,9,9542.223094693678,1,2,2.0,3,2,3.0,1,39.14097796500318,2,1,2.0,1,1.0,0,1,1
1,14.522971943723013,1,4,1426.4497751569656,1,1,4.0,2,2,1.0,3,51.10301723063891,1,1,2.0,1,1.0,0,1,1
0,10.731477589903283,3,3,2997.744430086635,1,0,1.0,3,2,2.0,1,51.10301723063877,1,1,1.0,1,1.0,0,1,1
0,23.87905494172656,3,3,1426.4497751569818,1,2,4.0,3,2,2.0,0,33.822819120219414,1,1,2.0,3,1.0,0,1,1
3,14.522971943723038,1,4,2997.7444300865873,4,0,2.0,3,2,4.0,2,33.822819120219364,1,0,1.0,0,1.0,1,1,1
3,23.879054941726583,1,0,2997.744430086625,1,3,4.0,3,2,4.0,2,33.822819120219485,2,1,1.0,0,1.0,0,1,0
3,10.731477589903301,3,4,6088.445848849125,2,0,2.0,3,2,2.0,2,51.10301723063901,1,0,4.0,1,1.0,1,1,1
1,10.73147758990323,1,6,2997.7444300866096,1,3,2.0,2,0,3.0,0,33.822819120219485,1,2,1.0,1,1.0,0,1,0
1,21.280161258286476,3,9,2997.7444300865986,1,0,2.0,0,2,4.0,2,51.103017230638905,1,0,1.0,0,2.0,1,1,1
2,33.2754938180481,1,9,2997.744430086594,1,0,4.0,0,2,4.0,0,51.10301723063884,1,1,1.0,1,1.0,0,1,1
2,23.879054941726594,1,1,2997.7444300866155,0,2,4.0,3,2,3.0,1,25.6883494771306,1,1,2.0,1,1.0,0,1,1
3,42.550563484187236,1,9,9542.223094693654,2,3,2.0,3,0,1.0,3,49.29869776283879,1,1,1.0,3,1.0,0,1,1
1,33.275493818047956,3,6,2997.7444300865895,1,0,4.0,3,2,4.0,0,33.82281912021953,1,0,1.0,1,1.0,1,1,1
1,33.27549381804803,3,3,2997.7444300866146,1,2,3.0,0,2,2.0,1,33.8228191202197,1,1,1.0,0,1.0,1,1,0
3,23.879054941726594,3,4,6088.445848849106,4,0,4.0,3,2,2.0,1,25.688349477130654,1,1,2.0,1,1.0,0,1,1
3,14.522971943722974,2,0,6088.445848849131,1,0,4.0,0,2,4.0,2,33.82281912021945,1,1,1.0,0,1.0,1,1,0
2,42.55056348418735,3,0,2997.744430086589,1,2,4.0,0,2,1.0,1,33.822819120219485,1,1,1.0,1,1.0,1,1,0
3,10.731477589903266,3,3,1426.4497751569745,3,3,4.0,3,2,4.0,1,51.10301723063901,1,1,1.0,1,1.0,0,1,1
3,10.731477589903271,1,4,6088.445848849135,1,0,2.0,3,2,4.0,2,35.68375000000002,0,0,2.0,1,1.0,1,1,1
2,14.52297194372295,3,3,1426.4497751569763,3,2,4.0,0,2,4.0,0,25.688349477130675,1,2,1.0,1,1.0,1,1,0
1,14.522971943723016,3,3,1426.4497751569736,1,0,3.0,2,2,4.0,1,25.688349477130608,1,2,1.0,1,1.0,0,1,1
3,33.27549381804816,3,6,3311.681250000046,1,4,4.0,3,0,2.0,0,51.10301723063896,1,2,1.0,1,1.0,0,1,1
3,23.8790549417266,2,0,6088.44584884911,1,3,2.0,3,2,4.0,1,33.822819120219535,1,1,2.0,0,2.0,0,1,1
3,10.731477589903292,3,6,1426.4497751569797,3,0,3.0,0,2,4.0,3,51.10301723063872,1,1,1.0,1,1.0,1,1,1
3,10.731477589903298,3,4,2997.7444300866227,1,2,3.0,3,2,4.0,3,33.82281912021938,1,1,2.0,1,1.0,1,0,1
3,14.522971943723027,3,4,6088.445848849117,4,0,3.0,0,2,2.0,1,33.822819120219535,1,1,1.0,1,1.0,0,1,1
3,10.731477589903397,3,6,1426.4497751569806,4,0,4.0,3,2,2.0,1,33.8228191202195,1,1,1.0,1,1.0,1,1,1
2,10.731477589903207,1,4,2997.7444300866005,0,2,1.0,3,2,4.0,2,51.10301723063885,1,1,1.0,1,1.0,0,1,1
2,10.731477589903273,3,4,6088.445848849079,2,2,1.0,0,2,1.0,3,25.68834947713065,1,1,1.0,1,1.0,0,1,1
1,23.879054941726583,3,3,2997.74443008661,1,3,2.0,3,2,2.0,0,25.688349477130682,1,1,1.0,1,1.0,0,1,0
3,23.879054941726604,3,6,1426.449775156977,0,2,4.0,3,2,1.0,1,25.688349477130647,1,1,1.0,1,1.0,0,1,1
3,23.879054941726558,1,4,1426.4497751569727,4,0,4.0,3,2,4.0,3,39.140977965002996,1,1,2.0,1,1.0,1,1,1
0,10.731477589903285,3,6,1426.4497751569763,1,0,4.0,1,2,2.0,0,33.82281912021963,1,1,1.0,1,1.0,0,1,1
3,10.731477589903339,2,4,1426.4497751569754,1,0,4.0,0,2,4.0,3,39.14097796500314,1,1,2.0,1,1.0,1,1,0
0,33.275493818048034,1,6,2997.7444300866005,1,3,4.0,3,2,4.0,0,39.14097796500316,1,1,1.0,1,1.0,0,1,1
3,14.52297194372292,3,3,1426.449775156981,1,2,2.0,3,2,4.0,3,51.10301723063922,1,0,1.0,3,1.0,0,1,0
2,33.27549381804813,3,6,2997.7444300866027,1,0,4.0,3,2,4.0,2,39.140977965003216,1,0,1.0,1,1.0,1,1,1
3,14.522971943722904,3,6,2997.7444300865986,4,3,4.0,3,1,4.0,3,25.688349477130636,1,1,1.0,1,1.0,1,1,1
1,23.879054941726583,3,4,2997.7444300865823,1,0,4.0,1,0,4.0,0,51.10301723063901,1,1,2.0,0,1.0,1,1,0
3,10.731477589903298,3,4,1426.4497751569854,3,3,1.0,1,2,2.0,3,33.82281912021944,1,1,2.0,1,1.0,1,1,1
3,10.7314775899032,3,3,1426.449775156971,1,3,4.0,0,2,4.0,3,25.688349477130533,1,2,1.0,1,1.0,0,1,0
1,10.731477589903355,4,4,1426.4497751569716,1,0,4.0,0,2,3.0,2,33.822819120219506,1,2,2.0,3,2.0,0,1,0
1,14.522971943722972,1,4,1426.4497751569772,1,3,4.0,3,2,3.0,0,33.822819120219435,1,2,2.0,1,2.0,1,1,0
1,23.879054941726565,3,6,1426.4497751569772,1,0,4.0,3,2,4.0,3,51.103017230639324,1,1,1.0,3,1.0,0,1,1
0,14.522971943722915,3,3,1426.4497751569825,1,0,4.0,1,2,4.0,0,39.14097796500323,1,2,1.0,1,1.0,1,1,0
1,14.52297194372296,3,7,1426.449775156972,1,1,1.0,3,2,1.0,3,25.688349477130686,1,1,1.0,1,1.0,0,1,1
2,23.879054941726583,3,4,2997.7444300866014,2,0,4.0,3,2,4.0,1,25.68834947713067,1,1,1.0,1,1.0,0,1,0
3,23.879054941726604,3,6,2997.7444300866164,1,0,3.0,0,2,2.0,1,33.82281912021958,1,1,1.0,0,1.0,1,1,1
1,10.731477589903214,3,6,1426.4497751569581,1,2,1.0,3,2,1.0,2,51.103017230639054,1,1,1.0,1,1.0,0,1,1
