age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,6,192413,2,9,2,1,1,4,1,3908,2205,23,27,0
20,6,61343,0,9,0,4,4,4,0,5013,1740,23,27,0
64,4,119069,4,14,6,3,3,1,0,14344,2824,61,17,1
18,6,258498,13,2,5,7,0,4,1,3325,2051,27,26,0
20,6,142061,9,1,5,1,5,1,0,4064,1672,23,27,0
20,6,100776,0,1,4,8,3,2,1,5013,1740,66,15,0
52,2,239321,8,5,2,6,0,3,0,7298,2559,61,14,1
48,2,356238,14,11,1,5,3,1,0,14344,1564,61,1,1
20,6,52738,13,2,3,1,2,0,1,5013,1740,5,38,0
31,6,136684,11,1,2,1,1,3,0,5013,2179,66,3,0
20,6,201393,13,1,2,8,3,3,1,4064,1740,23,28,0
20,6,199191,6,4,1,1,0,1,0,4650,625,34,32,0
20,6,51499,10,12,5,8,2,1,0,5013,1579,19,5,0
53,4,92440,7,13,3,11,5,2,1,14084,1887,89,1,1
20,6,29810,13,14,3,9,4,3,1,2829,1740,34,7,0
58,5,320194,7,3,2,3,3,1,1,14344,1887,31,40,1
66,1,161599,2,5,1,6,3,2,0,10520,1564,40,29,1
75,1,226665,11,15,4,10,3,1,1,7298,1887,61,6,1
20,6,141490,11,10,6,8,3,1,0,5013,1740,23,25,0
20,6,972354,11,3,3,8,3,2,1,5013,2001,4,5,0
60,5,129513,5,12,1,0,5,1,1,14084,1848,61,40,1
23,3,143833,14,15,2,0,5,1,1,7688,2444,58,14,1
29,6,31023,8,1,0,1,3,2,0,5013,1590,13,27,0
18,6,186110,1,12,5,8,3,4,0,3464,2002,96,5,0
20,6,318934,11,12,3,1,2,1,0,5013,1408,66,2,0
20,4,120475,13,8,2,8,3,1,0,2597,1579,96,28,0
40,6,161092,13,1,3,1,4,2,1,5013,1740,19,27,0
52,4,193961,9,11,1,9,0,2,0,4934,2415,61,14,1
18,6,168660,13,1,4,12,0,4,1,5013,1590,23,27,0
18,6,96779,13,1,4,8,3,0,0,5013,1740,51,24,0
38,3,293176,10,9,1,7,5,1,0,15024,1564,61,4,1
20,6,215047,15,1,3,1,1,3,1,3137,1876,66,39,0
28,2,66686,11,12,5,13,1,1,1,8614,1848,61,20,1
20,6,249957,1,5,0,1,0,1,0,4650,1740,51,27,0
20,6,79303,7,6,0,8,2,0,0,5013,1740,20,17,0
18,6,224361,13,5,4,8,5,0,0,4064,810,23,37,0
44,2,242391,7,9,6,10,3,1,1,13550,1887,84,22,1
47,5,199934,0,16,1,11,2,4,0,99999,1887,89,7,1
19,6,134152,13,2,0,8,1,2,0,3411,1672,23,27,0
17,1,74775,4,1,3,1,2,0,0,5013,1740,23,15,0
74,0,240255,10,10,6,7,1,1,1,99999,1848,89,6,1
18,6,37778,3,1,4,12,2,0,0,3908,1741,7,27,0
20,6,305781,13,8,4,7,4,1,0,2174,1740,34,29,0
31,0,212838,15,13,4,10,5,0,0,15024,1564,61,22,1
18,6,155767,13,5,6,2,0,0,1,3137,1628,60,15,0
20,6,59829,13,1,3,8,1,3,1,5013,1741,23,21,0
20,0,196504,13,4,0,8,5,4,1,1831,1579,23,27,0
44,0,205424,12,10,6,6,0,2,1,5178,1887,61,37,1
18,6,83542,6,6,0,1,4,0,0,3464,1672,81,5,0
18,1,132633,15,1,1,8,3,2,1,3273,1876,19,34,0
69,2,196529,5,12,2,6,0,0,1,8614,1848,58,40,1
18,6,63921,15,8,3,1,2,0,1,5013,1974,11,27,0
17,6,340940,6,1,5,8,2,2,1,5013,1740,64,27,0
17,6,330466,13,3,5,8,1,2,1,4064,1672,81,27,0
18,6,161683,13,1,4,1,1,3,0,4064,1590,23,5,0
68,6,255830,12,1,6,1,5,0,0,4064,1672,17,27,0
57,2,198000,7,12,4,10,2,4,1,9386,1887,65,40,1
20,6,363032,5,1,3,8,1,1,0,2597,1741,81,5,0
17,6,118337,13,5,1,1,2,0,0,2829,1740,38,27,0
43,2,115040,0,3,0,5,2,2,0,2829,1628,19,3,0
18,6,125155,15,8,3,8,5,1,1,4650,1740,66,15,0
41,6,89598,0,4,5,5,1,4,0,5013,1980,66,36,0
20,6,211301,1,1,5,8,0,1,0,3908,1408,66,27,0
20,6,191357,7,1,3,8,0,1,0,5013,1876,11,6,0
85,6,137733,5,1,5,8,4,1,0,5013,1651,3,5,0
20,6,195329,7,14,3,8,3,4,1,3908,2205,23,5,0
17,6,160784,13,9,4,7,4,1,0,5013,1876,66,24,0
18,3,326886,13,7,4,7,4,1,1,4064,1740,96,16,0
17,3,46537,4,8,3,8,2,3,0,3325,1740,23,7,0
50,4,107218,7,1,5,6,0,1,1,5013,1740,87,27,0
18,6,212847,13,1,6,8,2,4,1,4064,1579,72,3,0
20,6,32423,5,1,4,1,0,3,0,3137,1876,23,27,0
20,6,240323,7,4,5,6,1,3,1,6849,1628,66,15,0
18,6,169631,9,1,3,8,2,4,0,5013,1590,86,36,0
60,2,177482,8,8,4,6,5,0,1,10520,2415,5,21,1
19,6,181896,13,1,4,8,2,1,0,5013,625,4,27,0
18,6,283715,12,3,4,8,4,2,1,4650,1628,51,27,0
18,6,183523,13,9,3,1,1,1,1,3325,1740,88,27,0
18,6,40083,13,1,5,8,3,0,0,3908,1876,96,15,0
20,3,145419,13,12,5,1,3,0,1,2829,1590,97,27,0
20,6,208999,13,8,1,5,2,3,1,5013,1740,23,27,0
88,6,101562,9,12,5,8,2,2,0,5013,2001,91,27,0
19,6,87250,13,3,6,8,4,1,1,4064,1740,66,7,0
19,5,122749,7,1,5,8,2,3,0,5013,2057,96,36,0
88,5,27408,11,12,5,1,0,3,1,4650,1741,17,37,0
17,6,91145,4,12,2,8,0,1,0,5013,1740,73,27,0
20,2,214702,15,1,6,8,2,3,1,4650,2002,65,27,0
69,0,313835,6,15,2,12,5,4,0,7688,1887,61,9,1
21,6,137658,13,14,6,4,3,3,1,5013,2042,51,27,0
20,6,44791,11,1,5,8,5,4,0,5455,1740,26,37,0
20,6,82051,13,7,5,8,2,2,1,5013,1672,19,27,0
20,6,107620,6,8,5,8,0,3,0,2202,1579,23,26,0
20,6,115784,13,4,2,8,3,1,0,2407,2057,8,26,0
20,6,180419,13,15,5,8,3,4,0,2202,1672,17,1,0
20,6,184556,15,4,6,1,4,3,0,4064,1672,6,27,0
83,6,152617,5,1,1,11,5,2,0,5013,1740,66,27,0
20,5,147440,11,1,5,8,2,0,0,4650,1741,13,24,0
