age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
88,6,355978,13,2,3,4,3,4,0,4064,1740,51,15,0
21,6,273771,4,9,6,8,3,3,0,5013,1672,23,7,0
20,6,150132,13,3,2,1,2,0,1,3908,1726,82,27,0
21,6,90245,13,12,2,8,5,0,0,3908,1741,74,27,0
59,2,271521,0,15,2,12,5,0,0,13550,2824,61,13,1
19,6,165039,3,1,0,5,3,3,0,3908,1980,66,27,0
53,2,171467,9,3,4,13,5,4,1,8614,1977,46,10,1
17,6,496526,11,14,3,8,2,3,0,5013,1672,23,33,0
18,6,54782,13,7,5,8,5,4,1,4650,2051,23,39,0
74,6,260106,5,10,4,8,2,2,0,4650,1740,11,37,0
21,6,319422,3,8,6,0,3,4,0,2407,2205,3,30,0
66,2,333530,7,8,1,11,1,3,0,7688,2824,61,8,1
18,6,45796,13,2,6,8,1,1,1,3471,1672,66,27,0
58,4,44257,5,14,1,5,0,1,1,4787,2415,61,14,1
20,5,43479,8,11,3,8,1,4,1,5013,1741,53,21,0
43,2,59612,6,7,1,3,5,0,0,4934,2824,97,31,1
17,6,101017,13,8,5,8,3,3,1,1409,1740,68,27,0
20,6,168901,13,12,4,8,1,2,0,4650,1740,23,15,0
18,2,277342,0,5,6,1,2,0,0,5013,1740,19,5,0
19,6,350680,6,6,5,1,2,1,1,5013,1672,23,27,0
18,6,306164,1,1,1,1,2,0,1,4064,1740,23,34,0
20,6,454915,13,1,4,8,2,1,1,1506,2754,51,26,0
18,6,321187,13,13,5,8,1,2,0,3325,1740,23,27,0
66,5,93770,8,15,3,7,1,3,0,7298,1887,61,16,1
70,6,195770,5,5,2,8,4,2,0,5013,1590,66,33,0
20,6,83253,13,1,1,11,1,0,1,5013,1672,12,36,0
18,2,55849,13,12,0,8,2,4,1,4650,1740,51,13,0
17,6,248145,12,2,6,1,3,4,1,5455,1590,17,27,0
20,6,301556,13,1,6,8,2,3,0,6849,1974,19,1,0
17,6,206049,13,6,6,8,3,4,1,6849,2339,87,27,0
88,6,155963,13,1,1,8,1,0,0,5013,1504,10,23,0
43,2,191858,5,10,5,10,5,1,0,20051,1564,98,38,1
20,6,206199,4,1,4,1,3,0,1,2653,2002,49,3,0
33,3,406051,15,16,6,4,0,2,1,7688,1848,61,17,1
20,6,300290,13,1,4,0,4,1,0,2174,1672,51,10,0
21,6,173679,13,9,5,4,0,3,1,3325,1672,96,15,0
55,4,212120,13,11,2,11,4,4,1,15024,1564,61,2,1
