age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,1,84278,0,16,0,7,4,4,1,13550,1977,40,18,1
81,0,162187,10,2,2,2,4,3,1,8614,2547,61,6,1
20,6,154210,12,1,3,1,1,4,0,4650,1876,66,32,0
20,6,153588,0,12,3,8,1,4,1,1506,1504,51,28,0
47,3,146711,14,10,6,12,3,2,1,7688,2824,64,8,1
20,6,324254,9,1,6,1,2,2,0,5013,1590,51,15,0
18,6,162432,13,5,4,8,0,2,1,3908,2205,48,27,0
18,6,220589,13,1,0,5,3,1,1,4650,1876,34,33,0
79,3,112351,8,8,3,12,1,3,0,14084,1848,50,20,1
26,0,97128,12,15,3,13,3,3,0,7298,1977,89,20,1
20,6,101338,13,4,4,8,1,4,0,5013,1740,66,15,0
18,6,227800,11,12,2,8,1,0,1,3137,1579,19,15,0
56,1,147256,8,9,1,3,5,4,0,7298,1887,98,35,1
18,1,147654,13,11,4,8,2,4,0,5013,1741,23,27,0
21,6,111985,13,4,3,8,3,2,1,3325,1672,50,27,0
18,6,208613,9,1,3,1,2,0,0,2407,2051,51,36,0
17,6,194710,12,1,5,8,0,2,0,4064,1876,2,15,0
55,3,159755,6,11,2,3,5,1,1,27828,1564,6,14,1
79,5,208451,12,4,4,0,4,3,1,7688,1564,61,9,1
20,3,236684,0,13,5,0,2,0,0,2174,1672,51,5,0
39,1,131811,2,15,1,3,2,1,1,5178,1887,89,29,1
20,6,218382,3,6,4,2,0,1,0,2829,1740,51,27,0
18,6,403788,13,9,6,8,1,0,1,4650,1740,23,22,0
20,1,241962,15,1,0,8,1,2,0,3908,2001,23,5,0
20,0,34233,3,1,1,8,0,4,1,3674,1740,23,14,0
20,6,51158,8,1,3,0,3,2,0,2829,1380,81,34,0
20,4,45522,6,1,4,8,2,0,1,3325,1741,54,27,0
34,0,120781,9,2,1,9,5,4,0,14344,1848,48,38,1
79,5,109633,1,13,3,9,0,1,1,14084,1564,47,0,1
20,6,178665,7,14,0,5,1,3,0,5013,1740,66,27,0
21,6,236804,13,1,6,1,3,4,1,5013,1721,23,27,0
20,6,93618,13,9,4,1,1,4,1,3908,1740,17,15,0
20,6,295127,3,1,6,8,3,3,0,3942,1762,23,36,0
19,6,150861,14,14,5,8,4,1,1,3411,1741,51,15,0
18,1,133014,12,1,5,1,3,0,0,4865,1672,19,24,0
21,6,111130,2,3,0,8,1,4,1,5013,1408,23,33,0
68,0,198681,1,14,5,3,0,1,0,14084,1977,89,40,1
19,5,173652,1,1,0,2,4,2,1,3908,1672,4,22,0
20,6,112362,3,1,5,1,4,2,1,2354,1876,34,15,0
79,2,152292,7,11,0,13,4,0,1,25236,1848,61,7,1
42,5,119565,13,9,1,12,5,1,1,7688,2559,24,12,1
20,6,182123,6,10,4,1,2,3,1,2174,1740,96,34,0
74,1,205469,7,2,6,4,4,4,1,7688,1887,61,18,1
65,6,284758,3,9,5,1,4,2,1,5013,1408,24,18,0
88,2,205570,13,2,3,1,4,0,0,4064,1590,23,27,0
88,1,290763,6,2,3,1,4,0,1,5013,1504,14,27,0
43,0,217902,5,9,1,2,1,2,1,8614,1564,89,40,1
82,6,169980,13,1,6,4,2,3,0,3137,1672,23,27,0
20,6,375482,8,1,5,1,0,2,0,3908,2002,66,32,0
20,6,201680,14,1,2,1,4,0,1,5013,2002,23,32,0
20,6,80004,9,1,0,1,4,3,0,5013,1617,75,27,0
61,2,233865,14,14,3,9,0,2,1,8614,1887,2,40,1
57,1,157749,10,5,1,12,5,4,0,27828,1564,61,19,1
88,6,77009,1,13,6,8,3,2,1,1151,1876,51,29,0
18,3,70884,13,5,4,0,1,4,0,4064,1740,23,27,0
21,6,74156,13,1,6,1,3,2,0,3456,1740,26,5,0
20,6,207107,13,1,3,6,0,4,0,4064,1573,45,27,0
18,6,122749,12,9,5,8,1,4,1,5013,1762,29,33,0
82,6,328301,1,13,0,1,3,3,0,4064,2057,84,32,0
88,3,201680,0,1,3,3,1,3,0,3325,1740,51,21,0
18,6,111058,1,9,4,8,5,2,1,2829,1340,19,27,0
20,6,226388,9,1,3,1,0,0,0,3325,1740,20,24,0
18,3,121127,11,1,3,8,1,0,0,4064,1651,51,35,0
17,4,169129,13,9,3,1,2,0,1,3411,2051,23,27,0
18,0,109952,11,16,3,2,1,2,0,5013,1669,51,36,0
18,6,253759,0,1,5,8,3,0,1,3464,1651,23,5,0
58,3,245193,10,9,3,10,1,1,0,7688,1977,61,9,1
20,6,159897,15,1,0,8,4,3,1,5013,1628,60,3,0
20,6,111415,15,1,4,8,4,1,1,7443,1740,72,1,0
26,4,187493,9,15,2,4,1,3,1,13550,1887,95,35,1
20,4,306515,13,1,5,6,2,2,0,5013,1741,81,5,0
17,6,67083,13,4,5,8,1,2,0,4064,2002,51,7,0
45,0,122861,12,15,2,12,3,0,1,7298,1887,60,16,1
21,6,211154,13,10,5,8,3,0,0,3464,1740,23,5,0
71,1,167777,7,13,4,9,1,4,1,14084,1887,52,4,1
18,6,488706,13,1,0,1,0,0,1,5013,1380,11,39,0
18,6,154835,0,2,5,4,3,3,1,1848,1740,10,27,0
18,6,50122,9,6,6,8,1,3,0,2174,2051,44,12,0
24,0,146103,10,11,1,3,2,4,1,8614,1887,89,40,1
20,6,174351,0,2,6,5,0,2,0,5013,2002,81,23,0
19,6,50748,13,4,4,1,4,2,0,2174,1740,66,2,0
50,2,326104,11,16,0,13,0,1,0,7688,1887,61,39,1
20,6,238360,4,1,0,1,1,0,0,6849,1740,19,27,0
20,6,162424,13,4,0,1,2,0,1,5013,1740,51,27,0
20,6,359678,13,1,4,8,1,4,1,3137,1740,18,27,0
20,6,146409,9,1,5,8,2,0,0,3325,2042,19,15,0
29,0,200734,13,12,0,8,0,4,0,5013,1740,77,27,0
79,4,107373,15,3,1,10,0,2,0,7688,1564,89,35,1
18,6,59767,4,1,4,8,0,3,1,4650,1741,31,27,0
19,1,143766,13,2,0,1,3,2,1,3325,1980,6,33,0
20,6,86399,15,1,4,9,4,1,0,5013,1672,57,27,0
20,4,192213,13,10,0,11,2,2,0,5013,1980,23,27,0
18,6,225053,13,1,0,8,0,0,0,5013,1590,19,27,0
24,5,181824,14,12,5,11,5,2,1,14344,1887,61,9,1
20,6,229148,13,12,6,8,0,1,1,4650,1740,23,5,0
35,6,26950,13,1,5,1,2,4,0,5013,1876,19,5,0
51,1,224147,7,4,0,12,4,1,0,10605,2444,61,9,1
17,6,167725,12,2,0,8,2,3,1,4650,1974,3,27,0
18,6,179413,5,15,0,8,1,3,0,5013,1672,23,28,0
60,1,178353,7,14,3,13,4,1,0,7298,1887,97,8,1
20,6,100270,12,1,6,8,4,0,1,4064,1740,21,28,0
21,6,170050,13,9,4,1,1,1,0,3464,1740,23,27,0
76,6,244554,13,1,0,8,5,0,0,5013,1740,23,27,0
20,6,136198,13,15,4,8,3,0,0,4064,1590,96,27,0
17,1,199495,11,7,1,10,4,4,1,3908,1672,23,8,0
32,0,180342,4,7,6,11,0,4,0,8614,1977,46,15,1
19,6,145791,15,8,3,9,0,3,0,5013,1741,39,36,0
17,6,170263,9,15,1,8,4,2,1,5013,2057,30,5,0
