RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,86,180,23,102,11,0,0,100,-7,7,8,11,0,32,0,0,0,22,47,2,1,0,63
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,93,803,383,383,2,-9,-9,-9,65,6,6,99,18,-9,24,-9,-9,-9,-9,29,-9,-9,-9
0,-9,46,128,55,-9,4,12,-9,82,6,3,6,0,100,-9,65,36,-9,98,-9,2,-9,100
0,-9,803,383,-9,-9,-9,19,-9,83,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,54,308,1,91,25,1,1,85,1,4,6,32,1,41,0,1,1,52,42,8,4,2,100
0,75,98,2,15,28,0,0,100,-7,7,8,34,6,50,-7,3,2,20,100,3,3,0,71
0,-9,803,-9,-9,77,-9,19,100,-9,7,8,100,19,100,24,66,66,-9,471,-9,1,-9,75
1,67,134,1,69,47,0,0,88,11,6,6,44,5,14,0,0,0,18,76,10,4,1,67
0,66,125,1,-9,13,0,0,90,53,6,2,13,6,99,0,2,2,6,100,2,6,0,100
0,66,166,17,129,20,0,0,100,-7,7,8,22,1,29,-9,0,0,70,75,7,2,5,75
0,72,311,6,97,28,0,0,90,12,4,6,32,2,52,9,0,0,45,73,1,4,1,50
1,80,197,5,118,16,0,0,90,62,6,6,14,2,43,12,1,1,31,-8,5,1,0,79
0,-9,803,383,-9,-9,-9,-9,-9,-9,7,8,-9,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
1,83,170,3,66,33,0,0,100,-7,7,8,31,2,20,0,1,1,18,-8,3,3,0,49
0,65,115,6,36,24,0,0,96,8,6,5,29,4,47,0,1,0,47,83,7,7,0,100
0,87,240,4,105,22,0,0,100,-7,7,8,15,2,33,-7,1,1,23,83,4,2,1,60
1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,72,186,8,56,27,0,0,100,-8,6,6,28,3,42,0,2,1,26,88,2,3,1,58
0,-9,803,-9,-9,-9,-9,19,-9,83,7,8,100,19,100,-9,4,-9,-9,471,-9,-9,-9,100
1,85,112,20,94,25,0,0,100,-7,7,8,21,1,13,0,0,0,0,75,3,3,0,54
1,92,803,-9,379,14,0,0,100,-7,7,8,100,19,-9,-9,66,66,-9,-9,9,-9,1,-9
0,-9,803,383,383,-9,19,19,-9,83,6,2,100,-9,100,-9,66,-9,-9,-9,-9,-9,-9,100
0,62,106,1,48,11,0,0,100,-7,7,8,3,4,19,0,5,5,67,62,5,1,3,50
0,-9,803,383,-9,-9,-9,-9,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,73,125,1,68,13,0,0,100,-7,7,8,21,3,27,0,4,4,43,91,4,3,1,67
0,65,178,6,71,24,1,0,91,0,4,5,26,3,77,11,2,1,69,83,1,5,0,100
0,-9,803,-9,383,-9,19,19,-9,83,6,6,100,19,100,-9,66,-9,-9,471,-9,-9,-9,100
0,79,104,7,54,8,0,0,79,22,6,6,12,0,33,0,1,1,-9,-8,1,1,0,40
