RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,-9,803,383,-9,78,-9,-9,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
1,75,243,5,68,63,0,0,100,-7,7,8,88,3,-9,0,1,1,6,35,7,1,0,0
0,62,-9,2,-9,7,0,0,100,-7,7,8,3,4,19,0,0,0,64,-8,5,1,3,60
0,56,243,3,82,24,1,1,88,1,4,6,28,1,40,0,1,2,81,-8,5,2,0,71
0,70,229,5,67,15,0,0,100,-7,7,8,23,2,20,-7,3,3,63,58,4,2,3,60
1,79,307,4,105,12,0,0,100,-7,7,8,8,1,40,0,0,0,45,77,4,2,1,100
0,64,288,3,74,15,0,0,84,18,2,4,13,2,23,0,8,7,31,-8,8,1,2,81
1,71,269,6,76,22,0,0,100,-7,7,8,17,1,19,0,1,1,35,59,7,3,3,67
1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,72,205,5,67,20,0,0,94,28,6,6,25,1,42,0,0,0,37,60,5,3,0,86
0,-9,803,383,-9,-9,-9,-9,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,-9,383,383,-9,19,19,-9,83,6,2,100,-9,-9,-9,66,-9,-9,-9,29,-9,18,100
0,93,803,-9,383,78,-9,-9,100,-9,6,8,100,19,100,-9,66,-9,165,471,29,23,18,-9
0,-9,803,383,-9,-9,-9,19,-9,83,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,54,176,45,98,7,2,2,-9,16,6,2,8,0,100,3,1,1,73,-8,-9,1,-9,100
1,82,193,20,108,15,0,0,95,14,6,6,17,0,15,0,0,0,10,-8,2,-8,0,37
0,82,209,3,87,11,0,0,100,-7,7,8,12,1,33,0,4,5,34,88,0,1,0,50
1,56,76,5,91,12,2,1,85,7,0,5,13,3,27,0,3,3,29,76,4,2,1,71
1,72,235,5,89,22,0,0,100,2,4,6,23,2,33,0,0,0,38,26,6,2,0,71
0,-9,803,-9,383,-9,-9,19,-9,83,7,8,100,19,100,-9,66,-9,-9,471,-9,-9,-9,100
0,70,130,10,26,6,0,0,83,38,6,6,3,2,16,0,0,0,59,-8,3,1,1,78
1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,40
0,-9,803,-9,383,78,-9,-9,100,-9,6,8,100,19,-9,-9,66,66,165,471,29,23,18,-9
0,-9,803,383,-9,-9,-9,-9,-9,78,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
1,74,228,5,71,15,3,3,88,27,6,2,22,3,35,1,1,1,-8,-8,1,1,0,38
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,86,455,54,165,21,0,0,100,-7,7,8,26,-9,-9,-7,0,0,24,-8,14,1,3,100
0,-9,803,383,383,-9,19,19,-9,83,6,8,100,19,100,-9,66,-9,-9,471,-9,-9,-9,100
1,84,326,7,113,12,0,0,100,-7,7,8,12,1,-9,2,0,0,10,-8,4,-8,1,67
1,93,803,383,383,-9,-9,0,100,-7,7,8,0,-9,-9,23,0,-9,-9,66,4,-9,0,100
1,-9,189,364,383,78,0,0,100,2,7,8,-9,18,-9,-9,-9,-9,87,-9,2,22,17,32
0,-9,803,-9,36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,93,803,-9,383,78,-9,-9,100,-9,6,8,100,19,-9,-9,66,66,-9,471,29,-9,-9,-9
0,-9,152,3,32,16,2,2,74,7,4,4,21,3,32,0,0,1,93,67,7,2,3,100
1,65,232,2,79,37,1,1,100,48,6,6,44,6,50,0,1,1,28,89,6,4,2,75
0,-9,803,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,-9,803,383,-9,78,-9,-9,-9,-8,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,74,145,4,12,16,0,0,81,60,6,6,25,6,50,0,2,2,38,67,3,3,0,57
0,-9,803,383,-9,-9,-9,19,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,18,100
0,87,150,4,62,25,0,0,100,-7,7,8,16,2,24,2,0,0,10,31,2,1,0,40
1,63,236,10,67,29,0,0,96,29,5,6,33,2,36,0,0,0,63,75,9,3,4,100
1,82,803,3,382,77,0,0,100,-7,7,8,36,19,47,-7,0,-9,85,99,4,14,2,-9
0,73,192,19,83,12,0,0,81,55,6,6,17,0,53,0,1,1,42,83,2,5,0,100
1,71,170,15,48,34,0,0,100,38,6,6,37,0,39,19,1,1,45,-8,7,1,3,67
0,93,803,-9,383,78,-9,19,100,-9,6,8,100,19,100,24,-9,-9,165,471,29,-9,18,25
0,93,803,-9,380,78,-9,18,100,-9,6,8,-9,19,100,-9,66,-9,165,471,29,23,18,100
0,-9,803,383,-9,42,-9,-9,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,803,383,-9,-9,-9,0,-9,81,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,61,97,7,27,21,0,0,86,5,4,5,19,2,56,0,3,2,11,68,6,4,-8,100
1,65,152,2,43,11,2,1,90,20,6,2,7,3,22,0,0,0,43,-8,3,1,0,38
0,93,803,-9,383,78,-9,-9,100,-9,6,8,100,19,-9,-9,66,66,-9,471,29,-9,18,-9
0,79,207,5,88,24,0,0,100,-7,7,8,20,1,37,-7,1,1,14,72,5,3,0,80
1,75,288,2,106,18,0,0,89,2,4,6,23,2,39,-7,0,0,34,-8,3,1,1,50
0,93,803,383,-9,-9,-9,19,-9,83,7,8,-9,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,803,-9,383,-9,-9,19,-9,83,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
