RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,-9,803,383,-9,14,-9,-9,-9,82,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,72,15,1,-9,14,0,0,100,-7,7,8,16,1,32,3,9,8,13,53,4,1,0,60
1,78,393,8,183,41,0,0,100,-7,7,8,36,1,31,17,0,0,29,-8,7,2,2,47
0,-9,194,19,86,21,1,0,75,-7,3,5,26,0,56,1,0,0,108,69,10,2,5,100
0,93,803,-9,383,78,-9,-9,100,-9,6,8,100,19,100,-9,66,-9,165,471,29,23,18,-9
1,93,803,-9,383,-9,-9,-9,100,-7,7,8,-9,19,-9,-9,65,6,-9,-8,29,-9,-9,-9
0,93,803,383,-9,-9,-9,19,-9,83,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,803,383,-9,78,-9,-9,-9,-7,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,76,219,6,68,16,0,0,91,36,6,6,22,2,36,7,1,0,36,-8,2,3,0,75
1,71,160,2,67,43,0,0,100,-7,7,8,50,4,5,0,65,65,15,13,4,-8,0,-3
0,55,184,6,157,78,0,0,100,-7,7,8,99,5,37,0,0,0,76,-8,10,9,5,56
0,73,307,5,79,25,0,0,100,-7,7,8,23,3,12,-7,1,2,49,66,7,2,3,64
1,83,172,3,86,14,0,0,100,-7,7,8,16,1,24,0,0,0,10,92,1,2,0,40
0,93,803,383,383,-9,-9,19,-9,-9,7,8,100,19,100,-9,-9,-9,165,471,29,-9,18,100
0,-9,803,383,-9,8,-9,-9,-9,-8,7,8,26,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
1,79,417,6,159,29,0,0,100,-7,7,8,25,2,10,-9,0,0,24,-8,4,2,0,45
1,78,297,1,82,28,0,0,100,-7,7,8,24,5,0,-7,2,2,2,56,3,2,0,16
0,93,803,383,-9,-9,-9,19,-9,-9,7,8,20,19,100,-9,-9,-9,-9,471,29,-9,-9,100
0,-9,801,21,-9,-9,0,1,100,-9,7,8,-9,6,100,-9,1,0,164,396,-9,-9,-9,100
0,-9,30,32,33,-9,18,18,-9,81,6,2,32,3,100,-9,-9,1,165,471,-9,3,18,21
0,-9,431,2,174,78,0,0,100,-7,7,8,100,18,10,-9,2,2,78,105,29,22,18,81
0,57,106,7,11,19,0,0,100,-7,7,8,27,3,100,-7,5,6,87,72,-9,1,-9,100
0,-9,803,383,-9,78,-9,-9,100,83,7,8,100,19,100,24,66,66,-9,471,-9,-9,-9,100
0,-9,803,-9,383,78,0,-9,100,-9,6,6,100,19,100,-9,66,10,165,471,29,23,4,-9
1,74,102,19,65,15,0,0,100,-7,7,8,18,2,17,0,1,1,51,-8,3,1,0,50
1,81,229,10,105,14,0,0,94,73,6,6,20,0,25,0,0,0,10,13,1,-9,1,44
0,-9,803,383,-9,-9,-9,-9,-9,-9,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,803,383,-9,-9,-9,19,-9,83,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
0,-9,-9,383,383,-9,19,19,-9,83,6,2,100,-9,-9,-9,66,-9,-9,-9,29,-9,18,100
1,77,262,1,79,18,0,0,100,-7,7,8,13,2,59,1,5,5,13,76,3,1,0,76
0,58,89,3,68,12,3,0,76,40,6,5,12,2,58,0,1,1,93,82,9,4,4,100
0,63,118,12,77,27,1,0,75,5,4,4,13,2,26,-7,0,0,49,-8,12,2,2,75
1,73,224,5,40,24,0,0,100,-7,7,8,27,1,25,0,1,2,8,-8,3,2,0,55
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,73,231,9,55,21,0,0,95,54,6,6,29,2,29,2,0,0,18,265,4,2,0,57
0,-9,803,383,383,78,19,19,-9,83,5,3,100,-9,100,-9,66,-9,-9,-9,-9,-9,-9,100
0,-9,803,383,-9,-9,-9,19,-9,-9,7,8,-9,19,100,-9,-9,-9,-9,471,-9,-9,18,100
0,-9,-9,383,383,-9,19,19,-9,83,6,2,100,-9,100,-9,66,-9,-9,-9,-9,-9,-9,100
1,74,109,10,24,11,0,0,100,-7,7,8,14,0,54,0,1,1,38,-8,3,1,0,100
0,-9,803,383,-9,-9,-9,0,-9,21,7,8,100,19,100,-9,-9,-9,-9,471,-9,-9,-9,100
1,85,368,14,188,14,0,0,95,29,6,6,15,0,40,0,0,0,7,-8,1,1,0,42
