checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,11.085526802627056,4,3,2339.1347224494825,1,0,2.0,0,2,4.0,0,48.23549361444277,1,2,2.0,3,1.0,0,1,1
1,12.767844455760107,3,3,539.3407029546977,1,0,2.0,3,2,4.0,1,46.69753612414539,1,2,3.0,1,1.0,1,1,1
1,12.979080970540306,3,6,2521.445200170562,1,2,3.0,0,2,1.0,3,26.408383000396366,1,1,1.0,3,1.0,0,1,1
1,19.356374801161703,1,6,4566.389248507306,1,3,4.0,0,2,3.0,1,25.081731994987663,0,2,2.0,1,1.0,0,1,0
3,19.33730915283959,3,6,1240.2086961243922,4,2,4.0,1,2,2.0,3,36.154842264659784,2,1,1.0,3,1.0,1,1,1
1,19.069261185658924,3,3,2571.5399120709,1,0,1.0,2,2,2.0,1,27.48597140002221,0,1,1.0,1,1.0,0,1,1
2,38.016296690757834,3,6,3011.1886077234412,4,2,4.0,3,2,2.0,3,37.31523028666632,1,1,1.0,1,1.0,0,1,1
2,50.757192829299484,2,9,1446.493975038443,1,2,1.0,0,2,4.0,2,55.62036514370718,0,0,1.0,3,1.0,1,1,0
2,14.327782788638338,3,6,611.3357088103733,2,1,4.0,0,2,4.0,1,36.671458167992284,1,1,1.0,1,1.0,0,1,1
1,36.663347506298415,3,2,1153.8043555854038,1,0,4.0,3,2,4.0,2,57.03767477198536,1,0,1.0,1,1.0,0,1,0
3,47.12398886503453,3,6,3399.1760776796714,1,2,1.0,1,2,2.0,1,55.951786562932234,1,1,1.0,0,1.0,1,1,1
1,25.57929331121772,3,3,2320.423572318603,1,2,1.0,0,0,1.0,0,23.6100049738146,1,1,1.0,1,1.0,0,1,0
2,53.03602755206984,3,4,8780.17352647458,1,1,1.0,0,2,2.0,0,54.21387409402215,1,2,1.0,3,1.0,0,1,0
2,36.78889943026849,2,0,3582.541277362147,1,2,2.0,3,2,2.0,0,29.253749521564785,1,2,1.0,0,1.0,0,1,1
