checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,14.178174276117412,3,2,250.0,1,0,4.0,0,2,4.0,2,66.91617451616636,0,0,1.0,3,1.0,0,1,0
3,12.684450394188556,0,6,1091.7729430475058,1,2,2.0,3,2,2.0,1,67.09564898995075,1,1,2.0,1,1.0,0,1,1
3,24.391102236377186,2,0,3519.562384803074,4,2,4.0,3,2,2.0,0,40.43257038496234,1,1,2.0,0,1.0,1,1,1
1,35.37615220162511,1,4,6196.939398997097,1,0,4.0,3,2,4.0,2,63.412101640532434,1,0,1.0,1,1.0,1,1,0
3,33.60217092929741,3,6,6517.577900359422,1,2,2.0,3,2,4.0,2,62.74334143452793,2,1,1.0,1,1.0,0,1,1
2,24.581306948848333,4,6,3044.9818975054386,4,2,4.0,0,2,4.0,0,25.42143956923079,0,2,1.0,0,1.0,0,1,0
1,54.92580163303,0,4,5518.593417925639,1,0,2.0,0,2,1.0,0,25.84792908365706,1,1,2.0,3,1.0,0,1,1
3,24.693091395397527,4,3,6490.485122776323,2,2,2.0,3,2,2.0,1,38.952865656994895,1,2,1.0,1,1.0,0,1,0
3,20.80680611572682,3,3,2151.086524044229,1,0,4.0,3,2,3.0,3,66.81832137368234,1,1,1.0,1,1.0,0,1,1
2,9.841416895663118,4,2,889.6262379352912,1,1,1.0,2,2,3.0,2,40.74652587135608,1,2,1.0,3,1.0,1,1,0
2,20.466932949768793,3,3,2345.2186436775605,1,1,4.0,3,2,3.0,0,24.292160936985077,1,1,1.0,1,1.0,0,1,0
1,25.23785681968658,1,3,1255.396106002439,1,1,4.0,3,2,4.0,0,27.263336253365406,1,2,2.0,1,1.0,0,1,1
1,12.262021998877216,1,3,2568.4785097093372,1,0,4.0,3,2,4.0,1,51.60076628496159,1,1,1.0,1,1.0,0,1,1
2,47.51817726829185,3,0,7425.112078577215,3,2,4.0,3,2,2.0,0,25.887675536380897,1,2,1.0,1,1.0,0,1,0
1,24.605277287979174,3,6,1665.7934191141162,1,2,2.0,0,2,4.0,2,61.99514023544231,1,0,1.0,3,1.0,0,0,1
1,20.69933725574241,3,9,3045.2529223378197,4,2,1.0,3,2,4.0,2,35.710071342186005,1,2,1.0,1,1.0,0,1,0
1,12.954155131746955,3,4,1192.9561022178677,0,0,4.0,3,2,3.0,1,61.308888184174734,0,0,2.0,1,1.0,0,1,1
2,54.20479200870365,1,3,2759.823172370552,3,2,2.0,3,2,2.0,0,27.441706826479482,1,2,2.0,1,1.0,1,1,0
2,52.43025682897472,3,2,4357.0271393883695,1,0,2.0,0,2,4.0,2,67.22961057172508,1,0,1.0,0,2.0,0,1,0
3,10.99395440455064,3,3,1692.250552271522,1,2,1.0,0,2,2.0,0,26.096217936920464,1,1,1.0,1,1.0,0,1,1
1,50.7726277636156,3,0,2274.07604966487,4,0,2.0,3,2,4.0,2,40.165106297289384,1,1,1.0,1,1.0,1,1,0
1,25.276872387406424,3,3,2792.376918320685,1,2,4.0,2,1,3.0,0,25.318117018245253,1,2,1.0,1,1.0,0,1,0
2,41.123378633827365,3,3,1970.9154689052316,1,1,4.0,3,2,4.0,0,25.424481875909663,1,2,1.0,1,1.0,0,1,0
1,13.928272097602989,3,3,1645.2192416560813,1,1,3.0,3,2,1.0,0,24.928995022668843,1,1,1.0,1,1.0,0,1,0
3,12.311154038161355,3,6,453.17799959441606,1,2,4.0,3,2,4.0,3,29.30306905298609,1,1,1.0,1,1.0,0,1,1
2,12.478287542953769,4,6,677.6223016154945,1,2,4.0,3,2,1.0,3,31.785694092419213,1,1,1.0,1,1.0,0,1,0
1,8.877560723462707,3,2,1102.9477840402044,1,3,1.0,1,2,3.0,3,47.58802480992087,1,1,1.0,1,2.0,0,0,1
2,37.26326005809122,3,0,2027.4705103001397,4,3,2.0,3,2,1.0,0,27.729611575559243,1,1,1.0,1,1.0,0,1,1
1,11.43116846677015,3,3,2554.541754557636,1,3,2.0,0,2,4.0,0,26.30056055468837,1,2,1.0,1,1.0,0,1,1
3,40.01385726243378,2,4,5505.709539856895,4,2,4.0,0,2,4.0,0,27.24688251394431,1,2,2.0,1,1.0,0,1,1
2,11.926392068771646,3,6,803.8685247492572,1,2,2.0,2,2,3.0,3,27.970947363384344,1,2,1.0,3,1.0,0,1,1
1,12.534767254016586,3,3,2358.763385625508,1,3,2.0,0,2,4.0,0,49.10642301886488,1,1,1.0,3,1.0,0,1,1
3,24.67985340147387,3,6,2417.2560162029463,1,2,4.0,3,2,2.0,0,34.97286866190659,1,1,1.0,0,1.0,1,1,1
3,33.88863601190934,1,9,2965.897750490034,1,2,4.0,3,2,4.0,3,35.683190045409276,1,1,1.0,1,1.0,1,1,1
1,38.05450533202405,2,9,2513.8787812697387,1,2,4.0,2,2,2.0,3,24.81168901076309,1,1,1.0,1,1.0,0,1,1
3,12.366020104197336,3,6,2394.144159232702,1,2,1.0,0,2,4.0,3,27.1388870392895,1,1,1.0,3,1.0,0,1,1
3,12.813707112555242,2,4,5472.820456841088,1,0,2.0,3,2,4.0,1,34.69003729116512,1,1,2.0,1,1.0,0,1,1
3,24.153943575234884,3,9,11085.304564371972,0,0,4.0,3,2,2.0,2,36.36619014101943,1,0,1.0,0,1.0,1,1,0
1,13.73603513207394,1,6,1244.852040361306,1,0,4.0,3,2,1.0,3,54.23407148925313,1,1,2.0,1,1.0,0,1,1
3,25.0413470762032,3,3,4076.883127068354,1,1,1.0,3,2,4.0,3,26.541813635057597,1,2,1.0,1,1.0,1,1,0
3,34.189771900066745,3,0,948.8430731410793,1,1,4.0,3,2,2.0,2,30.160300139719777,1,1,1.0,0,1.0,1,1,0
1,24.92024124183827,1,4,3673.8812781789957,1,0,4.0,3,2,4.0,2,55.70129882521024,0,0,1.0,1,2.0,1,1,1
1,46.45708859507436,3,6,573.102687955065,1,3,4.0,3,2,4.0,2,39.27143748173071,0,1,1.0,0,2.0,0,1,0
3,15.191799771139747,3,6,2185.23459350651,1,3,4.0,3,2,4.0,0,37.84888717371221,1,1,1.0,1,2.0,1,1,1
1,11.137150111672831,1,4,3600.465365996804,1,3,3.0,3,2,2.0,0,40.63622724096023,1,0,1.0,1,1.0,1,1,0
1,52.99452379444922,3,0,3000.021456922971,3,0,3.0,3,2,2.0,0,44.62414733105986,0,0,1.0,1,1.0,0,1,1
1,10.071100471062632,3,2,1073.4925424890394,1,2,2.0,0,2,4.0,3,41.60526476982339,1,1,1.0,0,2.0,1,0,1
0,7.6211627357593485,3,4,250.0,1,0,2.0,0,2,3.0,3,70.98005438620626,1,1,1.0,3,1.0,0,1,1
3,24.667234138982003,3,9,5347.033893745624,1,3,3.0,3,2,2.0,3,41.46937689123209,1,1,1.0,0,1.0,0,1,1
1,11.61093768345644,3,6,250.0,1,1,4.0,2,2,1.0,1,33.48316897295843,1,1,1.0,1,1.0,0,1,1
1,11.589790809968205,3,6,602.5535455919728,1,0,4.0,3,2,4.0,0,73.0787943272527,1,1,1.0,3,2.0,1,1,1
3,10.53895417869913,0,3,2135.8147020857623,1,3,3.0,3,1,2.0,1,38.473009702977286,1,1,1.0,0,2.0,0,1,1
3,20.62835043285026,3,6,1195.3421171383543,2,2,3.0,2,2,3.0,0,32.775243727383206,1,1,1.0,1,2.0,1,1,0
2,37.557572207542734,3,9,3535.6460643599075,1,2,2.0,0,2,3.0,2,34.45877570901441,0,1,2.0,1,1.0,0,1,1
1,11.35388990735468,3,6,1917.2005833577232,1,4,2.0,3,2,4.0,2,28.066614668341717,1,1,1.0,1,1.0,0,1,0
3,24.17565563089407,3,3,8465.006736091807,4,0,4.0,3,2,4.0,2,37.48847237643224,1,0,1.0,1,2.0,0,1,0
2,10.360786558842609,1,6,928.5263792030585,1,2,4.0,3,2,4.0,3,27.524539723583143,1,1,2.0,1,1.0,0,1,1
1,12.8925708486838,3,8,1757.2014081540024,1,2,2.0,3,2,3.0,2,34.591345549485176,1,1,1.0,1,1.0,1,1,0
