checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,10.95913140397354,3,9,3846.265232472247,1,0,1.0,3,2,2.0,1,25.79442766244649,2,2,2.0,3,1.0,0,1,0
1,54.52636355036189,4,9,9872.175543260031,1,0,2.0,3,2,4.0,2,68.25857854605654,1,1,1.0,1,1.0,1,1,1
3,25.51186357861901,3,0,1277.6706177755113,1,2,2.0,2,2,2.0,0,26.717124603356893,1,1,1.0,1,1.0,0,1,1
3,54.545005587761594,3,9,9053.58546070792,1,0,2.0,3,2,4.0,2,37.54257059253115,1,0,1.0,0,2.0,1,1,0
1,11.4567099836846,3,4,412.6191382607485,1,0,4.0,3,2,4.0,1,59.72524617082767,1,1,1.0,3,1.0,0,1,1
1,19.85926834228027,2,3,2047.6787036232672,1,2,2.0,3,0,2.0,3,27.635447281123383,1,1,2.0,1,1.0,0,1,1
1,12.095876954607197,3,3,2889.4327561876216,1,0,2.0,0,2,4.0,3,58.49463816413739,1,2,1.0,3,1.0,0,1,0
2,12.443303340550065,3,4,674.5109750397286,1,3,2.0,3,2,2.0,3,39.21831966077365,1,1,1.0,3,2.0,0,1,1
1,48.14504039968199,2,4,626.0105486500165,1,0,4.0,0,2,4.0,2,56.3513763111814,1,0,1.0,1,1.0,0,1,0
1,10.070660889796578,3,3,746.7159912641118,1,3,4.0,3,2,3.0,1,37.18829954395051,1,1,1.0,1,2.0,1,1,0
1,60.0,3,4,2829.913177573821,1,1,4.0,3,0,1.0,0,27.38201145912643,1,2,1.0,1,1.0,0,1,0
2,11.16022596759895,4,6,677.560926815892,4,1,2.0,2,2,4.0,3,51.034716505940416,1,1,1.0,3,1.0,0,1,0
2,12.111109840931674,3,6,683.9404266775191,1,2,4.0,3,2,2.0,3,27.526754456032204,1,1,1.0,1,1.0,1,1,0
3,20.196597452203576,3,3,3085.5497665747785,1,2,1.0,3,2,4.0,0,33.431153903181524,1,1,1.0,1,1.0,0,1,1
1,10.256847728618617,3,6,687.5345405091149,1,2,4.0,3,2,1.0,3,62.293288443720854,1,1,1.0,1,1.0,0,1,0
2,19.262780347416523,3,6,2264.0761195386403,3,2,1.0,2,2,4.0,0,26.122276876749453,1,1,1.0,3,1.0,0,1,1
1,12.58171211342439,1,3,3237.3348681770394,2,0,2.0,3,2,4.0,1,25.773989284331993,1,2,1.0,1,1.0,0,1,0
1,11.678937402695539,4,4,2164.9533862567464,1,0,4.0,3,2,4.0,0,39.603422037023016,1,0,1.0,2,2.0,0,1,0
3,24.82262050409654,3,6,2659.483726425324,1,0,1.0,3,2,1.0,2,61.209637295653664,1,2,1.0,0,1.0,1,1,1
1,26.19980306191856,3,6,2829.1654576992446,1,4,4.0,3,1,2.0,3,23.158106091925685,1,1,1.0,1,1.0,0,1,0
1,20.199733616763794,2,3,2319.2788284806015,1,2,2.0,3,2,2.0,0,47.712749500237145,1,1,2.0,1,1.0,0,1,0
2,35.25522909420823,4,3,777.4909997645518,1,1,2.0,3,2,4.0,3,47.15576292737443,1,1,1.0,3,1.0,0,1,1
2,14.355091628637597,3,3,2115.3134222712447,1,0,2.0,3,2,3.0,0,34.30365328104316,1,2,1.0,3,1.0,1,1,0
3,12.02754446111488,1,6,520.6156830288162,0,0,4.0,0,2,4.0,0,48.16860333729953,1,2,1.0,1,1.0,1,1,1
1,43.89620041699857,0,9,11571.923159028673,2,2,2.0,3,2,2.0,3,42.692168798422614,1,2,2.0,0,1.0,1,1,0
1,12.814638636450137,3,6,508.6474069013384,1,2,2.0,0,2,3.0,3,65.99740401433705,1,1,1.0,3,1.0,0,1,1
3,13.381011061554144,3,4,993.3038876570108,1,0,4.0,3,2,2.0,3,43.325624555554285,1,1,1.0,1,1.0,1,1,1
1,19.530740982351055,3,4,2074.724780023954,1,1,4.0,3,2,2.0,0,27.825298105955152,1,1,1.0,1,1.0,0,1,1
1,11.56307167075375,3,3,5533.131534890097,1,0,3.0,0,2,4.0,1,21.885499317045994,1,2,1.0,3,1.0,0,1,0
0,12.771885532896814,4,3,3637.7608224566034,0,3,1.0,3,2,4.0,1,33.71297194030376,1,2,4.0,1,1.0,0,1,1
1,13.470812323825161,1,2,1144.849810595671,1,0,4.0,3,2,4.0,1,61.167638788536244,1,1,2.0,3,1.0,1,1,0
1,24.14689437427567,3,3,2731.4238615801783,1,1,2.0,0,2,2.0,0,27.44681165628773,1,2,1.0,1,1.0,0,1,0
1,19.930643749215143,1,3,4721.437815986327,4,0,4.0,3,2,4.0,1,48.969991611444826,1,1,2.0,1,1.0,0,1,1
2,12.641528717548816,1,6,770.8869460726331,1,2,1.0,1,2,4.0,3,29.285940519707506,1,1,1.0,3,1.0,0,1,1
1,12.886370449949213,3,6,1261.231930910218,1,0,4.0,3,2,2.0,0,36.720850974260756,1,1,3.0,1,1.0,0,1,1
1,24.832868756854502,4,9,2313.5946799755393,1,4,3.0,3,2,4.0,0,43.725076122664326,1,1,1.0,1,1.0,0,1,0
1,24.4225402334393,3,3,633.7128076563639,3,2,4.0,3,2,4.0,3,29.074321358980402,1,1,1.0,1,1.0,0,1,1
3,9.831826835813938,1,3,2585.12800424823,1,0,3.0,3,2,2.0,1,28.092631255100667,1,2,1.0,1,1.0,0,1,1
1,23.887719954769178,3,3,3019.398071729312,2,4,1.0,2,2,4.0,0,55.821664232805226,1,2,1.0,2,1.0,0,1,0
3,10.058352512674542,3,4,2893.287748349436,3,2,4.0,2,2,4.0,3,64.36025878213363,1,0,1.0,1,1.0,0,1,1
3,18.472608408456047,2,6,413.3396310896419,4,2,2.0,3,2,4.0,0,29.651521179942495,1,1,1.0,1,1.0,0,1,1
2,39.489387490406116,3,4,2657.22361611745,1,0,3.0,3,2,4.0,2,62.356037776878686,1,2,1.0,0,1.0,0,1,0
1,14.782740604327802,2,2,1139.3219556644685,1,1,4.0,2,2,3.0,3,27.526332448138817,1,2,1.0,1,1.0,0,1,0
3,8.836943963511166,0,6,1221.9304701265694,1,2,1.0,0,2,2.0,1,27.878967725959043,1,1,1.0,1,1.0,0,1,1
3,11.573816781597031,1,3,1559.1287511056494,1,2,4.0,3,2,3.0,1,26.767557687406217,1,1,1.0,0,1.0,0,1,1
1,10.47666530487068,3,4,1519.5938120948283,1,2,4.0,3,0,1.0,1,40.35548369804802,1,2,1.0,1,2.0,1,1,1
3,15.771253589756633,1,6,1491.1405561198742,1,0,4.0,3,2,3.0,1,58.74189361414873,1,1,2.0,1,1.0,0,1,1
2,25.3108249872113,2,9,2765.7680378595296,3,2,3.0,3,2,1.0,0,39.35027317897259,1,1,1.0,1,1.0,1,1,1
3,24.557486938782834,3,6,2539.9944311817844,1,3,2.0,0,2,2.0,0,34.82840597720259,1,1,1.0,2,1.0,0,1,1
1,24.45217970342127,3,8,1895.5495203126204,1,1,3.0,1,2,1.0,0,28.25214015020486,1,1,1.0,0,1.0,0,1,1
2,12.275608501614045,3,4,1106.892645805356,1,2,1.0,2,2,4.0,0,30.51094663158145,1,2,1.0,1,1.0,0,1,0
2,34.50129928665735,3,4,6621.71589815686,4,1,3.0,1,2,4.0,2,37.74068404732037,1,1,1.0,0,1.0,1,1,0
1,37.390172505907145,3,2,1140.6879798677523,1,2,3.0,3,2,2.0,3,32.455298832170165,2,1,1.0,1,1.0,0,1,0
3,11.116697445640813,1,3,1156.240037470988,1,4,2.0,0,2,3.0,1,26.55127017143088,1,2,1.0,1,1.0,0,1,1
1,12.21953151551823,3,6,632.590734364312,1,0,4.0,3,2,4.0,3,31.270033567751646,1,1,1.0,1,1.0,0,1,1
3,12.165139345233625,2,0,3176.7440034620154,1,3,1.0,2,2,3.0,3,33.0550213665622,1,2,1.0,3,1.0,0,1,1
1,14.13744974326382,2,3,1122.6525044236857,1,2,1.0,3,2,4.0,3,24.857063900968935,1,1,2.0,3,1.0,0,1,0
