beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,2.3232948264388944,1159,0,1807.86092164352,1,98124,651168
1,1.8092912650436965,1177,0,881.7798518370619,1,98123,520716
3,2.372091897360935,2212,0,1302.3088208486577,1,98121,894436
3,2.149768689712315,1325,0,5357.22849535409,1,98120,759464
3,2.9349228391768305,2337,0,1326.2768965697362,0,98106,993061
3,3.592497095883753,2962,0,5325.502575354212,1,98105,935053
3,2.3132483806001796,2072,0,1245.6050827158897,1,98120,1507268
1,0.9332435180372811,850,0,935.5708410003183,1,98119,429871
3,1.7354434382185049,2036,0,6557.265569327968,1,98124,1007247
5,2.5044048629221027,2921,0,1342.6071888096922,1,98121,1677267
4,1.787631948721771,2074,0,958.1970205706324,1,98119,844814
3,2.31492979911222,3008,0,6071.406778806852,1,98121,1028954
2,2.9108365181872355,1346,0,929.9898338586095,1,98120,772083
2,0.9134727134566122,1127,0,5627.802148895991,1,98123,495203
1,1.8400209700153036,1082,0,4646.047972267912,1,98122,745369
1,2.6245263976956554,1078,0,1266.6689632105692,1,98106,656346
1,1.008634672403245,1151,0,974.4196597431222,1,98119,546410
3,2.5674348198637853,2381,0,5306.9101391159675,1,98107,1038555
3,2.4558808619877235,2072,0,2018.4500882883149,1,98123,989953
1,1.0277927107622264,1248,0,705.3759411420997,1,98140,569381
2,1.955002088265692,2046,0,1844.0376707016517,1,98125,874008
1,0.9722638647575926,911,0,0.23,0,98123,459196
5,2.617946918035519,3030,0,6785.70488290389,1,98123,1160733
4,3.3786414429436724,3162,0,7451.044914251747,1,98122,1760422
1,1.0230280434648578,892,0,404.42737012916274,1,98121,284692
2,2.9385185167660275,2591,0,1667.344550417661,1,98120,991635
4,2.3283950670352476,2334,0,7171.88370026458,1,98123,1010337
1,2.420534825362446,1269,0,1387.0293030294297,1,98121,630883
3,3.1769778139816025,1137,0,5456.261893495023,1,98107,643735
3,2.4307208395907525,2067,0,1348.2365268159838,1,98123,919242
1,0.939644782452777,843,0,411.74401152429937,0,98141,288686
2,2.0336857038688887,1325,0,5995.527826272195,1,98124,624207
3,3.1157041044412304,3061,0,6174.259450474505,1,98124,2473107
3,2.3021210803333148,1404,0,2110.468774780623,1,98125,687783
1,0.9803887450978391,1761,0,4276.267808282823,0,98121,583137
3,2.702039785468424,2021,0,1526.4152505670252,1,98118,729465
3,2.4189065596684407,2207,0,7698.300143226203,1,98124,1096893
2,0.9734640714641155,1044,0,3320.8305434656095,1,98119,679068
1,0.9695562783779439,1038,0,2906.809212205174,1,98120,362650
2,2.92161941136612,2185,0,1311.0176393352917,1,98107,1062181
2,2.7169239665010685,1981,0,4657.093039257265,1,98108,1437607
5,3.4143044537262663,3375,0,5517.66324090737,1,98108,1784402
1,1.0249083005946016,1148,0,168.1019405341292,1,98118,548463
1,3.093282151639463,1268,0,937.5489384150637,0,98107,648252
4,2.5486512105914705,3345,0,4974.919979899261,1,98120,1835738
5,3.5416377618629933,3371,0,4930.852362366616,1,98123,2729870
2,2.4197880789597437,1774,0,2042.3723815397793,1,98121,639938
3,3.210177439521933,2111,0,1456.9647067196106,1,98105,863934
3,2.3319572070116057,1473,0,8167.191874058251,1,98130,606403
1,1.0345074142401034,841,0,373.33726174874175,0,98121,279928
2,3.2851095446699397,1455,0,722.5013104523765,1,98106,714774
3,2.5728567190914444,2240,0,886.190924088512,1,98140,1332934
3,2.29988486419651,2391,0,2054.936013056057,1,98125,884067
2,1.8409294694078377,2007,0,2132.7715297894574,1,98124,1057391
3,2.5631789676221572,2130,0,5162.70199970843,1,98121,940502
3,1.936160999899855,1983,0,1108.0012831798922,1,98121,814761
3,2.497595806698145,2157,0,1510.2601992611003,1,98123,752591
1,1.009908667183035,989,0,524.1759621957648,1,98122,238636
5,3.379716144988745,3518,0,8298.039651199044,1,98123,1194045
5,2.0532851730240154,1973,0,8149.738348438545,1,98120,775740
2,2.4882309737377613,1732,0,1180.6993686158548,1,98141,678681
3,2.418510238868386,1427,0,1714.1012603483277,1,98117,656742
4,2.471691145987834,2225,0,7846.766961640302,1,98119,944169
3,2.524379717687545,2424,0,1803.4504698708447,1,98121,908796
1,1.7615345588875844,1163,0,1010.291875602478,1,98121,571063
5,2.3722353922681174,2157,0,5200.039633996795,1,98119,1453520
1,1.018397588905681,1122,0,1055.0713855966276,1,98118,579658
3,2.058950301107957,2497,0,1914.33268616187,1,98123,1040814
