beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
2,3.311873910398481,1096,0,121.90725141389385,0,98120,680224
3,2.1491676750444393,1967,0,5378.02897881739,1,98122,767737
4,3.14013724474877,2008,0,1155.2935549332274,1,98120,917260
3,2.61819609097965,2133,0,1080.1953246357455,1,98121,993470
3,3.5780855396447775,3413,0,79.63212671546705,1,98184,1947956
3,3.3408188950832187,3031,0,5910.019934610326,1,98121,2434962
2,2.3957704559356934,1136,0,609.9461061042443,1,98118,697983
3,2.6157013764194375,1673,0,954.8963837269075,1,98145,788177
3,2.2328314014616115,2203,0,6973.399547757636,1,98123,845822
3,2.46092040248428,1488,0,1111.4906342110485,1,98122,623725
4,0.9769086785867627,1319,0,5403.640089976021,1,98123,863033
1,0.9927007457284999,616,0,678.8306181891459,0,98122,311478
1,2.285238374262502,1190,0,6144.021893068033,1,98124,464321
5,2.6375843256263334,2168,0,1123.742652422528,1,98121,997083
2,2.4657628768562025,1170,0,1268.0233354167028,1,98121,689846
1,2.8508639506041376,1200,0,1200.2485274609703,1,98124,710503
1,0.9671956354911625,847,0,3906.459457917606,1,98123,426130
5,2.09542462417203,2986,0,5687.042464421797,1,98121,841276
2,2.6167366092190285,2098,0,5485.270585589121,1,98107,930336
1,1.0127189220234372,1247,0,5767.247284559513,1,98120,667419
2,2.589012041801729,1737,0,2274.575571753135,1,98125,749342
2,2.472538308250222,1935,0,1194.3694910676452,1,98122,810181
2,2.5863604073454014,2219,0,1717.5678752643707,1,98121,1016986
5,3.4601097429888856,4059,0,7166.8202704123705,1,98121,924796
4,2.9591002992592252,1800,0,8701.113090359213,1,98123,963743
6,3.309932476011386,2570,0,5225.200143456348,1,98121,941243
3,3.5262974712409334,2405,0,5706.863461666017,1,98121,859372
1,2.263270119851729,1198,0,790.5260937945957,1,98119,575378
2,2.4719048515353705,1127,0,804.4981013303901,0,98122,649809
2,2.64285155586627,2003,0,1971.2079866759314,1,98145,871367
