age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,2,246933,14,15,4,9,4,4,0,3,0,38,38,0
25,2,481788,11,9,2,11,0,4,1,0,0,40,38,1
36,2,146770,11,9,4,6,1,4,1,0,1801,39,38,0
49,2,286504,11,8,2,3,0,4,1,0,0,40,37,0
50,5,676056,11,8,6,11,1,2,0,13,0,32,38,0
37,2,267242,15,9,5,3,1,2,0,0,0,28,7,1
19,3,184415,11,8,4,7,1,4,1,0,0,32,20,0
51,2,243022,10,13,2,12,0,4,1,0,0,50,37,1
27,2,431657,11,9,0,7,1,4,0,0,0,49,38,0
29,2,224781,9,12,2,11,0,4,1,6,0,49,38,1
41,3,123039,7,11,2,5,0,4,1,2,0,60,37,1
52,2,387399,9,13,2,11,0,4,1,1,0,49,38,1
28,1,218162,15,10,4,10,3,4,1,8,0,39,38,0
27,2,72646,11,9,4,5,1,4,1,0,0,40,38,0
40,2,187285,10,12,2,9,0,4,1,11,0,39,38,1
38,2,304492,9,12,3,0,1,2,1,0,0,60,20,0
28,2,219154,15,9,4,0,3,2,0,15,0,40,9,0
20,2,263985,0,6,4,7,4,4,1,4704,0,40,25,0
18,2,597330,15,10,4,5,3,4,1,9,0,51,38,0
20,2,128081,11,9,4,6,3,2,0,9,0,32,38,0
29,2,316632,9,4,4,6,4,2,0,99999,0,40,38,0
49,2,76137,9,12,2,11,0,4,1,0,0,32,38,0
33,5,145287,11,9,0,11,1,4,0,0,1834,30,38,0
49,4,95373,1,7,2,3,0,4,1,4230,0,60,38,0
37,5,265997,9,13,3,9,1,2,0,0,0,36,38,0
29,2,461751,11,9,0,11,4,4,0,0,0,39,38,0
30,2,244821,11,9,2,2,0,4,1,5,1786,40,38,0
38,1,239533,11,9,0,11,4,4,0,14,0,40,37,0
24,2,371656,11,9,4,5,1,4,1,8,0,49,38,0
53,2,145762,11,9,2,10,0,2,1,2,0,40,38,1
26,2,237704,11,9,2,6,0,4,1,11,0,39,38,0
47,2,225973,12,13,2,11,0,4,1,7,0,60,38,1
38,1,240266,9,13,2,4,0,2,1,0,1824,48,38,1
56,2,229537,11,9,0,11,4,4,0,3,0,39,38,0
47,2,221316,11,9,0,10,0,4,1,9,0,40,38,0
26,5,263451,15,9,4,2,3,4,1,9,0,39,38,0
58,0,270870,7,2,2,2,0,4,1,0,0,28,38,0
68,2,367965,7,5,3,8,4,4,1,0,0,40,25,0
46,1,104478,11,9,2,3,0,4,1,2,0,40,38,0
38,3,328106,13,14,2,9,0,4,1,16,0,60,38,1
17,2,164059,0,6,4,11,4,4,1,0,0,40,38,0
37,5,377215,15,10,2,11,0,2,1,0,0,40,31,1
17,2,100586,0,5,4,8,3,3,1,0,0,24,38,0
27,2,260940,11,9,2,5,0,2,1,4318,0,39,37,0
39,2,192534,9,9,0,6,4,4,0,0,0,31,38,0
18,2,416457,11,9,4,11,2,4,0,12,0,40,38,0
28,4,183209,15,10,5,11,4,4,1,0,0,39,38,0
27,2,263007,11,9,2,2,0,2,1,0,0,40,38,0
38,3,230927,11,9,2,2,0,4,1,14,0,40,38,1
38,2,163895,10,2,6,6,1,4,0,13,0,39,38,0
34,5,168463,9,12,2,2,0,4,1,14692,0,40,38,0
42,2,233521,15,10,0,6,4,4,0,0,0,39,38,0
23,2,239842,11,12,2,6,0,4,1,0,0,39,7,0
28,2,156563,11,9,0,10,1,4,1,0,1812,45,37,0
54,0,296701,11,9,2,6,1,4,1,0,0,35,38,0
26,2,261292,11,8,2,11,0,4,1,0,0,40,37,0
45,0,368667,11,9,2,11,0,4,1,5028,1810,49,38,1
51,2,348635,7,11,6,9,4,4,0,0,0,40,38,0
17,2,237279,1,7,4,10,3,4,1,0,0,40,38,0
23,2,162286,9,12,4,11,1,4,1,0,0,40,38,0
59,3,229715,9,13,2,3,0,4,1,0,0,40,38,0
41,1,121463,15,9,5,0,4,2,0,0,0,24,38,0
26,1,330252,15,9,4,2,3,4,0,0,0,60,38,0
47,2,279213,11,8,0,6,4,4,0,0,0,39,38,0
37,2,240142,13,14,2,2,0,4,1,14739,0,48,38,1
37,2,247448,10,13,0,12,5,2,0,0,0,50,38,0
28,1,183896,1,8,4,11,4,4,1,0,0,59,7,1
39,0,124177,15,9,2,2,0,4,1,0,0,40,37,1
37,0,270147,8,2,2,3,0,4,1,0,0,39,38,0
57,2,220794,15,10,6,2,1,2,0,0,0,29,25,0
26,1,349503,11,9,4,10,0,4,1,0,0,39,38,0
50,1,240271,9,12,2,2,0,4,1,6,0,59,38,1
39,2,232744,11,8,5,6,4,1,0,11,0,27,38,1
36,2,123871,15,10,0,10,1,4,1,4,0,40,21,1
39,2,172716,15,9,0,11,4,2,0,0,0,39,38,0
35,5,259706,11,9,0,10,1,4,0,0,0,39,38,0
36,2,245172,15,10,0,0,1,4,0,0,0,39,38,0
39,3,202037,15,10,2,2,0,4,1,5278,0,39,38,1
36,2,400735,14,10,4,0,4,2,0,0,0,13,38,0
25,1,193988,9,13,4,9,3,4,1,2,0,40,38,0
31,2,213638,15,15,4,9,1,4,1,22637,0,40,37,0
52,5,244444,15,9,0,11,1,2,1,5,0,32,38,0
30,4,222568,11,13,2,3,0,4,1,3,0,40,37,0
38,2,156808,15,9,2,12,0,4,1,0,0,39,37,1
25,2,193379,9,13,4,11,1,4,1,3,0,40,38,0
40,5,410712,9,9,4,0,1,4,0,4604,0,40,7,0
47,5,243154,11,9,2,10,0,4,1,0,0,40,38,1
38,0,395655,11,9,2,0,5,4,0,4,0,40,38,0
19,4,603377,15,10,4,2,3,4,1,1,0,66,38,0
33,2,151002,10,13,4,12,1,4,0,0,0,40,38,0
17,2,270611,0,6,4,6,3,4,1,0,0,31,38,0
27,2,286385,8,11,0,11,1,4,1,7,0,39,38,0
27,2,274802,10,12,2,12,0,4,1,14,0,50,38,1
36,4,521232,8,11,2,2,0,4,1,17,0,40,38,1
55,4,96841,11,9,5,2,1,4,0,15,0,40,38,0
40,5,248913,10,13,2,8,5,4,1,16,0,60,38,1
19,2,188410,1,7,4,6,3,2,0,7,0,29,38,0
29,2,169542,11,9,2,2,0,4,1,1,0,34,38,0
24,2,161318,11,9,4,0,4,4,0,0,0,25,38,0
27,2,314619,1,7,4,11,1,2,1,0,0,40,38,0
37,0,254740,15,9,2,11,0,4,1,0,0,47,38,1
18,2,259796,0,7,4,5,3,4,1,0,0,40,38,0
43,4,278451,0,6,5,11,3,4,1,0,0,47,38,0
39,4,362893,9,13,2,12,0,4,1,0,0,40,37,1
25,3,286510,9,13,4,8,1,2,1,5414,0,40,38,0
20,3,168725,11,9,2,5,3,4,1,5063,0,58,38,1
37,1,266017,14,14,2,9,0,4,1,5,0,50,38,1
36,2,207860,1,6,4,5,4,4,1,0,0,53,38,0
37,2,142454,7,11,2,2,5,4,1,5045,0,48,37,1
48,2,207892,6,10,4,11,4,2,1,0,0,39,38,0
28,2,182090,11,9,4,5,1,4,1,16,0,52,38,0
35,0,327360,9,12,2,2,0,4,1,14914,0,40,37,1
39,2,264384,15,16,2,9,0,4,1,6,0,40,38,1
