age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,1,380492,9,13,4,8,3,2,0,0,0,39,38,0
25,2,184762,9,10,4,2,1,2,0,5,0,65,38,0
46,4,237558,1,7,4,2,1,4,1,0,0,40,38,0
47,4,255811,15,10,4,11,1,4,0,13,0,40,38,0
41,2,341438,11,12,0,9,1,4,0,0,0,49,38,0
27,2,245606,12,14,0,11,0,4,1,5509,0,72,38,1
55,0,125956,11,14,4,8,0,4,1,0,0,39,24,0
28,4,254579,9,12,4,8,3,4,1,0,0,53,38,0
30,0,213536,8,9,6,11,4,3,0,14,1795,32,38,0
48,4,903819,8,9,4,4,0,4,1,5058,0,51,24,0
27,2,210997,11,9,4,6,4,4,1,6,0,40,38,0
55,3,233122,10,13,2,11,0,4,1,5024,0,51,38,1
56,0,355731,15,9,2,2,0,4,1,0,0,49,37,1
52,5,87221,9,13,4,9,3,4,0,9,0,32,38,0
40,1,219181,11,8,4,11,4,2,0,0,0,39,38,0
37,2,175954,9,12,4,0,1,4,1,6,0,40,38,0
36,2,448498,2,2,4,2,2,4,0,0,0,32,37,0
40,2,247977,5,11,4,6,2,2,1,0,0,45,38,0
55,4,524827,7,12,2,9,0,4,1,14805,0,40,37,0
31,5,347301,14,13,2,11,0,2,1,8,0,40,38,0
39,3,237492,9,13,2,2,0,2,1,4905,0,39,7,1
37,1,151361,11,9,2,11,0,4,1,0,0,39,38,0
28,2,105143,8,9,0,13,1,4,0,0,0,37,38,0
17,2,512805,1,7,4,10,3,4,1,0,0,27,38,0
36,2,252182,8,11,0,8,4,4,0,0,0,19,31,1
30,2,328156,4,2,4,5,0,4,1,3,0,40,38,0
26,2,363167,7,11,0,2,3,4,1,15,0,76,37,0
26,2,204800,8,2,4,5,4,1,1,0,0,40,25,0
28,4,135040,11,10,2,3,0,2,1,2,0,49,38,1
42,1,204750,9,13,2,0,5,4,0,23061,0,22,38,0
37,3,431480,1,7,2,11,5,4,1,0,0,24,37,0
39,3,547274,11,9,2,2,0,4,1,2,0,40,38,0
24,2,118050,11,8,4,10,3,2,0,12,0,40,38,0
55,4,400902,14,4,2,8,0,4,1,7,0,39,38,0
39,3,154640,9,12,2,12,0,3,1,0,0,45,8,1
32,4,192803,11,9,4,10,3,4,1,13,0,40,38,0
34,2,255107,9,12,0,3,1,4,1,10,0,39,33,0
17,2,282786,11,9,4,10,3,4,1,11,0,39,38,0
51,2,154902,11,9,2,13,0,4,1,99999,0,31,38,0
18,2,248898,11,8,4,9,1,4,1,3,0,39,38,0
30,2,118988,4,2,4,5,3,0,1,0,0,49,38,0
36,2,244347,9,13,2,11,0,4,0,8,0,49,38,0
43,3,145757,7,11,3,5,1,4,1,0,0,50,37,1
40,1,267440,9,12,0,9,1,4,1,1,0,39,38,0
18,2,499279,15,10,4,6,3,4,0,1,0,24,37,0
20,2,114764,11,8,4,2,3,2,1,8,0,39,38,0
52,2,283308,11,13,2,11,0,4,1,14782,0,60,38,1
35,2,105840,11,9,2,11,0,4,0,13,0,40,38,1
25,2,412274,11,9,4,11,3,4,1,16,0,40,38,0
41,4,354793,7,11,0,3,1,4,0,8,0,49,38,0
53,2,228519,6,2,2,6,0,4,1,0,0,40,38,0
52,2,239601,11,9,0,5,4,4,0,9,0,39,38,0
18,2,165142,11,8,4,11,3,2,0,0,0,20,38,0
44,2,164011,11,9,2,2,0,4,1,1,0,40,38,0
18,4,359713,15,10,4,11,3,4,1,0,0,59,38,0
19,2,232051,15,9,4,10,0,4,1,0,0,40,38,0
37,2,253130,15,16,0,11,1,4,1,3,0,40,38,0
55,0,105129,8,13,4,0,4,4,1,8,0,39,38,0
29,2,158359,11,9,0,10,4,2,1,0,0,39,38,0
25,2,514629,8,12,4,0,1,4,0,0,0,49,38,0
37,2,230797,7,7,5,2,0,4,1,14632,0,39,37,1
30,2,184751,0,7,4,6,3,4,0,18,0,34,7,0
17,2,401810,11,9,4,6,3,4,0,14,0,31,38,0
28,2,249858,0,8,5,6,1,4,0,0,0,40,38,0
54,2,432563,11,9,2,12,0,2,1,4289,0,60,38,1
41,2,122658,15,9,4,2,1,4,1,0,0,39,38,0
53,1,189039,9,12,2,11,0,4,1,0,0,40,38,1
38,4,257831,10,14,2,9,0,4,1,0,0,60,38,1
